"scenario","time","phase","turnWeight","direction","leftHeight","rightHeight","leftContact","rightContact","eamm","presentationClock","animatorSpeed","stateLength","stateSpeed","stateSpeedMultiplier","turnClipLength","leftAboveSurface","rightAboveSurface","leftProbeClearance","rightProbeClearance","leftAnkleFloor","rightAnkleFloor","leftToeFloor","rightToeFloor","leftFloorCorrection","rightFloorCorrection","pelvisOffset","leftFloorPredicted","rightFloorPredicted","leftFloorGoal","rightFloorGoal","leftFloorBone","rightFloorBone","leftFloorEvaluated","rightFloorEvaluated","leftReason","rightReason","step"
"left-180","2.3030996322631836","0.9984498023986816","0","0","-1.1601191759109497","-1.1706860065460205","1","1","1","1","1","1.9500000476837158","1","1","0","0.03498448058962822","0.03497186675667763","-0.03391638025641441","-0.023657364770770073","0.035007864236831665","0.03501930832862854","0.031269416213035583","0.029419265687465668","0","0","-0.017302323132753372","0","0","0","0","0","0","False","False","3","3","False"
"left-180","2.3172807693481445","1.005722165107727","0","0","-1.1601192951202393","-1.1706817150115967","1","1","1","1","1","1.9500000476837158","1","1","0","0.03498448431491852","0.034975677728652954","-0.03391638025641441","-0.023653550073504448","0.035007864236831665","0.035023123025894165","0.03126560151576996","0.029426895081996918","0","0","-0.017360372468829155","0","0","0","0","0","0","False","False","3","3","False"
"left-180","2.330935478210449","1.01272451877594","0","0","-1.1601192951202393","-1.1706888675689697","1","1","1","1","1","1.9500000476837158","1","1","0","0.03498448431491852","0.03497186303138733","-0.03392019495368004","-0.023649735376238823","0.035007864236831665","0.03501930832862854","0.031261786818504333","0.029430709779262543","0","0","-0.017433641478419304","0","0","0","0","0","0","False","False","3","3","False"
"left-180","2.3684730529785156","1.0319746732711792","0","0","-1.1601194143295288","-1.170698881149292","1","1","1","1","1","1.9500000476837158","1","1","0","0.03498829901218414","0.03497186675667763","-0.03395452722907066","-0.023642105981707573","0.035007864236831665","0.03501930832862854","0.031254157423973083","0.029442153871059418","0","0","-0.017691398039460182","0","0","0","0","0","0","False","False","3","3","False"
"right-tap","0","1.6993978023529053","0","0","-1.160132884979248","-1.1707550287246704","1","1","1","1","1","1.9500000476837158","1","1","0","0.03498829901218414","0.03497568145394325","-0.03422537446022034","-0.022257354110479355","0.035007864236831665","0.035023123025894165","0.031170234084129333","0.029575670138001442","0","0","-0.01764448918402195","0","0","0","0","0","0","False","False","3","3","False"
"right-tap","0.041327476501464844","1.720591425895691","0","1","-1.1540782451629639","-1.1756771802902222","0","0","0","1","1","1.9500000476837158","1","1","0","0.04304852709174156","0.027821552008390427","-0.032198574393987656","-0.024992525577545166","0.043026454746723175","0.03699534758925438","0.05330337584018707","0.027416525408625603","0","0.05750047042965889","-0.01305647287517786","0.043026454746723175","-0.020500466227531433","-0.010302834212779999","0.006099080666899681","0.043026454746723175","-0.020500466227531433","True","True","1","1","True"
"right-tap","0.056702613830566406","1.72847580909729","0","1","-1.1430270671844482","-1.1737676858901978","0","0","0","1","1","1.9500000476837158","1","1","0","0.055142614990472794","0.02898034080862999","-0.03020346537232399","-0.026056839153170586","0.055946990847587585","0.03699534386396408","0.06575088202953339","0.03003343939781189","0","0.055589281022548676","-0.010747106745839119","0.055946990847587585","-0.018589280545711517","-0.005169540643692017","0.006187712773680687","0.055946990847587585","-0.018589280545711517","True","True","1","1","True"
"right-tap","0.07157135009765625","1.7361009120941162","0","1","-1.1585514545440674","-1.17714262008667","0","0","0","1","1","1.9500000476837158","1","1","0","0.040495555847883224","0.02502773143351078","-0.02719363197684288","-0.026800714433193207","0.03699534758925438","0.036999162286520004","0.04668479412794113","0.025581633672118187","0.0012978464365005493","0.049470432102680206","-0.008702256716787815","0.03570215031504631","-0.012470430694520473","-0.004419591277837753","0.011444964446127415","0.03570215031504631","-0.012470430694520473","True","True","1","1","True"
"right-tap","0.08405399322509766","1.742502212524414","0","1","-1.155721664428711","-1.1725070476531982","0","0","0","1","1","1.9500000476837158","1","1","0","0.044106755405664444","0.02917075902223587","-0.023581070825457573","-0.02741488814353943","0.036999162286520004","0.036999158561229706","0.0435643345117569","0.027035050094127655","0.019585730507969856","0.047738540917634964","-0.007194417994469404","0.017414268106222153","-0.010738538578152657","-0.0029075872153043747","0.008194588124752045","0.017414268106222153","-0.010738538578152657","True","True","1","1","True"
"right-tap","0.09513473510742188","1.7481848001480103","0","1","-1.1516201496124268","-1.1700019836425781","0","0","0","1","1","1.9500000476837158","1","1","0","0.048719748854637146","0.03141269460320473","-0.019625181332230568","-0.027773473411798477","0.03699534758925438","0.036999162286520004","0.04089401662349701","0.029606187716126442","0.036908481270074844","0.04095974192023277","-0.006027313880622387","9.151963604381308E-05","-0.003959740046411753","-0.0024011959321796894","0.006761373486369848","9.151963604381308E-05","-0.003959740046411753","True","True","1","1","True"
"right-tap","0.10846900939941406","1.7550228834152222","0","1","-1.1503825187683105","-1.1692641973495483","0","0","0","1","1","1.9500000476837158","1","1","0","0.050567254424095154","0.0318550243973732","-0.013536850921809673","-0.028170205652713776","0.036999162286520004","0.03699534386396408","0.0381741039454937","0.03100619837641716","0.04579683393239975","0.035493213683366776","-0.00482953991740942","-0.008796832524240017","0.00150678725913167","0.003041272982954979","0.007116331718862057","-0.008796832524240017","0.00150678725913167","True","True","1","1","True"
