"scenario","time","phase","step","turnWeight","leftReason","rightReason","leftContact","rightContact","leftAnkleFloor","rightAnkleFloor","leftToeFloor","rightToeFloor","leftFloorCorrection","rightFloorCorrection"
"left-180","1.6680335998535156","0.6688836812973022","False","0","3","3","1","0.9876270890235901","0.035007864236831665","0.03500404953956604","0.031124457716941833","0.029548967257142067","0","0"
"left-180","1.6793832778930664","0.6747040748596191","False","0","3","3","1","1","0.035007864236831665","0.035023126751184464","0.031132087111473083","0.029571855440735817","0","0"
"left-180","1.6900625228881836","0.6801803112030029","False","0","3","3","1","1","0.035007867962121964","0.035023123025894165","0.03114353120326996","0.029568040743470192","0","0"
"left-180","1.701629638671875","0.6861124038696289","False","0","3","3","1","1","0.03501167893409729","0.035023123025894165","0.031154975295066833","0.029571855440735817","0","0"
"left-180","1.733804702758789","0.7026122808456421","False","0","3","3","1","1","0.035007867962121964","0.035023126751184464","0.03117404878139496","0.029571855440735817","0","0"
"left-180","1.7454633712768555","0.7085912823677063","False","0","3","3","1","1","0.03500404953956604","0.035023123025894165","0.031177863478660583","0.029571855440735817","0","0"
"left-180","1.7568912506103516","0.7144514322280884","False","0","3","3","1","1","0.035007864236831665","0.03501930832862854","0.031185492873191833","0.029568040743470192","0","0"
"left-180","1.7671384811401367","0.7197065353393555","False","0","3","3","1","1","0.035007867962121964","0.035023126751184464","0.031193122267723083","0.029568040743470192","0","0"
"left-180","1.7783927917480469","0.725477933883667","False","0","3","3","1","1","0.035007867962121964","0.035023123025894165","0.031200751662254333","0.029568040743470192","0","0"
"left-180","1.7887887954711914","0.7308092713356018","False","0","3","3","1","1","0.035007867962121964","0.035023123025894165","0.03120456635951996","0.029568040743470192","0","0"
"left-180","1.8000421524047852","0.7365804314613342","False","0","3","3","1","1","0.035007867962121964","0.03501930832862854","0.03121219575405121","0.029564226046204567","0","0"
"left-180","1.8100814819335938","0.7417287826538086","False","0","3","3","1","1","0.035007867962121964","0.03501930832862854","0.031219827011227608","0.029556596651673317","0","0"
"left-180","1.8428020477294922","0.7585083246231079","False","0","3","3","1","1","0.035007864236831665","0.035023123025894165","0.031235085800290108","0.029556596651673317","0","0"
"left-180","1.8556194305419922","0.7650815844535828","False","0","3","3","1","1","0.03501167893409729","0.035023126751184464","0.03124271333217621","0.029552781954407692","0","0"
"left-180","1.8661212921142578","0.7704670429229736","False","0","3","3","1","1","0.035007864236831665","0.03501930832862854","0.03125034272670746","0.029552781954407692","0","0"
"left-180","1.8780784606933594","0.7765989303588867","False","0","3","3","1","1","0.035007867962121964","0.035023123025894165","0.031254157423973083","0.029552781954407692","0","0"
"left-180","1.8881597518920898","0.7817689776420593","False","0","3","3","1","1","0.035007864236831665","0.035023123025894165","0.03126560151576996","0.029552781954407692","0","0"
"left-180","1.8994922637939453","0.787580132484436","False","0","3","3","1","1","0.035007864236831665","0.035023123025894165","0.03127323091030121","0.029552781954407692","0","0"
"left-180","1.9097089767456055","0.7928197979927063","False","0","3","3","1","1","0.03501167893409729","0.03501931205391884","0.031277045607566833","0.029548967257142067","0","0"
"left-180","1.9208745956420898","0.798545777797699","False","0","3","3","1","1","0.035007864236831665","0.035023126751184464","0.031284675002098083","0.029548967257142067","0","0"
"left-180","1.9534273147583008","0.8152390718460083","False","0","3","3","1","1","0.035007867962121964","0.035023126751184464","0.03129611909389496","0.029541337862610817","0","0"
"left-180","1.9657468795776367","0.8215567469596863","False","0","3","3","1","1","0.035007867962121964","0.03501930832862854","0.031299933791160583","0.029541337862610817","0","0"
"left-180","1.979726791381836","0.828726053237915","False","0","3","3","1","1","0.035007864236831665","0.03501930832862854","0.03130374848842621","0.029537523165345192","0","0"
"left-180","1.990743637084961","0.8343756198883057","False","0","3","3","1","1","0.035007864236831665","0.035023126751184464","0.03131137788295746","0.029533708468079567","0","0"
"left-180","2.002509117126465","0.8404092788696289","False","0","3","3","1","1","0.035007864236831665","0.035023126751184464","0.031315192580223083","0.029529893770813942","0","0"
"left-180","2.013700485229492","0.8461483716964722","False","0","3","3","1","1","0.035007864236831665","0.035023123025894165","0.031315192580223083","0.029518449679017067","0","0"
"left-180","2.023967742919922","0.8514136672019958","False","0","3","3","1","1","0.03501168265938759","0.03501931205391884","0.031315192580223083","0.029514634981751442","0","0"
"left-180","2.0565977096557617","0.8681473731994629","False","0","3","3","1","1","0.03500404953956604","0.03501930832862854","0.031315192580223083","0.029499376192688942","0","0"
"left-180","2.0684452056884766","0.8742226362228394","False","0","3","3","1","1","0.035007867962121964","0.03501930832862854","0.03132282570004463","0.029491746798157692","0","0"
"left-180","2.08004093170166","0.8801695704460144","False","0","3","3","1","1","0.035007867962121964","0.035023126751184464","0.031322821974754333","0.029491746798157692","0","0"
"left-180","2.090704917907715","0.8856380581855774","False","0","3","3","1","1","0.035007864236831665","0.035023123025894165","0.03132282570004463","0.029487932100892067","0","0"
"left-180","2.1028337478637695","0.8918579816818237","False","0","3","3","1","1","0.03501167893409729","0.035023123025894165","0.03132664039731026","0.029480300843715668","0","0"
"left-180","2.114431381225586","0.8978056907653809","False","0","3","3","1","1","0.035007864236831665","0.035023123025894165","0.03132663667201996","0.029480302706360817","0","0"
"left-180","2.125326156616211","0.9033925533294678","False","0","3","3","1","1","0.035007864236831665","0.03501931205391884","0.03133045509457588","0.029476488009095192","0","0"
"left-180","2.158275604248047","0.9202896952629089","False","0","3","3","1","1","0.03500405326485634","0.035023123025894165","0.03132663667201996","0.029472671449184418","0","0"
"left-180","2.1697874069213867","0.926193118095398","False","0","3","3","1","1","0.035007864236831665","0.035023126751184464","0.03133045509457588","0.029476486146450043","0","0"
"left-180","2.1816396713256836","0.9322715401649475","False","0","3","3","1","1","0.035007867962121964","0.035023123025894165","0.03133045509457588","0.029472673311829567","0","0"
"left-180","2.1935510635375977","0.9383795261383057","False","0","3","3","1","1","0.035007864236831665","0.03501930832862854","0.03133045509457588","0.029468856751918793","0","0"
"left-180","2.2043514251708984","0.9439185261726379","False","0","3","3","1","1","0.035007867962121964","0.03501930832862854","0.031322821974754333","0.029465043917298317","0","0"
"left-180","2.216221809387207","0.9500055909156799","False","0","3","3","1","1","0.035007864236831665","0.03501931205391884","0.03132282570004463","0.029465043917298317","0","0"
"left-180","2.2316970825195312","0.9579417705535889","False","0","3","3","1","1","0.035007864236831665","0.035023126751184464","0.03131519630551338","0.029461229220032692","0","0"
"left-180","2.265883445739746","0.9754734039306641","False","0","3","3","1","1","0.035007864236831665","0.03501931205391884","0.03129611909389496","0.029442153871059418","0","0"
"left-180","2.278780937194824","0.9820874929428101","False","0","3","3","1","1","0.035007867962121964","0.035023126751184464","0.031284675002098083","0.029434524476528168","0","0"
"left-180","2.2890233993530273","0.9873398542404175","False","0","3","3","1","1","0.03501167893409729","0.035023126751184464","0.03128086030483246","0.029426895081996918","0","0"
"left-180","2.300853729248047","0.9934065341949463","False","0","3","3","1","1","0.035007864236831665","0.035023123025894165","0.03126560151576996","0.029423080384731293","0","0"
"left-180","2.311574935913086","0.9989047646522522","False","0","3","3","1","1","0.03500405326485634","0.03501930832862854","0.03126560151576996","0.029419265687465668","0","0"
"left-180","2.323801040649414","1.0051746368408203","False","0","3","3","1","1","0.03500405326485634","0.035023123025894165","0.03126560151576996","0.029423080384731293","0","0"
"left-180","2.336186408996582","1.0115262269973755","False","0","3","3","1","1","0.03501168265938759","0.035023123025894165","0.031261786818504333","0.029430709779262543","0","0"
"left-180","2.3688735961914062","1.028288722038269","False","0","3","3","1","1","0.035007867962121964","0.035023123025894165","0.031254157423973083","0.029442155733704567","0","0"
"right-tap","0","1.7016693353652954","False","0","3","3","1","1","0.03500404953956604","0.035023126751184464","0.031170234084129333","0.029571857303380966","0","0"
"right-tap","0.0460205078125","1.7252694368362427","True","0","1","1","0","0","0.04422047361731529","0.035000234842300415","0.05449739098548889","0.027294455096125603","0","0.05576368421316147"
"right-tap","0.06254386901855469","1.7337428331375122","True","0","1","1","0","0","0.056751903146505356","0.03499642014503479","0.06655198335647583","0.028538061305880547","0","0.053570207208395004"
"right-tap","0.07946586608886719","1.7424209117889404","True","0","1","1","0","0","0.03499642387032509","0.035000234842300415","0.04438069090247154","0.024391433224081993","0.003063000738620758","0.046562522649765015"
"right-tap","0.09556388854980469","1.7506762742996216","True","0","1","1","0","0","0.035000238567590714","0.03499642014503479","0.040230248123407364","0.027195269241929054","0.027332400903105736","0.04139735922217369"
"right-tap","0.11012649536132812","1.7581446170806885","True","0","1","1","0","0","0.03499642387032509","0.035000234842300415","0.032574061304330826","0.031944625079631805","0.047718390822410583","0.027225589379668236"
"right-tap","0.15172290802001953","0.10229244828224182","True","1","1","1","0","0","0.03511086478829384","0.045170340687036514","0.021419750526547432","0.0479322150349617","0.05683181434869766","0"
"right-tap","0.16698265075683594","0.1170600950717926","True","1","1","1","0","0","0.039112530648708344","0.04705100879073143","0.023449193686246872","0.0484662801027298","0.0489734411239624","0"
"right-tap","0.18001651763916016","0.12967392802238464","True","1","1","1","0","0","0.041779037564992905","0.046986162662506104","0.025417601689696312","0.048817235976457596","0.041324879974126816","0"
"right-tap","0.19556236267089844","0.1447179615497589","True","1","1","1","0","0","0.04374362900853157","0.04645591229200363","0.027878111228346825","0.048687536269426346","0.031097551807761192","0"
"right-tap","0.20630359649658203","0.15511325001716614","True","1","1","1","0","0","0.04435017332434654","0.04618887975811958","0.029472673311829567","0.04847772419452667","0.024227198213338852","0"
"right-tap","0.21896743774414062","0.1673678606748581","True","1","1","1","0","0","0.04417087882757187","0.04584173485636711","0.031032904982566833","0.048195432871580124","0.01723477430641651","0"
"right-tap","0.2548332214355469","0.2020774632692337","True","1","2","1","0.17000000178813934","0","0.025482451543211937","0.04467061161994934","0.013103608973324299","0.04640631750226021","0","0"
"right-tap","0.26830101013183594","0.2151104360818863","True","1","3","1","0.3400000035762787","0","0.025368008762598038","0.04397251084446907","0.011440380476415157","0.04545644670724869","0","0"
"right-tap","0.28085994720458984","0.22726429998874664","True","1","3","1","0.5099999904632568","0","0.027332602068781853","0.04334308207035065","0.01396574079990387","0.044613391160964966","0","0"
"right-tap","0.2937936782836914","0.23978106677532196","True","1","3","1","0.6800000071525574","0","0.02960618957877159","0.04280901700258255","0.0181466992944479","0.043846625834703445","0","0"
"right-tap","0.3051137924194336","0.25073570013046265","True","1","3","1","0.8500000238418579","0","0.032673243433237076","0.04250002279877663","0.024009959772229195","0.043278228491544724","0","0"
