frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
87,2.564506,0.018196,0.32692,0.99793,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106044,0.068363,-0.077911,0.103730,0.005736,0.026492,-0.271590,-0.915285,0.297477,0.177138,-0.970619,0.162852,Stance,Stance,-1269438207,1.929228
88,2.583846,0.019341,0.28811,0.99843,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108921,0.063333,-0.053712,0.100381,0.005341,0.009884,-0.270197,-0.897058,0.349687,0.172295,-0.978490,0.113455,Stance,Stance,-1269438207,2.021498
89,2.602103,0.018256,0.25545,0.99879,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111422,0.052177,-0.035121,0.099694,0.004324,-0.003049,-0.265002,-0.893120,0.363469,0.173920,-0.981563,0.079278,Stance,Stance,-1269438207,2.130357
90,2.618294,0.016191,0.22940,0.99905,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113618,0.049020,-0.032710,0.101492,0.001627,-0.013617,-0.263954,-0.890750,0.369991,0.179044,-0.981894,0.061871,Stance,Stance,-1269438207,2.243574
91,2.637811,0.019518,0.20132,0.99928,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111386,0.056385,-0.041769,0.102789,0.005152,-0.016415,-0.265093,-0.894044,0.361124,0.180802,-0.981230,0.067068,Stance,Stance,-1269438207,2.352843
92,2.655334,0.017523,0.17890,0.99944,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106931,0.057585,-0.054772,0.103194,0.007790,0.005748,-0.261428,-0.909325,0.323704,0.178986,-0.975138,0.130650,Stance,Stance,-1269438207,2.498401
93,2.671095,0.015761,0.16077,0.99956,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.104658,0.057563,-0.064907,0.102920,0.005094,0.027098,-0.264904,-0.917540,0.296557,0.176595,-0.972672,0.150744,Stance,Stance,-1269438207,2.641039
94,2.688800,0.017705,0.14249,0.99966,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106483,0.059838,-0.072389,0.103150,0.003827,0.026018,-0.269020,-0.919460,0.286744,0.176378,-0.972317,0.153264,Stance,Stance,-1269438207,2.779576
95,2.706233,0.017433,0.12643,0.99974,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107714,0.066365,-0.064310,0.101718,0.005604,0.016888,-0.271021,-0.904240,0.329996,0.174238,-0.975517,0.134196,Stance,Stance,-1269438207,2.948819
96,2.723408,0.017175,0.11232,0.99980,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109775,0.059389,-0.048649,0.100438,0.004979,0.006148,-0.268407,-0.896902,0.351462,0.173588,-0.979327,0.103857,Stance,Stance,-1269438207,3.129331
97,2.738399,0.014991,0.10124,0.99984,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110247,0.060125,-0.049264,0.101872,0.004881,-0.001134,-0.268199,-0.896514,0.352608,0.177028,-0.979764,0.093396,Stance,Stance,-1269438207,3.321210
98,2.754337,0.015938,0.09062,0.99987,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107656,0.061550,-0.056684,0.102020,0.006632,0.009466,-0.266273,-0.904355,0.333528,0.175873,-0.976234,0.126633,Stance,Stance,-1269438207,3.499743
99,2.775272,0.020935,0.07828,0.99991,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106862,0.061751,-0.063705,0.102190,0.004352,0.021822,-0.269446,-0.909001,0.317989,0.175084,-0.974721,0.138799,Stance,Stance,-1269438207,3.702383
100,2.794958,0.019686,0.06818,0.99993,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108332,0.065419,-0.059181,0.101005,0.005540,0.013453,-0.270869,-0.900143,0.341134,0.173186,-0.977094,0.123672,Stance,Stance,-1269438207,3.991209
101,2.814505,0.019547,0.05939,0.99995,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109672,0.061586,-0.052343,0.101408,0.004783,0.005024,-0.269270,-0.897382,0.349572,0.175333,-0.978903,0.104914,Stance,Stance,-1269438207,4.283175
