schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,222,3.700000,0.016667,1914514016,0.032258,0,Falling,0.032258,0.532258,0.759039,55.885650,7.908396,0.908133,55.973320,7.446435,0.011000,0.990816,0.134770,0.011000,0.990816,0.134770,0.759601,56.224570,7.952835,0.910663,56.312820,7.491912,0,0,0,0,0.759601,56.224570,7.952835,0.910663,56.312820,7.491912,0.759039,55.885650,7.908396,0.908133,55.973320,7.446435,0.759039,55.885650,7.908396,0.908133,55.973320,7.446435,0.000000,0.000000,0,0,Jump,Jump,0.000000,141.875000,123.494500,87.819210,114.603700,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,223,3.716667,0.016667,1914514016,0.032258,0,Falling,0.032258,0.532258,2.573309,57.815360,3.707380,1.993737,57.876350,3.603645,0.038494,0.996973,0.067555,0.038494,0.996973,0.067555,2.584484,58.059420,3.728141,2.007807,58.199700,3.629606,0,0,0,0,2.584484,58.059420,3.728141,2.007807,58.199700,3.629606,2.573309,57.815360,3.707380,1.993737,57.876350,3.603645,2.573309,57.815360,3.707380,1.993737,57.876350,3.603645,0.000000,0.000000,0,0,Jump,Jump,0.000000,141.875000,123.494600,87.819210,114.603700,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,223,3.716667,0.016667,1914514016,0.033724,1,Falling,0.033724,0.533724,0.773880,55.809410,7.878844,0.796560,55.863390,7.366397,0.011000,0.990816,0.134770,0.011000,0.990816,0.134770,0.760264,56.199930,7.948687,0.905766,56.289040,7.485945,0,0,0,0,0.760264,56.199930,7.948687,0.905766,56.289040,7.485945,0.773880,55.809410,7.878844,0.796560,55.863390,7.366397,0.773880,55.809410,7.878844,0.796560,55.863390,7.366397,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.949400,132.579100,93.992940,117.978800,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,224,3.733333,0.016667,1914514016,0.033724,1,Falling,0.033724,0.533724,2.544855,57.735820,3.686519,1.938627,58.023370,3.754811,0.038483,0.996974,0.067549,0.079299,0.655551,-0.750976,2.581941,58.034720,3.725233,1.927592,57.737490,3.735441,0,4247796,0,1,2.581941,58.034720,3.725233,-0.029256,-0.008655,0.104423,2.544855,57.735820,3.686519,-0.029256,-0.008655,0.104423,2.544855,57.735820,3.686519,1.927592,57.737490,3.735441,0.000000,0.000000,0,0,Jump,Jump,0.000000,143.088900,132.818000,94.012830,117.955400,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,224,3.733333,0.016667,1914514016,0.035191,1,Falling,0.035191,0.535191,0.803779,55.735600,7.852466,0.691944,55.765040,7.310454,0.011000,0.990816,0.134770,0.011000,0.990816,0.134770,0.762247,56.175490,7.943801,0.897368,56.266620,7.478748,0,0,0,0,0.762247,56.175490,7.943801,0.897368,56.266620,7.478748,0.803779,55.735600,7.852466,0.691944,55.765040,7.310454,0.803779,55.735600,7.852466,0.691944,55.765040,7.310454,0.000000,0.000000,0,0,Jump,Jump,0.000000,146.210700,145.387100,99.972090,120.351700,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,225,3.750000,0.016667,1914514016,0.035191,1,Falling,0.035191,0.535191,2.517789,57.661980,3.645864,1.901180,57.970900,3.879812,0.038471,0.996974,0.067544,-0.121133,0.990810,0.060194,2.578141,58.010450,3.720585,1.918203,57.648110,3.747442,0,4247796,0,1,2.578141,58.010450,3.720585,-0.022980,-0.011252,0.089240,2.517789,57.661980,3.645864,0.021105,-0.029494,-0.017419,2.517789,57.661980,3.645864,1.887528,57.617120,3.855844,0.000000,0.000000,0,0,Jump,Jump,0.000000,146.428000,145.789000,99.977420,120.262700,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,225,3.750000,0.016667,1914514016,0.036657,1,Falling,0.036657,0.536657,0.848632,55.663480,7.825050,0.622461,55.683520,7.261710,0.011000,0.990816,0.134770,0.011000,0.990816,0.134770,0.765950,56.151380,7.938342,0.887496,56.245050,7.470876,0,0,0,0,0.765950,56.151380,7.938342,0.887496,56.245050,7.470876,0.848632,55.663480,7.825050,0.622461,55.683520,7.261710,0.848632,55.663480,7.825050,0.622461,55.683520,7.261710,0.000000,0.000000,0,0,Jump,Jump,0.000000,151.040300,161.113800,105.604600,121.105500,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,226,3.766667,0.016667,1914514016,0.036657,1,Falling,0.036657,0.536657,2.486993,57.591480,3.588267,1.864581,57.929340,3.963911,0.038471,0.996974,0.067544,-0.349877,0.731037,0.585809,2.573308,57.986900,3.713738,1.906091,57.553950,3.767669,0,4247796,0,1,2.573308,57.986900,3.713738,-0.012660,-0.013959,0.066631,2.486993,57.591480,3.588267,0.066054,-0.027925,-0.095737,2.486993,57.591480,3.588267,1.848847,57.521610,3.936288,0.000000,0.000000,0,0,Jump,Jump,0.000000,151.269300,161.540900,105.582900,120.930100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,226,3.766667,0.016667,558702772,0.214132,0,Hard Landing,0.214132,0.714132,0.898053,55.589870,7.794882,0.553088,55.618430,7.217959,0.011000,0.990816,0.134770,0.011000,0.990816,0.134770,0.771221,56.127670,7.932395,0.876559,56.224170,7.462553,0,0,0,0,0.771221,56.127670,7.932395,0.876559,56.224170,7.462553,0.898053,55.589870,7.794882,0.553088,55.618430,7.217959,0.898053,55.589870,7.794882,0.553088,55.618430,7.217959,0.000000,0.000000,0,0,Jump,Jump,0.000000,155.033000,171.196800,110.511700,120.443900,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,227,3.783333,0.016667,558702772,0.214896,0,Hard Landing,0.214896,0.714896,2.451959,57.518610,3.525586,1.812378,57.446110,4.018482,0.038461,0.996975,0.067540,0.038461,0.996975,0.067540,2.567634,57.964150,3.705054,1.812378,57.446110,4.018482,0,0,0,0,2.567634,57.964150,3.705054,1.812378,57.446110,4.018482,2.451959,57.518610,3.525586,1.812378,57.446110,4.018482,2.451959,57.518610,3.525586,1.812378,57.446110,4.018482,0.000000,0.000000,0,0,Jump,Jump,0.000000,155.012000,171.010800,110.345700,120.163100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,227,3.783333,0.016667,558702772,0.220799,0,Hard Landing,0.220799,0.720799,0.900546,54.558010,7.656477,0.549276,54.643290,7.058231,0.016344,0.990164,0.138956,0.009969,0.991711,0.128099,0.910974,55.497290,7.784236,0.559178,55.535190,7.179547,4248106,4248106,1,1,0.910974,55.497290,7.784236,0.559178,55.535190,7.179547,0.910974,55.497290,7.784236,0.559178,55.535190,7.179547,0.910974,55.497290,7.784236,0.559178,55.535190,7.179547,0.000000,0.000000,0,0,Jump,Jump,0.000000,154.019600,166.482800,108.732900,118.302500,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,228,3.800000,0.016667,558702772,0.221563,0,Hard Landing,0.221563,0.721563,2.447926,57.422090,3.502383,1.774631,57.357580,4.008508,0.038450,0.996976,0.067537,0.038450,0.996976,0.067537,2.562475,57.941250,3.696463,1.807674,57.435070,4.017239,0,0,0,0,2.562475,57.941250,3.696463,1.807674,57.435070,4.017239,2.447926,57.422090,3.502383,1.774631,57.357580,4.008508,2.447926,57.422090,3.502383,1.774631,57.357580,4.008508,0.000000,0.000000,0,0,Jump,Jump,0.000000,153.686500,165.478000,107.957300,117.919700,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,228,3.800000,0.016667,558702772,0.227466,0,Hard Landing,0.227466,0.727466,0.892685,54.556840,7.665756,0.535986,54.646120,7.037317,0.016201,0.990142,0.139124,0.009728,0.991763,0.127719,0.909847,55.483940,7.783597,0.557392,55.523810,7.175344,4248106,4248106,1,1,0.909847,55.483940,7.783597,0.557392,55.523810,7.175344,0.901936,55.390180,7.779106,0.544842,55.443810,7.145819,0.901936,55.390180,7.779106,0.544842,55.443810,7.145819,0.000000,0.000000,0,0,Jump,Jump,0.000000,148.163200,155.777300,103.077200,114.977700,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,229,3.816667,0.016667,558702772,0.228229,0,Hard Landing,0.228229,0.728229,2.419507,56.396050,3.440833,1.717143,56.386250,3.967500,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.454685,57.308440,3.502650,1.750722,57.257140,4.026506,1785933915,1785933915,1,1,-1.497268,3.895585,1.439812,-0.793304,4.419440,1.388512,-1.497268,3.895585,1.439812,-0.793304,4.419440,1.388512,2.454685,57.308440,3.502650,1.750722,57.257140,4.026505,0.000000,0.000000,0,0,Jump,Jump,0.000000,146.907400,154.258400,102.212400,114.590100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,229,3.816667,0.016667,558702772,0.234132,0,Hard Landing,0.234132,0.734132,0.891236,54.557060,7.664410,0.515694,54.649160,7.015228,0.016175,0.990146,0.139100,0.009359,0.991818,0.127318,0.908270,55.459080,7.781512,0.553145,55.500720,7.166738,4248106,4248106,1,1,0.908270,55.459080,7.781512,0.553145,55.500720,7.166738,0.899344,55.287360,7.763746,0.523489,55.351280,7.110731,0.899344,55.287360,7.763746,0.523489,55.351280,7.110731,0.000000,0.000000,0,0,Jump,Jump,0.000000,133.527400,140.132000,95.771620,110.546800,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,230,3.833333,0.016667,558702772,0.234896,0,Hard Landing,0.234896,0.734896,2.418427,56.396060,3.445430,1.689504,56.384890,3.989371,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.454032,57.295010,3.502312,1.746810,57.244870,4.028411,1785933915,1785933915,1,1,-1.496614,3.895247,1.426375,-0.789393,4.421345,1.376238,-1.492022,3.892874,1.331986,-0.761913,4.434729,1.290013,2.449440,57.200610,3.499939,1.719330,57.158640,4.041794,0.000000,0.000000,0,0,Jump,Jump,0.000000,131.560500,138.171700,94.924690,110.100400,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,230,3.833333,0.016667,558702772,0.240799,0,Hard Landing,0.240799,0.740799,0.885988,54.557320,7.663160,0.520560,54.652190,6.991155,0.016080,0.990151,0.139077,0.009448,0.991873,0.126881,0.906823,55.434270,7.778789,0.550123,55.477550,7.157862,4248106,4248106,1,1,0.906823,55.434270,7.778789,0.550123,55.477550,7.157862,0.892985,55.187570,7.748887,0.527322,55.261330,7.074009,0.892985,55.187570,7.748887,0.527322,55.261330,7.074009,0.000000,0.000000,0,0,Jump,Jump,0.000000,117.711400,124.258800,89.225910,105.345400,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,231,3.850000,0.016667,558702772,0.241563,0,Hard Landing,0.241563,0.741563,2.416384,56.396080,3.449861,1.660751,56.384620,3.984867,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.452733,57.270050,3.501682,1.739073,57.221130,4.029810,1785933915,1785933915,1,1,-1.495316,3.894616,1.401417,-0.781655,4.422745,1.352506,-1.485932,3.890204,1.227169,-0.729480,4.423768,1.194424,2.443350,57.095800,3.497269,1.686897,57.063050,4.030833,0.000000,0.000000,0,0,Jump,Jump,0.000000,116.170100,122.664000,88.856860,104.925600,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,231,3.850000,0.016667,558702772,0.247466,0,Hard Landing,0.247466,0.747466,0.890984,54.558400,7.654898,0.538155,54.653580,6.979018,0.016170,0.990171,0.138927,0.009767,0.991898,0.126661,0.905935,55.409520,7.775320,0.549012,55.454040,7.149437,4248106,4248106,1,1,0.905935,55.409520,7.775320,0.549012,55.454040,7.149437,0.896882,55.089660,7.727160,0.543844,55.165950,7.048712,0.896882,55.089660,7.727160,0.543844,55.165950,7.048712,0.000000,0.000000,0,0,Jump,Jump,0.000000,104.850100,111.003600,87.660270,100.160400,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,232,3.866667,0.016667,558702772,0.248229,0,Hard Landing,0.248229,0.748229,2.404481,56.396080,3.445263,1.644858,56.385180,3.965147,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.450737,57.245160,3.500476,1.732040,57.197180,4.028529,1785933915,1785933915,1,1,-1.493319,3.893411,1.376526,-0.774622,4.421463,1.328550,-1.470122,3.878738,1.125767,-0.709780,4.397356,1.096199,2.427540,56.994400,3.485803,1.667198,56.964830,4.004422,0.000000,0.000000,0,0,Jump,Jump,0.000000,103.488500,109.618300,87.663410,99.819730,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,232,3.866667,0.016667,558702772,0.254132,0,Hard Landing,0.254132,0.754132,0.893812,54.559910,7.643814,0.551001,54.653990,6.974801,0.016222,0.990198,0.138726,0.010000,0.991906,0.126584,0.905409,55.384870,7.771197,0.549095,55.430200,7.141890,4248106,4248106,1,1,0.905409,55.384870,7.771197,0.549095,55.430200,7.141890,0.898611,54.992160,7.702610,0.555575,55.065960,7.030837,0.898611,54.992160,7.702610,0.555575,55.065960,7.030837,0.000000,0.000000,0,0,Jump,Jump,0.000000,94.089250,100.347500,88.288930,95.240350,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,233,3.883333,0.016667,558702772,0.254896,0,Hard Landing,0.254896,0.754896,2.390547,56.396080,3.443681,1.637978,56.385620,3.951771,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.448062,57.220340,3.498948,1.726211,57.173020,4.025783,1785933915,1785933915,1,1,-1.490644,3.891882,1.351717,-0.768794,4.418717,1.304395,-1.452237,3.870216,1.023331,-0.698858,4.376884,0.991852,2.409654,56.891960,3.477282,1.656276,56.860480,3.983949,0.000000,0.000000,0,0,Jump,Jump,0.000000,93.036050,99.376780,88.503110,94.952100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,233,3.883333,0.016667,558702772,0.260799,0,Hard Landing,0.260799,0.760799,0.898435,54.561380,7.632762,0.558046,54.654610,6.969354,0.016306,0.990225,0.138526,0.010128,0.991917,0.126486,0.905170,55.360220,7.767029,0.549373,55.405880,7.136102,4248106,4248106,1,1,0.905170,55.360220,7.767029,0.549373,55.405880,7.136102,0.901823,54.866530,7.674269,0.561120,54.931420,7.007006,0.901823,54.866530,7.674269,0.561120,54.931420,7.007006,0.000000,0.000000,0,0,Stance,Stance,0.000000,86.004010,93.417840,91.499540,90.554190,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,234,3.900000,0.016667,558702772,0.261563,0,Hard Landing,0.261563,0.761563,2.376507,56.396100,3.445536,1.630402,56.385560,3.950457,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.445759,57.195510,3.497282,1.722714,57.148390,4.023317,1785933915,1785933915,1,1,-1.488341,3.890216,1.326879,-0.765296,4.416252,1.279764,-1.435836,3.867926,0.962139,-0.688521,4.370719,0.920189,2.393253,56.830770,3.474991,1.645938,56.788820,3.977785,0.000000,0.000000,0,0,Swing,Swing,0.000000,85.222790,92.785730,91.925430,90.310220,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,234,3.900000,0.016667,558702772,0.267466,0,Hard Landing,0.267466,0.767466,0.895292,54.562760,7.623266,0.553640,54.654750,6.968588,0.016249,0.990250,0.138353,0.010048,0.991919,0.126472,0.904877,55.335620,7.762589,0.549546,55.381520,7.130522,4248106,4248106,1,1,0.904877,55.335620,7.762589,0.549546,55.381520,7.130522,0.897103,54.725830,7.645448,0.555064,54.783060,6.986040,0.897103,54.725830,7.645448,0.555064,54.783060,6.986040,0.000000,0.000000,0,0,Stance,Stance,0.000000,79.987170,88.191590,93.707170,86.029510,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,235,3.916667,0.016667,558702772,0.268229,0,Hard Landing,0.268229,0.768229,2.361536,56.396160,3.459906,1.626937,56.384870,3.965648,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.443079,57.170680,3.496008,1.719416,57.123690,4.021338,1785933915,1785933915,1,1,-1.485661,3.888943,1.302055,-0.761998,4.414272,1.255061,-1.420062,3.880948,0.941376,-0.684001,4.384114,0.892132,2.377480,56.810010,3.488014,1.641418,56.760760,3.991179,0.000000,0.000000,0,0,Swing,Swing,0.000000,79.435300,87.627140,93.627700,85.776180,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,235,3.916667,0.016667,558702772,0.274132,0,Hard Landing,0.274132,0.774132,0.887489,54.563860,7.616227,0.536360,54.654300,6.973468,0.016107,0.990270,0.138226,0.009734,0.991911,0.126560,0.904351,55.311070,7.757911,0.549177,55.357110,7.125115,4248106,4248106,1,1,0.904351,55.311070,7.757911,0.549177,55.357110,7.125115,0.888763,54.678620,7.631836,0.537253,54.734760,6.984412,0.888763,54.678620,7.631836,0.537253,54.734760,6.984412,0.000000,0.000000,0,0,Stance,Stance,0.000000,76.196570,83.834340,91.236010,81.078000,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,236,3.933333,0.016667,558702772,0.274896,0,Hard Landing,0.274896,0.774896,2.348073,56.396240,3.477171,1.629494,56.383770,3.993320,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.439959,57.145890,3.495291,1.716220,57.098920,4.020265,1785933915,1785933915,1,1,-1.482541,3.888226,1.277261,-0.758802,4.413199,1.230290,-1.406661,3.898523,0.944950,-0.686650,4.412129,0.895103,2.364079,56.813580,3.505589,1.644067,56.763730,4.019194,0.000000,0.000000,0,0,Swing,Swing,0.000000,75.858610,83.390970,90.807210,80.736980,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,236,3.933333,0.016667,558702772,0.280799,0,Hard Landing,0.280799,0.780799,0.875351,54.564560,7.612624,0.513602,54.653200,6.983847,0.015887,0.990283,0.138160,0.009321,0.991891,0.126749,0.903431,55.286560,7.753096,0.548015,55.332650,7.120058,4248106,4248106,1,1,0.903431,55.286560,7.753096,0.548015,55.332650,7.120058,0.876887,54.702890,7.631439,0.514770,54.758380,6.998154,0.876887,54.702890,7.631439,0.514770,54.758380,6.998154,0.000000,0.000000,0,0,Stance,Stance,0.000000,73.200680,80.004070,88.043560,79.333620,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,237,3.950000,0.016667,558702772,0.281563,0,Hard Landing,0.281563,0.781562,2.373719,57.177500,3.550613,1.643899,56.382740,4.023672,-0.308352,0.653099,-0.691650,-0.016056,0.999012,0.041429,2.362927,57.200360,3.526405,1.713486,57.074070,4.020270,4246232,1785933915,1,1,0.051910,0.395020,0.156638,-0.756068,4.413204,1.205440,0.028677,0.024256,0.177876,-0.701609,4.443557,0.909295,2.360350,56.828270,3.526806,1.659027,56.777920,4.050622,0.000000,0.000000,0,0,Stance,Stance,0.000000,72.837610,79.564040,87.744490,79.203670,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,237,3.950000,0.016667,558702772,0.287466,0,Hard Landing,0.287466,0.787466,0.860112,54.564750,7.613067,0.484739,54.651480,6.999344,0.015610,0.990286,0.138168,0.008797,0.991860,0.127030,0.901988,55.262070,7.748279,0.545803,55.308160,7.115559,4248106,4248106,1,1,0.901988,55.262070,7.748279,0.545803,55.308160,7.115559,0.861722,54.709760,7.632792,0.485958,54.761250,7.014275,0.861722,54.709760,7.632792,0.485958,54.761250,7.014275,0.000000,0.000000,0,0,Stance,Stance,0.000000,70.180080,76.296650,84.872240,77.757380,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,238,3.966667,0.016667,558702772,0.288229,0,Hard Landing,0.288229,0.788229,2.379731,57.197610,3.570738,1.669223,56.381760,4.057168,-0.270778,0.778765,-0.565866,-0.016056,0.999012,0.041429,2.358763,57.200910,3.508385,1.711640,57.049170,4.021517,4246232,1785933915,1,1,0.051366,0.397937,0.150143,-0.754222,4.414452,1.180539,0.024565,0.038721,0.141733,-0.727349,4.477796,0.919182,2.366144,56.842700,3.546544,1.684767,56.787810,4.084860,0.000000,0.000000,0,0,Stance,Stance,0.000000,69.845810,75.886880,84.488390,77.552330,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,238,3.966667,0.016667,558702772,0.294132,0,Hard Landing,0.294132,0.794132,0.846399,54.564770,7.614392,0.456041,54.649780,7.014480,0.015361,0.990286,0.138192,0.008277,0.991829,0.127305,0.900038,55.237600,7.743508,0.542483,55.283690,7.111665,4248106,4248106,1,1,0.900038,55.237600,7.743508,0.542483,55.283690,7.111665,0.848021,54.710890,7.634266,0.457255,54.759130,7.029354,0.848021,54.710890,7.634266,0.457255,54.759130,7.029354,0.000000,0.000000,0,0,Stance,Stance,0.000000,67.208960,72.752800,82.427760,76.373650,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,239,3.983333,0.016667,558702772,0.294896,0,Hard Landing,0.294896,0.794896,2.385811,57.214170,3.587117,1.693136,56.380870,4.087719,-0.225678,0.880364,-0.417167,-0.016056,0.999012,0.041429,2.361182,57.208210,3.514585,1.710731,57.024300,4.023966,4246232,1785933915,1,1,0.049963,0.405327,0.134683,-0.753313,4.416901,1.155676,0.021720,0.046887,0.119837,-0.751538,4.508809,0.924988,2.371918,56.851710,3.562402,1.708956,56.793620,4.115874,0.000000,0.000000,0,0,Stance,Stance,0.000000,66.856410,72.348660,82.335250,76.288780,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,239,3.983333,0.016667,558702772,0.300799,0,Hard Landing,0.300799,0.800799,0.832177,54.564540,7.617599,0.430180,54.648060,7.029507,0.015103,0.990282,0.138250,0.007807,0.991798,0.127577,0.897551,55.213170,7.738854,0.538121,55.259290,7.108400,4248106,4248106,1,1,0.897551,55.213170,7.738854,0.538121,55.259290,7.108400,0.833793,54.710140,7.637403,0.431389,54.756980,7.044322,0.833793,54.710140,7.637403,0.431389,54.756980,7.044322,0.000000,0.000000,0,0,Stance,Stance,0.000000,64.124770,69.269330,82.450470,75.959690,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,240,4.000000,0.016667,558702772,0.301563,0,Hard Landing,0.301563,0.801562,2.393596,57.221110,3.603230,1.716302,56.380110,4.115177,-0.185097,0.921847,-0.340495,-0.016056,0.999012,0.041429,2.367585,57.219730,3.533961,1.710766,56.999560,4.027529,4246232,1785933915,1,1,0.047621,0.414858,0.114619,-0.753349,4.420463,1.130931,0.017093,0.048512,0.103689,-0.774818,4.536435,0.926812,2.379544,56.854830,3.578261,1.732235,56.795440,4.143500,0.000000,0.000000,0,0,Stance,Stance,0.000000,63.776970,68.881310,82.530640,75.970140,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,240,4.000000,0.016667,558702772,0.307465,0,Hard Landing,0.307465,0.807465,0.820224,54.564340,7.620356,0.409561,54.646380,7.043774,0.014886,0.990278,0.138301,0.007433,0.991768,0.127836,0.894583,55.188760,7.734319,0.532892,55.234990,7.105759,4248106,4248106,1,1,0.894583,55.188760,7.734319,0.532892,55.234990,7.105759,0.821841,54.710040,7.640174,0.410771,54.755400,7.058602,0.821841,54.710040,7.640174,0.410771,54.755400,7.058602,0.000000,0.000000,0,0,Stance,Stance,0.000000,61.226170,66.027930,83.238320,76.605710,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,241,4.016667,0.016667,558702772,0.308229,0,Hard Landing,0.308229,0.808229,2.399974,57.224900,3.617068,1.737668,56.379550,4.136783,-0.155322,0.944557,-0.289287,-0.016056,0.999012,0.041429,2.375623,57.231300,3.557406,1.711706,56.974980,4.032005,4246232,1785933915,1,1,0.044530,0.424008,0.094258,-0.754288,4.424940,1.106353,0.013353,0.047328,0.092450,-0.796188,4.558024,0.926086,2.385775,56.855030,3.591860,1.753606,56.794720,4.165089,0.000000,0.000000,0,0,Stance,Stance,0.000000,60.920000,65.681770,83.348040,76.766170,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,241,4.016667,0.016667,558702772,0.314132,0,Hard Landing,0.314132,0.814132,0.810340,54.564520,7.620134,0.394955,54.645020,7.055210,0.014707,0.990282,0.138296,0.007168,0.991743,0.128044,0.891201,55.164410,7.729800,0.527017,55.210780,7.103650,4248106,4248106,1,1,0.891201,55.164410,7.729800,0.527017,55.210780,7.103650,0.811950,54.709500,7.639854,0.396192,54.756440,7.070366,0.811950,54.709500,7.639854,0.396192,54.756440,7.070366,0.000000,0.000000,0,0,Stance,Stance,0.000000,58.829700,63.252440,84.585050,78.475500,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
