schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,jump-land-flat,30,97,3.233333,0.033333,788460410,0.038123,0,Falling,0.038123,0.538123,2.592038,58.581500,3.764589,2.012689,58.642040,3.664660,0.038323,0.996969,0.067701,0.038323,0.996969,0.067701,2.587907,58.532680,3.763134,1.981357,57.914220,3.628814,0,0,0,0,2.587907,58.532680,3.763134,1.981357,57.914220,3.628814,2.592038,58.581480,3.764588,2.012688,58.642020,3.664659,2.592038,58.581480,3.764588,2.012688,58.642020,3.664659,0.000000,0.000000,0,0,Jump,Jump,-0.000014,141.486300,122.965700,69.812520,114.375500,NaN,NaN,0.000420,0.000188,0.000000,0.000000,3.749462,0.234068,0.000007,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,97,3.233333,0.033333,-1269438207,6.165652,0,XBot Walk Neutral,0.165652,0.665652,-0.520694,54.851450,5.201629,-0.384212,54.890870,4.780709,-0.009450,0.995489,0.094403,-0.006973,0.996205,0.086764,-0.517126,54.886120,5.207220,-0.380279,54.925540,4.786500,4330430,4330430,1,1,-0.517126,54.886120,5.207220,-0.380279,54.925540,4.786500,-0.522125,55.042050,5.218852,-0.384660,54.950640,4.786110,-0.522125,55.042050,5.218852,-0.384660,54.950640,4.786110,0.000000,0.000000,0,0,Stance,Stance,-0.001075,116.622900,163.790100,127.903500,68.397390,NaN,NaN,0.000204,0.000211,0.000000,0.000000,0.000000,3.749671,0.000429,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,98,3.266667,0.033333,788460410,0.041056,0,Falling,0.041056,0.541056,2.607427,58.912640,3.785183,2.016254,58.673000,3.667480,-0.514187,0.366759,-0.775306,0.038358,0.996968,0.067707,2.595892,58.612820,3.764822,1.983643,57.964100,3.631351,4328556,0,1,0,0.125151,0.036350,0.145375,1.983643,57.964100,3.631351,0.125153,0.036342,0.145376,2.016254,58.672990,3.667479,2.595891,58.612810,3.764821,2.016254,58.672990,3.667479,0.000000,0.000000,0,0,Jump,Jump,-0.000007,141.192900,122.597200,73.349020,114.300200,NaN,NaN,0.000505,0.000214,0.000000,0.000000,3.749357,0.214891,0.000004,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,98,3.266667,0.033333,-1269438207,7.151023,0,XBot Walk Neutral,0.151023,0.651023,-0.521962,54.850990,5.206268,-0.386345,54.890410,4.785699,-0.009473,0.995481,0.094488,-0.007012,0.996196,0.086855,-0.519740,54.886060,5.207541,-0.383395,54.925490,4.786655,4330430,4330430,1,1,-0.519740,54.886060,5.207541,-0.383395,54.925490,4.786655,-0.523412,55.043260,5.223641,-0.386793,54.949780,4.791063,-0.523412,55.043260,5.223641,-0.386793,54.949780,4.791063,0.000000,0.000000,0,0,Stance,Stance,-0.000579,116.627300,163.788600,127.789800,72.522800,NaN,NaN,0.000117,0.000122,0.000000,0.000000,0.000000,3.749671,0.000248,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,99,3.300000,0.033333,788460410,0.043988,1,Falling,0.043988,0.543988,2.605974,58.962860,3.796908,2.013059,58.689290,3.673508,-0.429429,0.591137,-0.682750,0.038420,0.996965,0.067711,2.583154,58.629550,3.765491,1.985681,58.013980,3.634229,4328556,0,1,0,0.121014,0.034600,0.140312,1.985681,58.013980,3.634229,0.112871,0.031152,0.130344,2.013059,58.689290,3.673508,2.593038,58.627190,3.774110,2.013059,58.689290,3.673508,0.000000,0.000000,0,0,Jump,Jump,-0.000003,141.922500,123.460500,76.592990,114.235400,NaN,NaN,0.002158,0.001704,0.000000,0.000000,3.749410,0.300014,0.000002,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,99,3.300000,0.033333,-1269438207,8.141335,0,XBot Walk Neutral,0.141336,0.641336,-0.525586,54.851230,5.203454,-0.389809,54.890660,4.782631,-0.009539,0.995485,0.094437,-0.007075,0.996201,0.086799,-0.522448,54.886020,5.207619,-0.386409,54.925460,4.786657,4330430,4330430,1,1,-0.522448,54.886020,5.207619,-0.386409,54.925460,4.786657,-0.527043,55.042890,5.220773,-0.390263,54.950380,4.788028,-0.527043,55.042890,5.220773,-0.390263,54.950380,4.788028,0.000000,0.000000,0,0,Stance,Stance,-0.000304,116.630100,163.787600,127.851600,76.259160,NaN,NaN,0.000065,0.000068,0.000000,0.000000,0.000000,3.749671,0.000137,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,100,3.333333,0.033333,1914514016,0.002933,0,Falling,0.002933,0.502933,2.603544,58.979410,3.806936,2.010789,58.691940,3.676814,-0.305748,0.739881,-0.599245,0.038473,0.996963,0.067710,2.571025,58.630970,3.770862,1.987539,58.063850,3.637346,4328556,0,1,0,0.110164,0.030986,0.129807,1.987539,58.063850,3.637346,0.093619,0.025906,0.115018,2.010789,58.691940,3.676814,2.589971,58.627680,3.783047,2.010789,58.691940,3.676814,0.000000,0.000000,0,0,Jump,Jump,-0.000002,142.966200,124.648700,79.481990,114.196100,NaN,NaN,0.002201,0.001217,0.000000,0.000000,3.749462,0.473126,0.000001,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,100,3.333333,0.033333,-1269438207,9.135036,0,XBot Walk Neutral,0.135036,0.635036,-0.529254,54.851460,5.200694,-0.393145,54.890900,4.779601,-0.009605,0.995489,0.094386,-0.007135,0.996205,0.086744,-0.525630,54.886120,5.206274,-0.389593,54.925570,4.785151,4330430,4330430,1,1,-0.525630,54.886120,5.206274,-0.389593,54.925570,4.785151,-0.530721,55.042780,5.217978,-0.393609,54.951490,4.785075,-0.530721,55.042780,5.217978,-0.393609,54.951490,4.785075,0.000000,0.000000,0,0,Stance,Stance,-0.000157,116.632100,163.787000,127.912800,79.719610,NaN,NaN,0.000034,0.000037,0.000000,0.000000,0.000000,3.749671,0.000074,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,101,3.366667,0.033333,1914514016,0.005865,0,Falling,0.005865,0.505865,2.607407,58.973200,3.804760,2.013569,58.678770,3.676334,-0.200725,0.773115,-0.601667,0.038495,0.996962,0.067706,2.562893,58.617500,3.774662,1.989633,58.113700,3.640504,4328556,0,1,0,0.090016,0.026730,0.119880,1.989633,58.113700,3.640504,0.060785,0.021630,0.109878,2.013569,58.678770,3.676334,2.593589,58.615330,3.780457,2.013569,58.678770,3.676334,0.000000,0.000000,0,0,Jump,Jump,-0.000001,142.924000,124.589900,82.014820,114.286600,NaN,NaN,0.000534,0.000318,0.000000,0.000000,3.749723,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,101,3.366667,0.033333,-1269438207,10.131000,0,XBot Walk Neutral,0.130996,0.630996,-0.530552,54.850940,5.206031,-0.395289,54.890380,4.785326,-0.009629,0.995480,0.094483,-0.007174,0.996196,0.086848,-0.528296,54.886050,5.206836,-0.392466,54.925500,4.785713,4330430,4330430,1,1,-0.528296,54.886050,5.206836,-0.392466,54.925500,4.785713,-0.532036,55.043660,5.223442,-0.395749,54.950220,4.790733,-0.532036,55.043660,5.223442,-0.395749,54.950220,4.790733,0.000000,0.000000,0,0,Stance,Stance,-0.000080,116.633200,163.786500,127.795000,82.918620,NaN,NaN,0.000017,0.000017,0.000000,0.000000,0.000000,3.749619,0.000039,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,102,3.400000,0.033333,1914514016,0.008798,0,Falling,0.008798,0.508798,2.609906,58.938290,3.800320,2.016153,58.650460,3.672773,-0.010686,0.796292,-0.604818,0.038528,0.996962,0.067693,2.559239,58.589090,3.774737,1.992068,58.163560,3.643513,4328556,0,1,0,0.062077,0.022850,0.112734,1.992068,58.163560,3.643513,0.025769,0.018672,0.105872,2.016153,58.650460,3.672773,2.596348,58.587450,3.776498,2.016153,58.650460,3.672773,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.855700,124.531300,84.147630,114.232500,NaN,NaN,0.000584,0.000505,0.000000,0.000000,3.749619,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,102,3.400000,0.033333,-1269438207,11.128430,0,XBot Walk Neutral,0.128434,0.628434,-0.534313,54.851110,5.203842,-0.398595,54.890560,4.783000,-0.009697,0.995483,0.094444,-0.007234,0.996199,0.086806,-0.531075,54.885970,5.207375,-0.395345,54.925430,4.786281,4330430,4330430,1,1,-0.531075,54.885970,5.207375,-0.395345,54.925430,4.786281,-0.535805,55.043330,5.221209,-0.399062,54.950820,4.788444,-0.535805,55.043330,5.221209,-0.399062,54.950820,4.788444,0.000000,0.000000,0,0,Stance,Stance,-0.000040,116.633600,163.786100,127.846600,85.727780,NaN,NaN,0.000009,0.000009,0.000000,0.000000,0.000000,3.749775,0.000020,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,103,3.433333,0.033333,1914514016,0.011730,0,Falling,0.011730,0.511730,2.610147,58.874600,3.793878,2.017617,58.607740,3.667817,0.169970,0.768810,-0.616475,0.038549,0.996962,0.067675,2.558320,58.546230,3.772038,1.994895,58.213400,3.646266,4328556,0,1,0,0.030219,0.020069,0.107717,1.994895,58.213400,3.646266,-0.008504,0.017531,0.102872,2.017617,58.607740,3.667817,2.597405,58.545050,3.771508,2.017617,58.607740,3.667817,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.765900,124.465600,85.856510,114.186500,NaN,NaN,0.000454,0.000514,0.000000,0.000000,3.749671,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,103,3.433333,0.033333,-1269438207,12.126830,0,XBot Walk Neutral,0.126825,0.626825,-0.538090,54.851300,5.201463,-0.401930,54.890760,4.780467,-0.009766,0.995486,0.094400,-0.007295,0.996203,0.086760,-0.534352,54.886020,5.206510,-0.398446,54.925490,4.785359,4330430,4330430,1,1,-0.534352,54.886020,5.206510,-0.398446,54.925490,4.785359,-0.539591,55.042990,5.218781,-0.402405,54.951450,4.785949,-0.539591,55.042990,5.218781,-0.402405,54.951450,4.785949,0.000000,0.000000,0,0,Stance,Stance,-0.000020,116.634300,163.785900,127.900000,88.172190,NaN,NaN,0.000005,0.000007,0.000000,0.000000,0.000000,3.750036,0.000010,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,104,3.466667,0.033333,1914514016,0.014663,0,Falling,0.014663,0.514663,2.610277,58.831280,3.789024,2.017754,58.549750,3.661451,0.258226,0.731946,-0.630535,0.038554,0.996963,0.067664,2.558743,58.488040,3.767439,1.998217,58.263230,3.648574,4328556,0,1,0,-0.002420,0.018726,0.104143,1.998217,58.263230,3.648574,-0.040534,0.017980,0.100653,2.017754,58.549750,3.661451,2.596976,58.487320,3.765680,2.017754,58.549750,3.661451,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.658200,124.384100,87.124940,114.221200,NaN,NaN,0.000344,0.000494,0.000000,0.000000,3.749619,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,104,3.466667,0.033333,-1269438207,13.125820,0,XBot Walk Neutral,0.125822,0.625822,-0.539398,54.850810,5.206534,-0.404122,54.890260,4.785954,-0.009789,0.995478,0.094492,-0.007334,0.996194,0.086859,-0.537088,54.885920,5.207287,-0.401297,54.925400,4.786216,4330430,4330430,1,1,-0.537088,54.885920,5.207287,-0.401297,54.925400,4.786216,-0.540915,55.043790,5.223969,-0.404592,54.949970,4.791349,-0.540915,55.043790,5.223969,-0.404592,54.949970,4.791349,0.000000,0.000000,0,0,Stance,Stance,-0.000010,116.634300,163.785900,127.779600,90.109500,NaN,NaN,0.000002,0.000001,0.000000,0.000000,0.000000,3.749723,0.000005,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,105,3.500000,0.033333,1914514016,0.017595,0,Falling,0.017595,0.517595,2.607690,58.726600,3.780167,2.017128,58.476460,3.653473,0.406630,0.643561,-0.648445,0.038556,0.996965,0.067640,2.559994,58.414490,3.761382,2.002445,58.313030,3.649919,4328556,0,1,0,-0.033750,0.018841,0.101600,2.002445,58.313030,3.649919,-0.069354,0.019766,0.099136,2.017128,58.476460,3.653473,2.595613,58.414330,3.758980,2.017128,58.476460,3.653473,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.536100,124.279200,87.916580,114.325300,NaN,NaN,0.000352,0.000604,0.000000,0.000000,3.749462,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,105,3.500000,0.033333,-1269438207,14.125200,0,XBot Walk Neutral,0.125200,0.625200,-0.543205,54.851010,5.203939,-0.407502,54.890480,4.783182,-0.009859,0.995481,0.094445,-0.007396,0.996198,0.086809,-0.539918,54.885850,5.207734,-0.404204,54.925330,4.786721,4330430,4330430,1,1,-0.539918,54.885850,5.207734,-0.404204,54.925330,4.786721,-0.544730,55.043420,5.221321,-0.407979,54.950630,4.788616,-0.544730,55.043420,5.221321,-0.407979,54.950630,4.788616,0.000000,0.000000,0,0,Stance,Stance,-0.000005,116.634600,163.785800,127.834800,90.698850,NaN,NaN,0.000001,0.000002,0.000000,0.000000,0.000000,1.223813,0.000003,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,106,3.533333,0.033333,1914514016,0.020528,0,Falling,0.020528,0.520528,2.603908,58.595120,3.769281,2.015453,58.388860,3.644568,0.528174,0.519966,-0.671318,0.038548,0.996967,0.067615,2.561612,58.326670,3.754019,2.008094,58.353510,3.648519,4328556,0,1,0,-0.062469,0.020223,0.099966,2.008094,58.353510,3.648519,-0.094428,0.022491,0.098552,2.015453,58.388860,3.644568,2.593546,58.327140,3.751107,2.015453,58.388860,3.644568,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.403500,124.143200,88.199140,114.471900,NaN,NaN,0.000410,0.000573,0.000000,0.000000,3.749514,0.090654,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,106,3.533333,0.033333,-1269438207,15.124820,0,XBot Walk Neutral,0.124818,0.624818,-0.547030,54.851230,5.201231,-0.410897,54.890710,4.780291,-0.009928,0.995485,0.094396,-0.007457,0.996202,0.086757,-0.543242,54.885920,5.206622,-0.407353,54.925410,4.785546,4330430,4330430,1,1,-0.543242,54.885920,5.206622,-0.407353,54.925410,4.785546,-0.548563,55.043030,5.218558,-0.411381,54.951290,4.785764,-0.548563,55.043030,5.218558,-0.411381,54.951290,4.785764,0.000000,0.000000,0,0,Stance,Stance,-0.000002,116.634600,163.785800,127.891100,90.739270,NaN,NaN,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,107,3.566667,0.033333,1914514016,0.023460,0,Falling,0.023460,0.523460,2.601757,58.517120,3.761859,2.012136,58.286090,3.635125,0.578686,0.431824,-0.691846,0.038541,0.996968,0.067602,2.563390,58.223860,3.745302,2.011093,58.339860,3.643275,4328556,0,1,0,-0.087530,0.022417,0.099228,2.011093,58.339860,3.643275,-0.114644,0.025336,0.098855,2.012136,58.286090,3.635125,2.590453,58.224720,3.742031,2.012136,58.286090,3.635125,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.264500,123.994300,88.025400,114.596300,NaN,NaN,0.000398,0.000393,0.000000,0.000000,3.749775,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,107,3.566667,0.033333,-1269438207,16.124580,0,XBot Walk Neutral,0.124582,0.624582,-0.548356,54.850750,5.206153,-0.413126,54.890230,4.785621,-0.009952,0.995477,0.094486,-0.007498,0.996193,0.086853,-0.546016,54.885840,5.207158,-0.410253,54.925340,4.786150,4330430,4330430,1,1,-0.546016,54.885840,5.207158,-0.410253,54.925340,4.786150,-0.549905,55.043840,5.223595,-0.413605,54.949850,4.791007,-0.549905,55.043840,5.223595,-0.413605,54.949850,4.791007,0.000000,0.000000,0,0,Stance,Stance,-0.000001,116.634700,163.785700,127.770500,90.653270,NaN,NaN,0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000001,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,108,3.600000,0.033333,1914514016,0.026393,0,Falling,0.026393,0.526393,2.586062,58.106850,3.731869,2.007158,58.168020,3.625329,0.038523,0.996970,0.067579,0.038523,0.996970,0.067579,2.586062,58.106850,3.731869,2.010432,58.290190,3.637548,0,0,0,0,2.586062,58.106850,3.731869,2.010432,58.290190,3.637548,2.586062,58.106850,3.731869,2.007158,58.168020,3.625329,2.586062,58.106850,3.731869,2.007158,58.168020,3.625329,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.133900,123.846600,87.665260,114.676700,NaN,NaN,0.000324,0.000182,0.000000,0.000000,2.977495,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,108,3.600000,0.033333,-1269438207,17.124440,0,XBot Walk Neutral,0.124439,0.624439,-0.552208,54.850980,5.203336,-0.416563,54.890460,4.782606,-0.010022,0.995481,0.094434,-0.007560,0.996197,0.086799,-0.548882,54.885790,5.207385,-0.413210,54.925290,4.786418,4330430,4330430,1,1,-0.548882,54.885790,5.207385,-0.413210,54.925290,4.786418,-0.553765,55.043450,5.220720,-0.417049,54.950530,4.788032,-0.553765,55.043450,5.220720,-0.417049,54.950530,4.788032,0.000000,0.000000,0,0,Stance,Stance,-0.000001,116.634800,163.785800,127.827200,90.693430,NaN,NaN,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,109,3.633333,0.033333,1914514016,0.029326,0,Falling,0.029326,0.529326,2.580377,57.974630,3.720219,2.000909,58.035640,3.614901,0.038500,0.996972,0.067558,0.038500,0.996972,0.067558,2.584147,58.062310,3.727944,2.008748,58.240430,3.632927,0,0,0,0,2.584147,58.062310,3.727944,2.008748,58.240430,3.632927,2.580377,57.974630,3.720219,2.000909,58.035640,3.614901,2.580377,57.974630,3.720219,2.000909,58.035640,3.614901,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.010800,123.685200,87.734600,114.681100,NaN,NaN,0.000366,0.000096,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,109,3.633333,0.033333,-1269438207,18.124350,0,XBot Walk Neutral,0.124352,0.624352,-0.556083,54.851220,5.200452,-0.420017,54.890710,4.779522,-0.010092,0.995485,0.094382,-0.007623,0.996202,0.086743,-0.552248,54.885880,5.206069,-0.416414,54.925390,4.785023,4330430,4330430,1,1,-0.552248,54.885880,5.206069,-0.416414,54.925390,4.785023,-0.557648,55.043070,5.217779,-0.420511,54.951240,4.784989,-0.557648,55.043070,5.217779,-0.420511,54.951240,4.784989,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.634600,163.785700,127.884400,90.734040,NaN,NaN,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,110,3.666667,0.033333,1914514016,0.032258,0,Falling,0.032258,0.532258,2.573126,57.827030,3.707540,1.993554,57.888020,3.603806,0.038488,0.996973,0.067548,0.038488,0.996973,0.067548,2.581851,58.012550,3.723616,2.006654,58.190650,3.628757,0,0,0,0,2.581851,58.012550,3.723616,2.006654,58.190650,3.628757,2.573126,57.827030,3.707540,1.993554,57.888020,3.603806,2.573126,57.827030,3.707540,1.993554,57.888020,3.603806,0.000000,0.000000,0,0,Jump,Jump,0.000000,141.874600,123.494700,87.819180,114.603700,NaN,NaN,0.000387,0.000115,0.000000,0.000000,0.141274,0.145370,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,110,3.666667,0.033333,-1269438207,19.124300,0,XBot Walk Neutral,0.124298,0.624298,-0.557382,54.850750,5.205289,-0.422237,54.890230,4.784752,-0.010116,0.995476,0.094470,-0.007663,0.996193,0.086838,-0.555042,54.885820,5.206447,-0.419347,54.925330,4.785452,4330430,4330430,1,1,-0.555042,54.885820,5.206447,-0.419347,54.925330,4.785452,-0.558964,55.043850,5.222729,-0.422725,54.949810,4.790133,-0.558964,55.043850,5.222729,-0.422725,54.949810,4.790133,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.635000,163.785600,127.755400,90.639570,NaN,NaN,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,111,3.700000,0.033333,1914514016,0.035191,1,Falling,0.035191,0.535191,2.516226,57.673930,3.646847,1.903841,58.027200,3.884607,0.038464,0.996975,0.067533,-0.120179,0.988458,0.092234,2.573330,57.964340,3.713465,1.888544,57.630700,3.857749,0,4330120,0,1,2.573330,57.964340,3.713465,0.021717,-0.029478,-0.022518,2.516226,57.673930,3.646847,0.021717,-0.029478,-0.022518,2.516226,57.673930,3.646847,1.888544,57.630700,3.857749,0.000000,0.000000,0,0,Jump,Jump,0.000000,145.805500,144.670500,93.876100,117.224200,NaN,NaN,0.014501,0.061545,0.000000,0.000000,3.749671,3.749671,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,111,3.700000,0.033333,-1269438207,20.124270,0,XBot Walk Neutral,0.124266,0.624266,-0.561339,54.851080,5.201341,-0.425703,54.890570,4.780591,-0.010188,0.995482,0.094398,-0.007726,0.996199,0.086762,-0.557948,54.885810,5.206203,-0.422328,54.925320,4.785235,4330430,4330430,1,1,-0.557948,54.885810,5.206203,-0.422328,54.925320,4.785235,-0.562929,55.043540,5.218718,-0.426199,54.950690,4.786019,-0.562929,55.043540,5.218718,-0.426199,54.950690,4.786019,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.634800,163.785700,127.820300,90.685970,NaN,NaN,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,112,3.733333,0.033333,558702772,0.212698,0,Hard Landing,0.212698,0.712698,2.450475,57.533730,3.529678,1.819873,57.460460,4.019132,0.038442,0.996977,0.067522,0.038442,0.996977,0.067522,2.560970,57.919470,3.695193,1.819873,57.460460,4.019132,0,0,0,0,2.560970,57.919470,3.695193,1.819873,57.460460,4.019132,2.450475,57.533730,3.529678,1.819873,57.460460,4.019132,2.450475,57.533730,3.529678,1.819873,57.460460,4.019132,0.000000,0.000000,0,0,Jump,Jump,0.000000,155.049200,171.373100,99.376320,117.353800,NaN,NaN,0.025816,0.038019,0.000000,0.000000,3.749619,3.749566,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,112,3.733333,0.033333,-1269438207,21.124250,0,XBot Walk Neutral,0.124247,0.624247,-0.565224,54.851410,5.197347,-0.429206,54.890910,4.776258,-0.010258,0.995489,0.094326,-0.007790,0.996206,0.086683,-0.561356,54.885980,5.204071,-0.425564,54.925500,4.782967,4330430,4330430,1,1,-0.561356,54.885980,5.204071,-0.425564,54.925500,4.782967,-0.566817,55.042830,5.214626,-0.429711,54.951480,4.781726,-0.566817,55.042830,5.214626,-0.429711,54.951480,4.781726,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.635100,163.785600,127.891900,90.734960,NaN,NaN,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,113,3.766667,0.033333,558702772,0.226031,0,Hard Landing,0.226031,0.726031,2.414137,56.396030,3.434710,1.719126,56.386910,3.952178,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.450295,57.334050,3.498246,1.753529,57.279420,4.012633,1785933915,1785933915,1,1,-1.492877,3.891181,1.465424,-0.796112,4.405568,1.410794,-1.492877,3.891181,1.465424,-0.796112,4.405568,1.410794,2.450294,57.334050,3.498246,1.753529,57.279420,4.012633,0.000000,0.000000,0,0,Jump,Jump,0.000000,150.097100,158.362700,101.690400,115.645000,NaN,NaN,0.004366,0.012259,0.000000,0.000000,3.749775,3.749723,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,113,3.766667,0.033333,-1269438207,22.124240,0,XBot Walk Neutral,0.124235,0.624235,-0.566308,54.851110,5.200401,-0.431877,54.890660,4.779052,-0.010278,0.995483,0.094381,-0.007838,0.996201,0.086734,-0.564100,54.886030,5.203231,-0.428675,54.925560,4.781903,4330430,4330430,1,1,-0.564100,54.886030,5.203231,-0.428675,54.925560,4.781903,-0.567905,55.042130,5.217649,-0.432374,54.950030,4.784413,-0.567905,55.042130,5.217649,-0.432374,54.950030,4.784413,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.634800,163.785600,127.812300,90.668200,NaN,NaN,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
