frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
59,5.074206,0.020037,0.88003,0.77134,0.00000,0.00000,0.00000,-0.00099,0,0,1,1785933915,1,-0.090833,0.030069,-0.084756,0.108918,0.008013,0.073426,0.000000,0.000000,-0.225382,-0.968167,0.108881,0.188060,-0.947062,0.260205,Swing,Swing,0.000000,0.000000,-1269438207,30.620850,0,0,0.000000,XBot Walk Neutral,0.551971,Walking,0.448029,0,Locomotion,DefaultContact,0.57893,1.41702,-1.62810
60,5.095475,0.021269,0.86370,0.76846,0.00000,0.00000,0.00000,-0.00067,0,0,1,1785933915,1,-0.090360,0.031444,-0.094445,0.108202,0.005304,0.089184,0.000000,0.000000,-0.233497,-0.967174,0.100265,0.187083,-0.945474,0.266605,Swing,Swing,0.000000,0.000000,-1269438207,30.653510,0,0,0.000000,XBot Walk Neutral,0.559985,Walking,0.440015,0,Locomotion,DefaultContact,0.43569,1.41702,-1.66110
61,5.116245,0.020771,0.85002,0.76727,0.00000,0.00000,0.00000,-0.00044,0,0,1,1785933915,1,-0.091478,0.033077,-0.105241,0.108419,0.001779,0.097738,0.000000,0.000000,-0.239955,-0.966183,0.094406,0.187707,-0.942619,0.276108,Swing,Swing,0.000000,0.000000,-1269438207,30.688640,0,0,0.000000,XBot Walk Neutral,0.568151,Walking,0.431849,0,Locomotion,DefaultContact,0.25577,1.41701,-1.68796
62,5.136403,0.020157,0.83958,0.76738,0.00000,0.00000,0.00000,-0.00029,0,0,1,1785933915,1,-0.092615,0.032885,-0.116530,0.108774,-0.003191,0.095739,0.000000,0.000000,-0.240713,-0.967639,0.075712,0.186117,-0.939808,0.286568,Swing,Swing,0.000000,0.000000,-1269438207,30.723410,0,0,0.000000,XBot Walk Neutral,0.574988,Walking,0.425012,0,Locomotion,DefaultContact,0.08639,1.41700,-1.71299
63,5.157433,0.021030,0.83440,0.76868,0.00000,0.00000,0.00000,-0.00019,0,0,1,1785933915,1,-0.093309,0.036205,-0.127240,0.108860,-0.003308,0.087558,0.000000,0.000000,-0.238983,-0.970009,0.044381,0.183057,-0.939962,0.288032,Swing,Swing,0.000000,0.000000,-1269438207,30.757550,0,0,0.000000,XBot Walk Neutral,0.580210,Walking,0.419790,0,Locomotion,DefaultContact,-0.04175,1.41700,-1.74342
64,5.177527,0.020094,0.83631,0.77087,0.00000,0.00000,0.00000,-0.00013,0,0,1,1785933915,1,-0.094680,0.048538,-0.133520,0.110005,0.000082,0.078293,0.000000,0.000000,-0.247551,-0.967235,0.056351,0.183661,-0.942031,0.280797,Swing,Swing,0.000000,0.000000,-1269438207,30.793430,0,0,0.000000,XBot Walk Neutral,0.582802,Walking,0.417198,0,Locomotion,DefaultContact,-0.15575,1.41699,-1.77838
65,5.198509,0.020982,0.84381,0.77373,0.00000,0.00000,0.00000,-0.00008,0,0,1,1785933915,1,-0.095897,0.060331,-0.133326,0.111150,0.002476,0.070514,0.000000,0.000000,-0.257187,-0.961795,0.093839,0.187056,-0.944850,0.268827,Swing,Swing,0.000000,0.000000,-1269438207,30.827740,0,0,0.000000,XBot Walk Neutral,0.581845,Walking,0.418155,0,Locomotion,DefaultContact,-0.24555,1.41699,-1.81387
66,5.221501,0.022992,0.85210,0.77660,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.097472,0.068417,-0.127764,0.110531,0.004708,0.061848,0.000000,0.000000,-0.265136,-0.954547,0.136174,0.185414,-0.948176,0.258037,Swing,Swing,0.000000,0.000000,-1269438207,30.863400,0,0,0.000000,XBot Walk Neutral,0.578096,Walking,0.421904,0,Locomotion,DefaultContact,-0.28899,1.41699,-1.86604
67,5.242647,0.021146,0.85761,0.77876,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.099998,0.073381,-0.115388,0.108636,0.006304,0.054209,0.000000,0.000000,-0.269949,-0.942935,0.194942,0.182281,-0.952656,0.243351,Swing,Swing,0.000000,0.000000,-1269438207,30.902270,0,0,0.000000,XBot Walk Neutral,0.573951,Walking,0.426049,0,Locomotion,DefaultContact,-0.21252,1.41698,-2.12901
68,5.265581,0.022934,0.87256,0.78257,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.102821,0.072983,-0.098333,0.106186,0.006390,0.040712,0.000000,0.000000,-0.269664,-0.930060,0.249540,0.179742,-0.961915,0.205941,Swing,Swing,0.000000,0.000000,-1269438207,30.937900,0,0,0.000000,XBot Walk Neutral,0.571198,Walking,0.428803,0,Locomotion,DefaultContact,-0.11447,1.41698,-2.37384
69,5.296916,0.031335,0.92448,0.79276,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.106179,0.068991,-0.074928,0.102860,0.006065,0.023330,0.000000,0.000000,-0.269536,-0.912655,0.307265,0.175771,-0.972180,0.154824,Swing,Swing,0.000000,0.000000,-1269438207,30.976120,0,0,0.000000,XBot Walk Neutral,0.563722,Walking,0.436278,0,Locomotion,DefaultContact,-0.20063,1.41698,-2.54322
70,5.324656,0.027741,1.01130,0.80720,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.110111,0.058680,-0.041106,0.098907,0.004920,0.001735,0.000000,0.000000,-0.268201,-0.890171,0.368325,0.170059,-0.981278,0.090405,Swing,Swing,0.000000,0.000000,-1269438207,31.026250,0,0,0.000000,XBot Walk Neutral,0.537759,Walking,0.462241,0,Locomotion,DefaultContact,-0.47931,1.41698,-2.63554
71,5.347772,0.023116,1.11118,0.82210,0.03468,0.06935,0.00000,-0.00843,1,0,1,1785933915,1,-0.112302,0.042187,-0.013537,0.096426,0.000756,-0.016382,0.331840,0.000000,-0.266953,-0.882038,0.388259,0.167638,-0.985069,0.039207,Capture,Swing,0.000000,0.000000,-1269438207,31.067790,0,0,0.000000,XBot Walk Neutral,0.494349,Walking,0.505651,0,Locomotion,DefaultContact,-0.87377,1.41698,-2.63451
72,5.370949,0.023177,1.22493,0.83783,0.06357,0.12714,0.00000,-0.01727,1,0,1,1785933915,1,-0.113563,0.027365,0.007853,0.094801,-0.003374,-0.034993,0.408536,0.000000,-0.261252,-0.882702,0.390622,0.167738,-0.985772,-0.010808,Stance,Swing,0.000000,0.000000,-1269438207,31.100060,0,0,0.000000,XBot Walk Neutral,0.444409,Walking,0.555591,0,Locomotion,DefaultContact,-1.17354,1.41697,-2.49759
73,5.393494,0.022545,1.34217,0.85295,0.03460,0.06920,0.00000,-0.02027,0,0,1,1785933915,1,-0.116105,0.016319,0.045844,0.092921,-0.005481,-0.055745,0.000000,0.000000,-0.246703,-0.871752,0.423305,0.167206,-0.983948,-0.062357,Swing,Swing,0.120000,0.000000,-1269438207,31.130130,0,0,0.000000,XBot Walk Neutral,0.387534,Walking,0.612466,0,Locomotion,DefaultContact,-1.30381,1.41697,-2.23021
74,5.416355,0.022861,1.46532,0.86744,0.00642,0.01284,0.00000,-0.01835,0,0,1,1785933915,1,-0.118883,0.011412,0.083279,0.091236,-0.006064,-0.077421,0.000000,0.000000,-0.233301,-0.857942,0.457718,0.167127,-0.979725,-0.110491,Swing,Swing,0.097455,0.000000,-1269438207,31.157430,0,0,0.000000,XBot Walk Neutral,0.328917,Walking,0.671083,0,Locomotion,DefaultContact,-1.34278,1.41697,-2.00262
75,5.441988,0.025633,1.61374,0.88260,0.00000,0.00000,0.00000,-0.01451,0,0,1,1785933915,1,-0.120780,0.011096,0.115974,0.088837,-0.006208,-0.101828,0.000000,0.000000,-0.222010,-0.835975,0.501853,0.165698,-0.973003,-0.160652,Swing,Swing,0.074595,0.000000,-1269438207,31.183320,0,0,0.000000,XBot Walk Neutral,0.267341,Walking,0.732660,0,Locomotion,DefaultContact,-1.35886,1.41697,-1.86487
76,5.462471,0.020484,1.73874,0.89378,0.00000,0.00000,0.00000,-0.01026,0,0,1,1785933915,1,-0.119729,0.010457,0.145668,0.084736,-0.006390,-0.131571,0.000000,0.000000,-0.210131,-0.808567,0.549604,0.160883,-0.961656,-0.222114,Swing,Swing,0.048962,0.000000,-1269438207,31.210240,0,0,0.000000,XBot Walk Neutral,0.193128,Walking,0.806872,0,Locomotion,DefaultContact,-1.45252,1.41697,-1.94320
77,5.479796,0.017325,1.84345,0.90232,0.00000,0.00000,0.00000,-0.00749,0,0,1,1785933915,1,-0.116723,0.006278,0.164767,0.080543,-0.006787,-0.156934,0.000000,0.000000,-0.200848,-0.791354,0.577424,0.155630,-0.949055,-0.273997,Swing,Swing,0.028478,0.000000,-1269438207,31.230520,0,0,0.000000,XBot Walk Neutral,0.130628,Walking,0.869372,0,Locomotion,DefaultContact,-1.52772,1.41697,-2.08855
78,5.498227,0.018431,1.95146,0.91048,0.00000,0.00000,0.00000,-0.00563,0,0,1,1785933915,1,-0.113222,0.007822,0.175529,0.077155,0.002539,-0.178399,0.000000,0.000000,-0.193641,-0.786548,0.586384,0.152783,-0.936178,-0.316589,Swing,Swing,0.011153,0.000000,-1269438207,31.246890,0,0,0.000000,XBot Walk Neutral,0.078274,Walking,0.921726,0,Locomotion,DefaultContact,-1.49142,1.41697,-2.08190
79,5.522291,0.024064,2.09667,0.92046,0.00000,0.00000,0.00000,-0.00409,0,0,1,1785933915,1,-0.110223,0.010876,0.183285,0.073319,0.015737,-0.199645,0.000000,0.000000,-0.187363,-0.783000,0.593133,0.148396,-0.921266,-0.359512,Swing,Swing,0.000000,0.000000,-1269438207,31.263520,0,0,0.000000,XBot Walk Neutral,0.024273,Walking,0.975727,0,Locomotion,DefaultContact,-1.41207,1.41697,-2.04226
80,5.547963,0.025672,2.25639,0.93043,0.00000,0.00000,0.00000,-0.00265,0,0,1,1785933915,1,-0.110166,0.013314,0.176154,0.071813,0.032149,-0.216112,0.000000,0.000000,-0.187340,-0.786291,0.588770,0.146405,-0.908496,-0.391409,Swing,Swing,0.000000,0.000000,-1269438207,31.284960,0,0,0.000000,Walking,0.975831,Walking,0.024169,0,Locomotion,DefaultContact,-1.44576,1.41697,-2.22975
81,5.568622,0.020660,2.38388,0.93781,0.00000,0.00000,0.00000,-0.00164,0,0,1,1785933915,1,-0.111372,0.014272,0.160168,0.073022,0.046252,-0.223993,0.000000,0.000000,-0.190680,-0.800248,0.568547,0.151093,-0.905506,-0.396523,Swing,Swing,0.000000,0.000000,-1269438207,31.308070,0,0,0.000000,Walking,0.935903,Walking,0.064097,0,Locomotion,DefaultContact,-1.48167,1.41697,-2.43230
82,5.588951,0.020329,2.50938,0.94471,0.00000,0.00000,0.00000,-0.00110,0,0,1,1785933915,1,-0.112322,0.014132,0.145620,0.075120,0.054748,-0.226890,0.000000,0.000000,-0.193318,-0.810767,0.552526,0.157671,-0.907953,-0.388280,Swing,Swing,0.000000,0.000000,-1269438207,31.326820,0,0,0.000000,Walking,0.904030,Walking,0.095970,0,Locomotion,DefaultContact,-1.46020,1.41697,-2.50737
83,5.609501,0.020551,2.63588,0.95136,0.00000,0.00000,0.00000,-0.00074,0,0,1,1785933915,1,-0.112953,0.014425,0.129001,0.078191,0.061332,-0.227588,0.000000,0.000000,-0.195566,-0.815399,0.544865,0.165821,-0.913696,-0.371030,Swing,Swing,0.000000,0.000000,-1269438207,31.345410,0,0,0.000000,Walking,0.872655,Walking,0.127345,0,Locomotion,DefaultContact,-1.45861,1.41697,-2.57245
84,5.632579,0.023077,2.77481,0.95837,0.00000,0.00000,0.00000,-0.00049,0,0,1,1785933915,1,-0.113080,0.013979,0.111968,0.083988,0.064613,-0.221058,0.000000,0.000000,-0.198163,-0.827156,0.525876,0.181305,-0.926790,-0.328920,Swing,Swing,0.000000,0.000000,-1269438207,31.364330,0,0,0.000000,Walking,0.841029,Walking,0.158971,0,Locomotion,DefaultContact,-1.44465,1.41697,-2.63342
85,5.657331,0.024752,2.91753,0.96529,0.00000,0.00000,0.00000,-0.00031,0,0,1,1785933915,1,-0.112112,0.012744,0.091873,0.092732,0.066148,-0.205048,0.000000,0.000000,-0.200052,-0.850693,0.486107,0.204363,-0.945700,-0.252761,Swing,Swing,0.000000,0.000000,-1269438207,31.385730,0,0,0.000000,Walking,0.806299,Walking,0.193701,0,Locomotion,DefaultContact,-1.37781,1.41697,-2.67303
86,5.676874,0.019543,3.02415,0.97031,0.00000,0.00000,0.00000,-0.00019,0,0,1,1785933915,1,-0.109085,0.010958,0.067472,0.100883,0.066089,-0.182800,0.000000,0.000000,-0.198250,-0.885396,0.420442,0.221882,-0.960954,-0.165336,Swing,Swing,0.000000,0.000000,-1269438207,31.408850,0,0,0.000000,Walking,0.770617,Walking,0.229384,0,Locomotion,DefaultContact,-1.27620,1.41697,-2.66991
87,5.698759,0.021886,3.14100,0.97572,0.00000,0.00000,0.00000,-0.00013,0,0,1,1785933915,1,-0.106172,0.010310,0.054365,0.106714,0.064189,-0.161521,0.000000,0.000000,-0.195772,-0.906157,0.374904,0.231719,-0.968861,-0.087261,Swing,Swing,0.000000,0.000000,-1269438207,31.427200,0,0,0.000000,Walking,0.743964,Walking,0.256036,0,Locomotion,DefaultContact,-1.19456,1.41697,-2.67734
88,5.720389,0.021630,3.26246,0.98140,0.00000,0.00000,0.00000,-0.00008,0,0,1,1785933915,1,-0.102311,0.009119,0.035947,0.112361,0.060793,-0.132686,0.000000,0.000000,-0.192823,-0.931473,0.308510,0.238005,-0.971221,0.009155,Swing,Swing,0.000000,0.000000,-1269438207,31.447870,0,0,0.000000,Walking,0.714750,Walking,0.285250,0,Locomotion,DefaultContact,-1.16613,1.41697,-2.70943
89,5.743383,0.022994,3.40202,0.98798,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.097490,0.008231,0.016196,0.117145,0.056048,-0.102198,0.000000,0.000000,-0.185903,-0.953700,0.236425,0.239692,-0.966191,0.094983,Swing,Swing,0.000000,0.000000,-1269438207,31.468410,0,0,0.000000,Walking,0.684385,Walking,0.315616,0,Locomotion,DefaultContact,-1.28111,1.41697,-2.92560
90,5.763747,0.020364,3.53096,0.99404,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.092095,0.008158,-0.005515,0.121012,0.049489,-0.066899,0.000000,0.000000,-0.175861,-0.971366,0.159753,0.236848,-0.955154,0.177719,Swing,Swing,0.000000,0.000000,-1269438207,31.490400,0,0,0.000000,Walking,0.649494,Walking,0.350506,0,Locomotion,DefaultContact,-1.43318,1.41697,-3.17107
91,5.783808,0.020061,3.66121,1.00012,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.087835,0.008702,-0.023687,0.123284,0.042959,-0.033470,0.000000,0.000000,-0.166668,-0.981143,0.097880,0.230793,-0.942242,0.242722,Swing,Swing,0.000000,0.000000,-1269438207,31.509980,0,0,0.000000,Walking,0.617261,Walking,0.382739,0,Locomotion,DefaultContact,-1.50352,1.41697,-3.26828
92,5.803308,0.019500,3.79025,1.00611,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.084467,0.009368,-0.040650,0.123871,0.036257,0.000974,0.000000,0.000000,-0.159623,-0.986369,0.039965,0.222585,-0.928324,0.297776,Swing,Swing,0.000000,0.000000,-1269438207,31.529400,0,0,0.000000,Walking,0.584698,Walking,0.415302,0,Locomotion,DefaultContact,-1.53819,1.41697,-3.32949
93,5.823891,0.020583,3.92819,1.01248,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.081976,0.009890,-0.056916,0.123067,0.030186,0.035201,0.000000,0.000000,-0.153749,-0.987988,-0.015527,0.213946,-0.915229,0.341443,Swing,Swing,0.000000,0.000000,-1269438207,31.548390,0,0,0.000000,Walking,0.552438,Walking,0.447562,0,Locomotion,DefaultContact,-1.55874,1.41697,-3.38086
94,5.843670,0.019779,4.06084,1.01856,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.079774,0.010208,-0.073999,0.120917,0.024854,0.069296,0.000000,0.000000,-0.146416,-0.986496,-0.073406,0.205933,-0.904443,0.373596,Swing,Swing,0.000000,0.000000,-1269438207,31.568560,0,0,0.000000,Walking,0.517953,Walking,0.482048,0,Locomotion,DefaultContact,-1.55847,1.41697,-3.42662
95,5.861342,0.017672,4.17825,1.02390,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.077964,0.010104,-0.090063,0.118352,0.021416,0.100769,0.000000,0.000000,-0.140803,-0.982174,-0.124537,0.200070,-0.895724,0.397051,Swing,Swing,0.000000,0.000000,-1269438207,31.588050,0,0,0.000000,Walking,0.484791,Walking,0.515209,0,Locomotion,DefaultContact,-1.53510,1.41697,-3.46907
96,5.881599,0.020256,4.31305,1.03001,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.076334,0.009497,-0.103930,0.115151,0.020492,0.129712,0.000000,0.000000,-0.138150,-0.977098,-0.161845,0.194682,-0.886348,0.420104,Swing,Swing,0.000000,0.000000,-1269438207,31.605570,0,0,0.000000,Walking,0.455437,Walking,0.544563,0,Locomotion,DefaultContact,-1.50033,1.41697,-3.52546
97,5.901572,0.019973,4.44434,1.03592,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.074931,0.008846,-0.119589,0.110827,0.021615,0.160504,0.000000,0.000000,-0.140591,-0.971405,-0.191329,0.189105,-0.875845,0.444000,Swing,Swing,0.000000,0.000000,-1269438207,31.625760,0,0,0.000000,Walking,0.421739,Walking,0.578261,0,Locomotion,DefaultContact,-1.48104,1.41697,-3.59244
98,5.919611,0.018039,4.55677,1.04090,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.073386,0.008413,-0.134575,0.105956,0.023788,0.186279,0.000000,0.000000,-0.147182,-0.966853,-0.208647,0.184941,-0.867049,0.462626,Swing,Swing,0.000000,0.000000,-1269438207,31.645780,0,0,0.000000,Walking,0.388915,Walking,0.611085,0,Locomotion,DefaultContact,-1.43395,1.41697,-3.63772
99,5.927521,0.007910,4.60349,1.04293,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.071592,0.008214,-0.148346,0.102081,0.026120,0.206051,0.000000,0.000000,-0.153006,-0.963556,-0.219432,0.182677,-0.856489,0.482759,Swing,Swing,0.000000,0.000000,-1269438207,31.663950,0,0,0.000000,Walking,0.360809,Walking,0.639192,0,Locomotion,DefaultContact,-1.31674,1.41697,-3.50386
100,5.934998,0.007477,4.64627,1.04478,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.070669,0.008206,-0.154447,0.100752,0.026639,0.212966,0.000000,0.000000,-0.154882,-0.962195,-0.224036,0.181576,-0.851242,0.492359,Swing,Swing,0.000000,0.000000,-1269438207,31.671940,0,0,0.000000,Walking,0.349129,Walking,0.650872,0,Locomotion,DefaultContact,-1.25714,1.41697,-3.44408
101,5.941353,0.006355,4.68173,1.04630,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.069577,0.008231,-0.160290,0.099658,0.026627,0.218431,0.000000,0.000000,-0.155702,-0.960916,-0.228904,0.179978,-0.845849,0.502143,Swing,Swing,0.000000,0.000000,-1269438207,31.679500,0,0,0.000000,Walking,0.338434,Walking,0.661566,0,Locomotion,DefaultContact,-1.20171,1.41697,-3.41063
102,5.949343,0.007989,4.72537,1.04817,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.068472,0.008265,-0.165327,0.098813,0.026269,0.222423,0.000000,0.000000,-0.155428,-0.959842,-0.233549,0.177966,-0.840695,0.511429,Swing,Swing,0.000000,0.000000,-1269438207,31.685930,0,0,0.000000,Walking,0.329568,Walking,0.670432,0,Locomotion,DefaultContact,-1.16228,1.41697,-3.39296
103,5.956719,0.007376,4.76449,1.04984,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.066981,0.008294,-0.171729,0.097889,0.025340,0.226616,0.000000,0.000000,-0.154016,-0.958373,-0.240418,0.174742,-0.833682,0.523870,Swing,Swing,0.000000,0.000000,-1269438207,31.694040,0,0,0.000000,Walking,0.318659,Walking,0.681341,0,Locomotion,DefaultContact,-1.11984,1.41697,-3.37686
104,5.964358,0.007639,4.80385,1.05151,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.065606,0.008309,-0.177680,0.097226,0.023958,0.229566,0.000000,0.000000,-0.151965,-0.956692,-0.248288,0.171350,-0.827137,0.535241,Swing,Swing,0.000000,0.000000,-1269438207,31.701530,0,0,0.000000,Walking,0.308877,Walking,0.691123,0,Locomotion,DefaultContact,-1.07194,1.41697,-3.31055
105,5.971083,0.006725,4.83754,1.05293,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.064269,0.008298,-0.183860,0.096795,0.021928,0.231570,0.000000,0.000000,-0.149403,-0.954377,-0.258539,0.167761,-0.820815,0.546003,Swing,Swing,0.000000,0.000000,-1269438207,31.709300,0,0,0.000000,Walking,0.299038,Walking,0.700962,0,Locomotion,DefaultContact,-1.02295,1.41697,-3.27247
106,5.977503,0.006420,4.86874,1.05424,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.063169,0.008252,-0.189407,0.096689,0.019581,0.232313,0.000000,0.000000,-0.146632,-0.951577,-0.270185,0.164470,-0.815492,0.554908,Swing,Swing,0.000000,0.000000,-1269438207,31.716160,0,0,0.000000,Walking,0.290615,Walking,0.709385,0,Locomotion,DefaultContact,-0.98088,1.41697,-3.25917
107,5.984095,0.006592,4.89969,1.05553,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.062117,0.008204,-0.194836,0.096777,0.016902,0.232137,0.000000,0.000000,-0.143305,-0.948196,-0.283527,0.161007,-0.810342,0.563402,Swing,Swing,0.000000,0.000000,-1269438207,31.722710,0,0,0.000000,Walking,0.282814,Walking,0.717186,0,Locomotion,DefaultContact,-0.93711,1.41697,-3.20884
108,5.990782,0.006687,4.92986,1.05678,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.061026,0.008180,-0.200391,0.096959,0.013828,0.231210,0.000000,0.000000,-0.139516,-0.944217,-0.298311,0.157359,-0.805486,0.571341,Swing,Swing,0.000000,0.000000,-1269438207,31.729440,0,0,0.000000,Walking,0.275078,Walking,0.724923,0,Locomotion,DefaultContact,-0.88461,1.41697,-3.17950
109,5.999704,0.008922,4.96813,1.05834,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.059915,0.008783,-0.205853,0.097157,0.011057,0.229675,0.000000,0.000000,-0.135644,-0.939936,-0.313243,0.153810,-0.801555,0.577799,Swing,Swing,0.000000,0.000000,-1269438207,31.736280,0,0,0.000000,Walking,0.267535,Walking,0.732465,0,Locomotion,DefaultContact,-0.82617,1.41697,-3.16546
110,6.007051,0.007347,4.99809,1.05955,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.058443,0.013879,-0.212677,0.097352,0.011292,0.226959,0.000000,0.000000,-0.130754,-0.934200,-0.331923,0.149680,-0.798878,0.582572,Swing,Swing,0.000000,0.000000,-1269438207,31.745420,0,0,0.000000,Walking,0.257968,Walking,0.742032,0,Locomotion,DefaultContact,-0.75106,1.41697,-3.08862
111,6.014497,0.007447,5.02716,1.06072,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.057135,0.018216,-0.218220,0.097466,0.011199,0.223759,0.000000,0.000000,-0.125510,-0.928218,-0.350227,0.146475,-0.799162,0.582997,Swing,Swing,0.000000,0.000000,-1269438207,31.752950,0,0,0.000000,Walking,0.250479,Walking,0.749521,0,Locomotion,DefaultContact,-0.69691,1.41697,-3.05256
112,6.021035,0.006538,5.05171,1.06170,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.055839,0.022839,-0.223565,0.097688,0.011005,0.219805,0.000000,0.000000,-0.120415,-0.921967,-0.368071,0.143630,-0.800953,0.581244,Swing,Swing,0.000000,0.000000,-1269438207,31.760600,0,0,0.000000,Walking,0.243210,Walking,0.756791,0,Locomotion,DefaultContact,-0.64842,1.41697,-3.03769
113,6.027824,0.006789,5.07634,1.06268,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.054926,0.027198,-0.227757,0.098076,0.010972,0.216044,0.000000,0.000000,-0.117841,-0.917849,-0.379035,0.141779,-0.803073,0.578768,Swing,Swing,0.000000,0.000000,-1269438207,31.767310,0,0,0.000000,Walking,0.237072,Walking,0.762929,0,Locomotion,DefaultContact,-0.61045,1.41697,-3.03805
114,6.034239,0.006415,5.09874,1.06357,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.054448,0.032116,-0.231346,0.098754,0.011240,0.212147,0.000000,0.000000,-0.118752,-0.916560,-0.381858,0.140780,-0.805141,0.576133,Swing,Swing,0.000000,0.000000,-1269438207,31.774290,0,0,0.000000,Walking,0.230916,Walking,0.769085,0,Locomotion,DefaultContact,-0.57512,1.41697,-3.04909
115,6.045081,0.010843,5.13463,1.06498,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.054618,0.037460,-0.233966,0.099712,0.011786,0.208520,0.000000,0.000000,-0.124289,-0.919092,-0.373929,0.140834,-0.806807,0.573785,Swing,Swing,0.000000,0.000000,-1269438207,31.780900,0,0,0.000000,Walking,0.225314,Walking,0.774686,0,Locomotion,DefaultContact,-0.54171,1.41697,-3.01943
116,6.060479,0.015397,5.17979,1.06670,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.056072,0.047970,-0.236735,0.101827,0.012851,0.202108,0.000000,0.000000,-0.140874,-0.928314,-0.344075,0.142699,-0.810021,0.568774,Swing,Swing,0.000000,0.000000,-1269438207,31.792070,0,0,0.000000,Walking,0.216343,Walking,0.783657,0,Locomotion,DefaultContact,-0.48112,1.41697,-3.01608
117,6.069541,0.009063,5.20291,1.06754,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.059107,0.062112,-0.237273,0.104955,0.013536,0.191926,0.000000,0.000000,-0.164523,-0.940529,-0.297215,0.147676,-0.817520,0.556644,Swing,Swing,0.000000,0.000000,-1269438207,31.807970,0,0,0.000000,Walking,0.205053,Walking,0.794948,0,Locomotion,DefaultContact,-0.35354,1.41697,-3.13843
118,6.077142,0.007601,5.22053,1.06816,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.060636,0.068328,-0.236397,0.106599,0.013420,0.185337,0.000000,0.000000,-0.173441,-0.945133,-0.276844,0.151924,-0.824561,0.544995,Swing,Swing,0.000000,0.000000,-1269438207,31.817330,0,0,0.000000,Walking,0.199273,Walking,0.800727,0,Locomotion,DefaultContact,-0.27095,1.41697,-3.17439
119,6.085838,0.008695,5.23853,1.06877,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.061893,0.072793,-0.235001,0.107910,0.013251,0.179536,0.000000,0.000000,-0.179725,-0.948604,-0.260481,0.155992,-0.831387,0.533350,Swing,Swing,0.000000,0.000000,-1269438207,31.825190,0,0,0.000000,Walking,0.194868,Walking,0.805133,0,Locomotion,DefaultContact,-0.21488,1.41697,-3.13934
