schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,stop-flat,120,226,1.883333,0.008333,-1269438207,1.640414,0,XBot Walk Neutral,0.640414,0.140414,1.923686,56.392000,3.908819,2.582818,56.396790,3.821445,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.978210,56.425940,3.956206,2.371550,56.431570,3.625826,1785933915,1785933915,1,1,-1.020792,4.349141,0.557314,-1.414132,4.018760,0.562945,-0.965780,4.300918,0.511074,-1.622100,4.208660,0.444996,1.923197,56.379700,3.907983,2.579517,56.313630,3.815725,0.000000,0.000000,0,0,Stance,Stance,-0.003377,141.316000,166.385200,110.886400,91.822670,NaN,NaN,0.008666,0.011376,0.000000,0.000000,4.184947,7.500112,0.001164,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,226,1.883333,0.008333,-1269438207,6.217957,0,Walking Backwards,0.217957,0.717957,-0.100181,54.766670,6.050713,-0.364808,54.724140,6.414422,-0.001818,0.993951,0.109813,-0.006621,0.993179,0.116414,-0.105457,54.801570,6.053496,-0.369384,54.758580,6.420914,4381788,4381788,1,1,-0.105457,54.801570,6.053496,-0.369384,54.758580,6.420914,-0.100281,54.787120,6.053039,-0.364339,54.628280,6.403520,-0.100281,54.787120,6.053039,-0.364339,54.628280,6.403520,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.991500,163.646500,127.935300,90.714790,NaN,NaN,0.001258,0.002357,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,227,1.891667,0.008333,-1269438207,1.656234,0,XBot Walk Neutral,0.656234,0.156234,1.915244,56.392020,3.904976,2.589862,56.396800,3.828693,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.969207,56.426110,3.948575,2.380732,56.431580,3.634307,1785933915,1785933915,1,1,-1.011790,4.341510,0.557486,-1.423314,4.027242,0.562954,-0.957556,4.297454,0.516579,-1.628953,4.215577,0.440201,1.914973,56.385210,3.904519,2.586370,56.308830,3.822642,0.000000,0.000000,0,0,Stance,Stance,-0.002877,138.858500,167.701500,113.285300,88.181790,NaN,NaN,0.008864,0.008778,0.000000,0.000000,4.798356,7.500112,0.001001,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,227,1.891667,0.008333,-1269438207,6.352151,0,Walking Backwards,0.352151,0.852151,-0.106395,54.766620,6.051164,-0.362940,54.723610,6.419031,-0.001931,0.993950,0.109822,-0.006587,0.993169,0.116498,-0.105496,54.801560,6.053560,-0.367906,54.758590,6.420876,4381788,4381788,1,1,-0.105496,54.801560,6.053560,-0.367906,54.758590,6.420876,-0.106489,54.785750,6.053340,-0.362463,54.626130,6.407944,-0.106489,54.785750,6.053340,-0.362463,54.626130,6.407944,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.791800,163.817000,128.136700,90.919090,NaN,NaN,0.002534,0.000483,0.000000,0.000000,0.559529,0.581480,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,228,1.900000,0.008333,-1269438207,1.672868,0,XBot Walk Neutral,0.672868,0.172868,1.921957,56.786530,3.929325,2.593065,56.396800,3.831456,0.818377,0.183583,0.544570,0.001073,0.999997,-0.002242,1.950600,56.792950,3.948385,2.389904,56.431590,3.642800,4379914,1785933915,1,1,0.038988,0.441684,0.055093,-1.432486,4.035735,0.562963,0.068961,0.194966,0.377844,-1.631959,4.217998,0.435238,1.906249,56.390680,3.902046,2.589377,56.303870,3.825063,0.000000,0.000000,0,0,Stance,Stance,-0.002448,136.450300,168.336300,115.892900,84.590260,NaN,NaN,0.008944,0.004878,0.000000,0.000000,5.226846,7.499695,0.000858,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,228,1.900000,0.008333,-1269438207,6.490599,0,Walking Backwards,0.490599,0.990599,-0.112243,54.766820,6.049178,-0.359125,54.723450,6.420637,-0.002037,0.993953,0.109786,-0.006518,0.993166,0.116527,-0.105801,54.801550,6.053619,-0.366634,54.758580,6.421068,4381788,4381788,1,1,-0.105801,54.801550,6.053619,-0.366634,54.758580,6.421068,-0.112335,54.784580,6.051197,-0.358612,54.624790,6.409426,-0.112335,54.784580,6.051197,-0.358612,54.624790,6.409426,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.784100,163.683300,128.498700,91.592680,NaN,NaN,0.001740,0.003954,0.000000,0.000000,0.000000,0.750687,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,229,1.908333,0.008333,-1269438207,1.690358,0,XBot Walk Neutral,0.690358,0.190358,1.913975,56.812580,3.928272,2.590783,56.396800,3.829586,0.768490,0.346399,0.537988,0.001073,0.999997,-0.002242,1.949919,56.793550,3.948127,2.399067,56.431600,3.651302,4379914,1785933915,1,1,0.038676,0.442008,0.053915,-1.441650,4.044236,0.562973,0.062646,0.191267,0.370097,-1.629464,4.215757,0.429848,1.897432,56.395680,3.899542,2.586881,56.298480,3.822822,0.000000,0.000000,0,0,Stance,Stance,-0.002080,134.297200,168.157300,118.623600,81.091760,NaN,NaN,0.008772,0.004977,0.000000,0.000000,5.488653,7.498860,0.000735,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,229,1.908333,0.008333,-1269438207,6.624225,0,Walking Backwards,0.624225,0.124225,-0.111343,54.766850,6.048919,-0.358382,54.723700,6.418573,-0.002021,0.993954,0.109781,-0.006504,0.993171,0.116490,-0.106379,54.801550,6.053601,-0.365414,54.758560,6.421344,4381788,4381788,1,1,-0.106379,54.801550,6.053601,-0.365414,54.758560,6.421344,-0.111442,54.785880,6.051081,-0.357876,54.626430,6.407519,-0.111442,54.785880,6.051081,-0.357876,54.626430,6.407519,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.711300,163.643400,127.922400,91.304090,NaN,NaN,0.002054,0.004087,0.000000,0.000000,0.000000,0.474776,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,230,1.916667,0.008333,-1269438207,1.708747,0,XBot Walk Neutral,0.708747,0.208747,1.888176,56.391930,3.896669,2.583626,56.396790,3.823761,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.887614,56.426900,3.898119,2.408217,56.431610,3.659819,1785933915,1785933915,1,1,-0.930196,4.291054,0.558266,-1.450799,4.052753,0.562982,-0.931054,4.290128,0.530751,-1.622082,4.209543,0.424176,1.888471,56.399380,3.897193,2.579499,56.292800,3.816608,0.000000,0.000000,0,0,Stance,Stance,-0.001766,132.626500,167.312400,121.243100,77.872120,NaN,NaN,0.008351,0.009090,0.000000,0.000000,5.300604,7.498860,0.000628,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,230,1.916667,0.008333,-1269438207,6.747270,0,Walking Backwards,0.747270,0.247270,-0.111091,54.767000,6.047567,-0.360167,54.723970,6.416181,-0.002016,0.993956,0.109756,-0.006537,0.993176,0.116446,-0.107028,54.801560,6.053483,-0.364351,54.758550,6.421494,4381788,4381788,1,1,-0.107028,54.801560,6.053483,-0.364351,54.758550,6.421494,-0.111190,54.786160,6.049745,-0.359668,54.627960,6.405271,-0.111190,54.786160,6.049745,-0.359668,54.627960,6.405271,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.845100,163.716300,127.275500,90.681990,NaN,NaN,0.003396,0.001666,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,231,1.925000,0.008333,-1269438207,1.728081,0,XBot Walk Neutral,0.728081,0.228081,1.879134,56.391900,3.893919,2.571005,56.396780,3.813667,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.887276,56.426900,3.898016,2.417338,56.431620,3.668367,1785933915,1785933915,1,1,-0.929858,4.290951,0.558265,-1.459920,4.061301,0.562991,-0.922079,4.287495,0.532421,-1.609243,4.199069,0.418686,1.879496,56.401050,3.894560,2.566661,56.287320,3.806134,0.000000,0.000000,0,0,Stance,Stance,-0.001498,131.700300,165.826000,123.429700,78.893640,NaN,NaN,0.007897,0.014341,0.000000,0.000000,4.436256,2.676413,0.000537,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,231,1.925000,0.008333,-1269438207,6.862830,0,Walking Backwards,0.862830,0.362830,-0.111203,54.767090,6.046741,-0.357593,54.723780,6.417944,-0.002018,0.993958,0.109741,-0.006490,0.993172,0.116478,-0.107669,54.801590,6.053246,-0.363405,54.758550,6.421558,4381788,4381788,1,1,-0.107669,54.801590,6.053246,-0.363405,54.758550,6.421558,-0.111288,54.784610,6.048733,-0.357125,54.627640,6.407010,-0.111288,54.784610,6.048733,-0.357125,54.627640,6.407010,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.125100,163.569500,127.042400,90.746380,NaN,NaN,0.002067,0.002413,0.000000,0.000000,1.110635,0.474776,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,232,1.933333,0.008333,-1269438207,1.748409,0,XBot Walk Neutral,0.748409,0.248409,1.871228,56.391860,3.891765,2.556005,56.396770,3.802274,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.886202,56.426890,3.897699,2.426403,56.431630,3.676973,1785933915,1785933915,1,1,-0.928784,4.290633,0.558261,-1.468986,4.069907,0.563001,-0.914464,4.285847,0.539719,-1.594312,4.187797,0.420407,1.871882,56.408350,3.892912,2.551729,56.289040,3.794862,0.000000,0.000000,0,0,Stance,Stance,-0.001269,131.071100,164.321300,125.390300,81.822040,NaN,NaN,0.008976,0.015558,0.000000,0.000000,4.016987,5.903129,0.000457,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,232,1.933333,0.008333,-1269438207,6.977982,0,Walking Backwards,0.977982,0.477982,-0.110947,54.766750,6.049809,-0.357983,54.723360,6.421504,-0.002014,0.993952,0.109797,-0.006497,0.993164,0.116543,-0.108255,54.801610,6.053050,-0.362522,54.758530,6.421757,4381788,4381788,1,1,-0.108255,54.801610,6.053050,-0.362522,54.758530,6.421757,-0.111032,54.784220,6.051796,-0.357508,54.625860,6.410415,-0.111032,54.784220,6.051796,-0.357508,54.625860,6.410415,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.915400,163.623000,128.129000,91.206790,NaN,NaN,0.005005,0.002878,0.000000,0.000000,1.354478,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,233,1.941667,0.008333,-1269438207,1.769779,0,XBot Walk Neutral,0.769779,0.269779,1.865107,56.391810,3.890724,2.540308,56.396760,3.790675,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.884326,56.426880,3.897181,2.435385,56.431640,3.685667,1785933915,1785933915,1,1,-0.926909,4.290115,0.558252,-1.477968,4.078601,0.563011,-0.908779,4.285563,0.550644,-1.578863,4.176627,0.426647,1.866196,56.419270,3.892628,2.536280,56.295280,3.783692,0.000000,0.000000,0,0,Stance,Stance,-0.001074,130.463600,163.207400,127.235500,85.302740,NaN,NaN,0.010366,0.016648,0.000000,0.000000,3.849833,7.007133,0.000389,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,233,1.941667,0.008333,-1269438207,7.092465,0,Walking Backwards,0.092465,0.592465,-0.108229,54.766750,6.049851,-0.361782,54.723470,6.420356,-0.001964,0.993952,0.109798,-0.006566,0.993166,0.116522,-0.108662,54.801620,6.052985,-0.361888,54.758500,6.422084,4381788,4381788,1,1,-0.108662,54.801620,6.052985,-0.361888,54.758500,6.422084,-0.108321,54.784360,6.051851,-0.361270,54.624890,6.409154,-0.108321,54.784360,6.051851,-0.361270,54.624890,6.409154,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.882700,163.529100,128.627200,91.313050,NaN,NaN,0.005566,0.002679,0.000000,0.000000,0.841157,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,234,1.950000,0.008333,-1269438207,1.792246,0,XBot Walk Neutral,0.792246,0.292246,1.882193,56.856030,3.926944,2.526481,56.396750,3.778167,0.574635,0.621487,0.532493,0.001073,0.999997,-0.002242,1.902305,56.877780,3.945581,2.444297,56.431650,3.694432,4379914,1785933915,1,1,0.000086,0.451276,-0.035463,-1.486879,4.087366,0.563021,0.034772,0.193074,0.322321,-1.565286,4.164554,0.432957,1.865655,56.439270,3.898221,2.522704,56.301590,3.771619,0.000000,0.000000,0,0,Stance,Stance,-0.000909,126.675200,162.413100,130.945000,88.891750,NaN,NaN,0.017287,0.015947,0.000000,0.000000,7.496771,7.177985,0.000331,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,234,1.950000,0.008333,-1269438207,7.201181,0,Walking Backwards,0.201181,0.701181,-0.103137,54.766690,6.050562,-0.368800,54.723820,6.416984,-0.001872,0.993951,0.109811,-0.006693,0.993173,0.116461,-0.108669,54.801620,6.053025,-0.361813,54.758480,6.422297,4381788,4381788,1,1,-0.108669,54.801620,6.053025,-0.361813,54.758480,6.422297,-0.103229,54.784420,6.052577,-0.368297,54.626900,6.405969,-0.103229,54.784420,6.052577,-0.368297,54.626900,6.405969,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.221500,163.515100,128.052000,90.780790,NaN,NaN,0.002651,0.003717,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,235,1.958333,0.008333,-1269438207,1.815863,0,XBot Walk Neutral,0.815863,0.315863,1.885071,56.847130,3.933471,2.513493,56.396740,3.766788,0.592619,0.565814,0.573287,0.001073,0.999997,-0.002242,1.901728,56.877150,3.946198,2.453133,56.431660,3.703273,4379914,1785933915,1,1,0.000027,0.451366,-0.034961,-1.495715,4.096208,0.563031,0.030246,0.209858,0.310801,-1.552496,4.153518,0.437912,1.869606,56.457400,3.906612,2.509913,56.306540,3.760582,0.000000,0.000000,0,0,Stance,Stance,-0.000768,122.761100,162.027600,134.636300,91.584550,NaN,NaN,0.016936,0.014597,0.000000,0.000000,7.496354,5.399508,0.000281,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,235,1.958333,0.008333,-1269438207,7.301371,0,Walking Backwards,0.301371,0.801371,-0.102523,54.766570,6.051586,-0.376720,54.724240,6.412914,-0.001861,0.993949,0.109829,-0.006837,0.993180,0.116387,-0.108276,54.801600,6.053179,-0.362561,54.758490,6.422176,4381788,4381788,1,1,-0.108276,54.801600,6.053179,-0.362561,54.758490,6.422176,-0.102618,54.784740,6.053650,-0.376224,54.628590,6.402044,-0.102618,54.784740,6.053650,-0.376224,54.628590,6.402044,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.268000,163.718900,126.661500,89.816590,NaN,NaN,0.002243,0.004772,0.000000,0.000000,1.724589,0.895247,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,236,1.966667,0.008333,-1269438207,1.840686,0,XBot Walk Neutral,0.840686,0.340686,1.891554,56.830010,3.940988,2.500591,56.396730,3.757622,0.629086,0.461197,0.625738,0.001073,0.999997,-0.002242,1.902523,56.875340,3.946854,2.461437,56.431670,3.711834,4379914,1785933915,1,1,-0.000110,0.451614,-0.032905,-1.504019,4.104769,0.563042,0.028314,0.225558,0.307040,-1.539764,4.144647,0.442188,1.877191,56.468060,3.916041,2.497181,56.310820,3.751712,0.000000,0.000000,0,0,Stance,Stance,-0.000649,120.312200,161.960400,137.412200,92.739070,NaN,NaN,0.013426,0.013350,0.000000,0.000000,5.944884,2.428651,0.000239,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,236,1.966667,0.008333,-1269438207,7.395761,0,Walking Backwards,0.395761,0.895761,-0.106035,54.766580,6.051479,-0.371188,54.723790,6.417119,-0.001924,0.993949,0.109827,-0.006737,0.993172,0.116463,-0.107805,54.801580,6.053412,-0.363745,54.758510,6.421914,4381788,4381788,1,1,-0.107805,54.801580,6.053412,-0.363745,54.758510,6.421914,-0.106119,54.783790,6.053438,-0.370719,54.627330,6.406147,-0.106119,54.783790,6.053438,-0.370719,54.627330,6.406147,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.250200,163.923700,127.028800,90.200260,NaN,NaN,0.003468,0.000661,0.000000,0.000000,0.335718,0.972359,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,237,1.975000,0.008333,-1269438207,1.866774,0,XBot Walk Neutral,0.866774,0.366774,1.900614,56.794330,3.950920,2.486082,56.396730,3.749584,0.685707,0.238156,0.687814,0.001073,0.999997,-0.002242,1.904362,56.870730,3.948469,2.468101,56.431680,3.719326,4379914,1785933915,1,1,-0.000216,0.451746,-0.027677,-1.510683,4.112260,0.563052,0.026418,0.244178,0.307704,-1.525408,4.136875,0.446056,1.887991,56.476230,3.928996,2.482825,56.314690,3.743940,0.000000,0.000000,0,0,Stance,Stance,-0.000548,118.067800,161.567500,139.659100,92.535990,NaN,NaN,0.015534,0.013904,0.000000,0.000000,5.106863,1.046784,0.000202,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,237,1.975000,0.008333,-1269438207,7.489493,0,Walking Backwards,0.489493,0.989493,-0.112665,54.766590,6.051270,-0.361517,54.723060,6.423835,-0.002045,0.993949,0.109823,-0.006561,0.993159,0.116585,-0.107680,54.801550,6.053663,-0.364554,54.758500,6.421972,4381788,4381788,1,1,-0.107680,54.801550,6.053663,-0.364554,54.758500,6.421972,-0.112738,54.781520,6.052968,-0.361047,54.626420,6.412843,-0.112738,54.781520,6.052968,-0.361047,54.626420,6.412843,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.372800,163.430600,127.525200,91.431760,NaN,NaN,0.002981,0.007665,0.000000,0.000000,0.000000,1.564685,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,238,1.983333,0.008333,-1269438207,1.894189,0,XBot Walk Neutral,0.894189,0.394189,1.897925,56.390380,3.937932,2.474326,56.396730,3.744463,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.897364,56.425340,3.939383,2.472528,56.431690,3.725282,1785933915,1785933915,1,1,-0.939946,4.332317,0.556713,-1.515110,4.118217,0.563060,-0.944081,4.337085,0.611813,-1.513752,4.131928,0.448578,1.901499,56.480440,3.944150,2.471170,56.317210,3.738994,0.000000,0.000000,0,0,Stance,Stance,-0.000462,116.399000,161.669800,139.416300,91.797200,NaN,NaN,0.017135,0.010705,0.000000,0.000000,2.305650,1.702665,0.000171,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,238,1.983333,0.008333,-1269438207,7.582698,0,Walking Backwards,0.582698,0.082698,-0.116738,54.766940,6.048018,-0.355593,54.723160,6.423338,-0.002119,0.993955,0.109764,-0.006454,0.993161,0.116576,-0.108109,54.801540,6.053777,-0.364582,54.758450,6.422391,4381788,4381788,1,1,-0.108109,54.801540,6.053777,-0.364582,54.758450,6.422391,-0.116817,54.782160,6.049747,-0.355088,54.625660,6.412259,-0.116817,54.782160,6.049747,-0.355088,54.625660,6.412259,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.190900,163.284100,127.435500,91.853710,NaN,NaN,0.003348,0.008282,0.000000,0.000000,0.000000,1.096450,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,120,239,1.991667,0.008333,-1269438207,1.922993,0,XBot Walk Neutral,0.922993,0.422993,1.914277,56.389920,3.955295,2.458682,56.396730,3.736825,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.897975,56.425320,3.940032,2.474484,56.431700,3.729552,1785933915,1785933915,1,1,-0.940558,4.332966,0.556696,-1.517067,4.122486,0.563068,-0.960421,4.354429,0.611054,-1.498172,4.124402,0.450192,1.917838,56.479680,3.961494,2.455589,56.318820,3.731467,0.000000,0.000000,0,0,Stance,Stance,-0.000389,115.632600,162.116600,136.907200,91.330370,NaN,NaN,0.019646,0.014370,0.000000,0.000000,5.239410,1.361395,0.000145,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,120,239,1.991667,0.008333,-1269438207,7.672181,0,Walking Backwards,0.672181,0.172181,-0.117580,54.767150,6.046061,-0.353095,54.723360,6.421803,-0.002134,0.993959,0.109729,-0.006408,0.993164,0.116548,-0.108969,54.801550,6.053635,-0.363905,54.758390,6.422906,4381788,4381788,1,1,-0.108969,54.801550,6.053635,-0.363905,54.758390,6.422906,-0.117664,54.783280,6.047893,-0.352593,54.626500,6.410796,-0.117664,54.783280,6.047893,-0.352593,54.626500,6.410796,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.130200,163.435700,126.843500,91.515370,NaN,NaN,0.004366,0.006054,0.000000,0.000000,0.426125,0.570610,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,120,240,2.000000,0.008333,-1269438207,1.953253,0,XBot Walk Neutral,0.953253,0.453253,1.934617,56.389260,3.978991,2.437432,56.396720,3.724601,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.938823,56.424210,3.982799,2.473682,56.431700,3.731916,1785933915,1785933915,1,1,-0.981405,4.375733,0.555578,-1.516264,4.124850,0.563074,-0.987604,4.382503,0.595364,-1.476947,4.112219,0.450806,1.945021,56.463990,3.989568,2.434364,56.319440,3.719284,0.138889,0.000000,1,0,Capture,Swing,-0.001168,117.164000,162.696300,135.705900,91.207920,NaN,NaN,0.031503,0.017395,1.559182,1.567693,7.497607,1.034752,0.001557,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,120,240,2.000000,0.008333,-1269438207,7.755713,0,Walking Backwards,0.755714,0.255714,-0.119784,54.767870,6.039495,-0.347371,54.723460,6.421170,-0.002174,0.993972,0.109610,-0.006304,0.993166,0.116537,-0.110113,54.801610,6.053057,-0.362600,54.758350,6.423366,4381788,4381788,1,1,-0.110113,54.801610,6.053057,-0.362600,54.758350,6.423366,-0.119861,54.783800,6.041306,-0.346905,54.627410,6.410244,-0.119861,54.783800,6.041306,-0.346905,54.627410,6.410244,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.434600,163.594000,126.391800,90.730900,NaN,NaN,0.005441,0.000792,0.000000,0.000000,0.518886,1.121853,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,120,241,2.008333,0.008333,-1269438207,1.985034,0,XBot Walk Neutral,0.985034,0.485034,1.956647,56.388710,4.000910,2.418176,56.396720,3.715215,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.938823,56.424210,3.982799,2.470052,56.431710,3.732350,1785933915,1785933915,1,1,-0.981405,4.375733,0.555578,-1.512634,4.125285,0.563079,-0.994881,4.387927,0.583626,-1.457632,4.102733,0.449341,1.952299,56.452260,3.994992,2.415050,56.317970,3.709798,0.277778,0.000000,1,0,Stance,Swing,-0.003154,119.115600,163.466200,134.622200,91.174670,NaN,NaN,0.011978,0.017775,1.414412,1.422138,7.497189,0.795241,0.003972,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,120,241,2.008333,0.008333,-1269438207,7.832155,0,Walking Backwards,0.832155,0.332155,-0.119193,54.768040,6.037954,-0.354803,54.723960,6.416523,-0.002163,0.993975,0.109582,-0.006439,0.993175,0.116452,-0.111381,54.801720,6.052020,-0.361141,54.758330,6.423572,4381788,4381788,1,1,-0.111381,54.801720,6.052020,-0.361141,54.758330,6.423572,-0.119268,54.783450,6.039706,-0.354350,54.630770,6.405921,-0.119268,54.783450,6.039706,-0.354350,54.630770,6.405921,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.837800,163.300600,124.540300,89.562450,NaN,NaN,0.004219,0.003352,0.000000,0.000000,2.367288,0.988326,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,120,242,2.016667,0.008333,-1269438207,2.018408,0,XBot Walk Neutral,0.018408,0.518408,1.975096,56.388260,4.018805,2.403448,56.396720,3.707746,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.938823,56.424210,3.982799,2.463982,56.431710,3.731133,1785933915,1785933915,1,1,-0.981405,4.375733,0.555578,-1.506564,4.124068,0.563082,-0.991715,4.384073,0.573887,-1.442799,4.095079,0.446675,1.949133,56.442520,3.991138,2.400216,56.315300,3.702144,0.416667,0.000000,1,0,Stance,Swing,-0.005663,120.976900,163.991300,133.553600,91.452550,NaN,NaN,0.008742,0.013898,1.283269,1.289354,7.495936,0.844871,0.005019,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,120,242,2.016667,0.008333,-1269438207,7.901478,0,Walking Backwards,0.901478,0.401478,-0.117502,54.767930,6.039068,-0.362775,54.724600,6.410629,-0.002133,0.993973,0.109602,-0.006584,0.993187,0.116345,-0.112548,54.801860,6.050797,-0.360226,54.758370,6.423261,4381788,4381788,1,1,-0.112548,54.801860,6.050797,-0.360226,54.758370,6.423261,-0.117583,54.784610,6.040966,-0.362337,54.634280,6.400356,-0.117583,54.784610,6.040966,-0.362337,54.634280,6.400356,0.000000,0.000000,0,0,Swing,Swing,0.000000,118.103100,163.211900,123.707000,88.816470,NaN,NaN,0.002042,0.004237,0.000000,0.000000,0.891743,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,120,243,2.025000,0.008333,-1269438207,2.053446,0,XBot Walk Neutral,0.053446,0.553446,1.995347,56.387690,4.040528,2.386207,56.396720,3.696964,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.938823,56.424210,3.982799,2.455896,56.431710,3.728465,1785933915,1785933915,1,1,-0.981405,4.375733,0.555578,-1.498478,4.121399,0.563085,-0.986822,4.379657,0.565506,-1.425470,4.084146,0.444454,1.944239,56.434140,3.986722,2.382887,56.313080,3.691211,0.555556,0.000000,1,0,Stance,Swing,-0.008135,122.657700,164.309700,132.395400,91.878270,NaN,NaN,0.013026,0.012062,1.433103,1.439642,7.495936,1.070443,0.004943,0,0,none,1,1,0,DefaultContact
