frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
92,6.166844,0.005322,2.23790,0.99158,0.45321,0.90643,0.00000,-0.02802,0,0,1,1785933915,1,0.083791,-0.016940,0.057106,0.100227,0.007680,0.186502,0.000000,0.000000,0.297190,-0.920116,0.255077,0.131812,-0.811405,0.569427,Swing,Swing,0.115739,0.000000
93,6.185697,0.005207,2.34818,1.00298,0.34783,0.69567,0.00000,-0.03978,0,0,1,1785933915,1,0.078524,-0.020412,0.026397,0.102777,0.000169,0.169537,0.000000,0.000000,0.273171,-0.937225,0.216764,0.136527,-0.827946,0.543935,Swing,Swing,0.096771,0.000000
94,6.207148,0.006470,2.47011,1.01553,0.23568,0.47137,0.00000,-0.05037,0,0,1,1785933915,1,0.065808,-0.020270,-0.016354,0.106413,-0.008370,0.149942,0.000000,0.000000,0.177060,-0.954941,0.238195,0.147010,-0.849065,0.507421,Swing,Swing,0.076584,0.000000
95,6.225936,0.004858,2.57324,1.02615,0.12234,0.24469,0.00000,-0.05878,0,0,1,1785933915,1,0.032657,-0.011569,-0.080887,0.109690,-0.013547,0.131051,0.000000,0.000000,0.059070,-0.983991,0.168146,0.153826,-0.866826,0.474289,Swing,Swing,0.056183,0.000000
96,6.245163,0.005092,2.67914,1.03681,0.01683,0.03366,0.00000,-0.06425,0,0,1,1785933915,1,-0.025127,0.020387,-0.169838,0.112090,-0.017042,0.108066,0.000000,0.000000,-0.111059,-0.993183,0.035408,0.158525,-0.885017,0.437738,Swing,Swing,0.037190,0.000000
97,6.267896,0.005114,2.80723,1.04932,0.00000,0.00000,0.00000,-0.05890,0,0,1,1785933915,1,-0.076653,0.067022,-0.204209,0.112638,-0.016981,0.093269,0.000000,0.000000,-0.246915,-0.969013,-0.006808,0.165800,-0.903400,0.395447,Swing,Swing,0.014478,0.000000
98,6.286345,0.005052,2.91736,1.05959,0.00000,0.00000,0.00000,-0.04932,0,0,1,1785933915,1,-0.081732,0.067403,-0.187206,0.113275,-0.015476,0.067683,0.000000,0.000000,-0.255528,-0.964403,0.068065,0.172502,-0.926624,0.334082,Swing,Swing,0.000000,0.000000
99,6.305619,0.005297,3.04335,1.07073,0.00000,0.00000,0.00000,-0.03889,0,0,1,1785933915,1,-0.087159,0.065350,-0.166197,0.112711,-0.012534,0.040677,0.000000,0.000000,-0.262156,-0.953819,0.146641,0.177270,-0.947060,0.267681,Swing,Swing,0.000000,0.000000
100,6.328444,0.005112,3.20303,1.08449,0.00000,0.00000,0.00000,-0.02783,0,0,1,1785933915,1,-0.097780,0.059838,-0.117468,0.107882,-0.008061,0.018442,0.000000,0.000000,-0.270503,-0.927787,0.256983,0.175995,-0.965686,0.190988,Swing,Swing,0.000000,0.000000
101,6.347264,0.005032,3.34354,1.09635,0.00000,0.00000,0.00000,-0.02058,0,0,1,1785933915,1,-0.103737,0.053579,-0.084208,0.104917,-0.006088,-0.011577,0.000000,0.000000,-0.276708,-0.900547,0.335332,0.174048,-0.978953,0.106579,Swing,Swing,0.000000,0.000000
102,6.366921,0.005609,3.50161,1.10937,0.00000,0.00000,0.00000,-0.01490,0,0,1,1785933915,1,-0.107127,0.045458,-0.053388,0.101994,-0.003562,-0.038330,0.000000,0.000000,-0.273598,-0.880107,0.388015,0.169819,-0.984715,0.038699,Swing,Swing,0.000000,0.000000
103,6.388620,0.005751,3.68608,1.12443,0.00000,0.00000,0.00000,-0.01018,0,0,1,1785933915,1,-0.110655,0.035337,-0.010752,0.097379,-0.000563,-0.063729,0.000000,0.000000,-0.261926,-0.862637,0.432726,0.163094,-0.986184,-0.028999,Swing,Swing,0.000000,0.000000
104,6.412798,0.005798,3.89744,1.14179,0.00000,0.00000,0.00000,-0.00653,0,0,1,1785933915,1,-0.113166,0.026442,0.053378,0.092065,0.002276,-0.087397,0.000000,0.000000,-0.241739,-0.845285,0.476505,0.158324,-0.982319,-0.099917,Swing,Swing,0.000000,0.000000
105,6.427944,0.005439,4.03332,1.15296,0.00000,0.00000,0.00000,-0.00488,0,0,1,1785933915,1,-0.113480,0.025865,0.077377,0.092464,0.004865,-0.115350,0.000000,0.000000,-0.236628,-0.837510,0.492529,0.161250,-0.973625,-0.161410,Swing,Swing,0.000000,0.000000
106,6.447728,0.005133,4.21271,1.16775,0.00000,0.00000,0.00000,-0.00332,0,0,1,1785933915,1,-0.114485,0.028633,0.121637,0.089092,0.006614,-0.141520,0.000000,0.000000,-0.223852,-0.824232,0.520127,0.159318,-0.962140,-0.221143,Swing,Swing,0.000000,0.000000
107,6.467814,0.005806,4.39394,1.18282,0.00000,0.00000,0.00000,-0.00227,0,0,1,1785933915,1,-0.114158,0.032574,0.149388,0.086207,0.007340,-0.171555,0.000000,0.000000,-0.210998,-0.802620,0.557925,0.158691,-0.948337,-0.274725,Swing,Swing,0.000000,0.000000
108,6.491486,0.007239,4.60933,1.20073,0.09129,0.00000,0.18258,-0.00442,0,1,1,1785933915,1,-0.111800,0.029256,0.156107,0.088066,0.006546,-0.210289,0.000000,0.060483,-0.197431,-0.774033,0.601577,0.157199,-0.926914,-0.340764,Swing,Stance,0.000000,0.000000
109,6.507587,0.005268,4.75655,1.21304,0.19169,0.00000,0.38339,-0.01091,0,1,1,1785933915,1,-0.111452,0.014554,0.157499,0.095467,-0.002223,-0.236487,0.000000,0.099713,-0.196014,-0.769465,0.607867,0.155752,-0.900523,-0.405955,Swing,Stance,0.000000,0.000000
110,6.527241,0.005537,4.92806,1.22773,0.29939,0.00000,0.59878,-0.02191,0,1,1,1785933915,1,-0.112026,0.011267,0.140735,0.100858,0.012912,-0.267003,0.000000,0.164222,-0.196714,-0.784065,0.588681,0.149512,-0.859606,-0.488594,Swing,Stance,0.000000,0.000000
111,6.547402,0.005265,5.09149,1.24218,0.27512,0.05546,0.49478,-0.03474,1,0,1,1785933915,1,-0.100899,-0.002378,0.079061,0.101341,0.041004,-0.296830,1.551028,0.000000,-0.173822,-0.856959,0.485187,0.151027,-0.820366,-0.551535,Capture,Swing,0.000000,0.110182
112,6.567664,0.005779,5.23693,1.25570,0.27512,0.27487,0.27537,-0.04564,1,0,1,1785933915,1,-0.002398,0.015547,-0.188857,0.079944,0.104137,-0.298621,1.540068,0.000000,0.063830,-0.984168,-0.165343,0.198131,-0.899259,-0.389971,Stance,Swing,0.000000,0.090435
113,6.587232,0.005159,5.35179,1.26739,0.27512,0.49919,0.05105,-0.05183,1,0,1,1785933915,1,0.051948,0.104944,-0.325947,0.099294,0.128934,-0.304153,1.516361,0.000000,0.211472,-0.794285,-0.569554,0.246417,-0.880701,-0.404530,Stance,Swing,0.000000,0.070246
114,6.607468,0.005972,5.42073,1.27621,0.35750,0.71500,0.00000,-0.05078,1,0,1,1785933915,1,0.069773,0.148581,-0.369650,0.110862,0.050013,-0.181453,1.489608,0.000000,0.274466,-0.646173,-0.712130,0.236069,-0.970476,-0.049475,Stance,Swing,0.000000,0.050823
115,6.627355,0.005150,5.36514,1.27581,0.47255,0.94509,0.00000,-0.04340,1,0,1,1785933915,1,0.074332,0.159776,-0.376817,0.118238,0.029481,-0.092806,1.426062,0.000000,0.298689,-0.576565,-0.760498,0.230663,-0.960326,0.156745,Stance,Swing,0.000000,0.030115
116,6.647273,0.005553,5.23909,1.26961,0.50000,1.00000,0.00000,-0.03470,1,0,1,1785933915,1,0.080179,0.168882,-0.383485,0.121295,0.019933,-0.009858,1.381477,0.000000,0.319557,-0.551262,-0.770710,0.217732,-0.930821,0.293540,Stance,Swing,0.000000,0.010600
117,6.667685,0.005453,5.06125,1.25874,0.50000,1.00000,0.00000,-0.02614,1,0,1,1785933915,1,0.084548,0.174247,-0.386988,0.115719,0.011310,0.071447,1.343346,0.000000,0.328899,-0.537276,-0.776634,0.198521,-0.906131,0.373518,Stance,Swing,0.000000,0.000000
118,6.687251,0.005042,4.91034,1.24893,0.50000,1.00000,0.00000,-0.01922,1,0,1,1785933915,1,0.088320,0.176999,-0.393639,0.104640,0.016240,0.134134,1.324533,0.000000,0.337619,-0.519235,-0.785117,0.183093,-0.887414,0.423053,Stance,Swing,0.000000,0.000000
119,6.706928,0.005562,4.76873,1.23917,0.50000,1.00000,0.00000,-0.01401,1,0,1,1785933915,1,0.092300,0.175200,-0.400495,0.095226,0.021371,0.173561,1.304267,0.000000,0.346036,-0.500626,-0.793494,0.174479,-0.869825,0.461478,Stance,Swing,0.000000,0.000000
