frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
10,20.514930,0.017206,1.93751,0.93068,0.00000,0.06464,0.00000,0,0,1785933915,1,-0.073149,0.011584,-0.150397,0.103317,0.011584,0.178275,-0.174631,-0.969622,-0.171280,0.187506,-0.884411,0.427386,Swing,Swing,-1269438207,1.681246
11,20.542540,0.027615,2.19273,0.95400,0.00000,0.00728,0.00000,0,0,1785933915,1,-0.067833,0.009259,-0.170586,0.099169,0.021415,0.218940,-0.159325,-0.961050,-0.225830,0.175934,-0.841690,0.510495,Swing,Swing,-1269438207,1.697225
12,20.558690,0.016148,2.32979,0.96594,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.062115,0.008204,-0.194847,0.096778,0.016895,0.232136,-0.143298,-0.948189,-0.283554,0.161001,-0.810331,0.563420,Swing,Swing,-1269438207,1.722720
13,20.577340,0.018649,2.46670,0.97806,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.059667,0.009608,-0.207037,0.097197,0.011096,0.229270,-0.134810,-0.938979,-0.316457,0.153063,-0.800870,0.578946,Swing,Swing,-1269438207,1.737815
14,20.595100,0.017767,2.57483,0.98802,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.056694,0.019705,-0.220026,0.097521,0.011134,0.222519,-0.123705,-0.926096,-0.356431,0.145474,-0.799629,0.582607,Swing,Swing,-1269438207,1.755467
15,20.609870,0.014768,2.64804,0.99516,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.054513,0.030772,-0.230493,0.098544,0.011130,0.213156,-0.118064,-0.916515,-0.382179,0.140936,-0.804647,0.576784,Swing,Swing,-1269438207,1.772455
16,20.627130,0.017257,2.71685,1.00232,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.055221,0.042739,-0.235677,0.100754,0.012346,0.205261,-0.132147,-0.923447,-0.360253,0.141561,-0.808349,0.571430,Swing,Swing,-1269438207,1.786677
17,20.648530,0.021399,2.77998,1.00960,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.058269,0.058591,-0.237408,0.104118,0.013508,0.195000,-0.158966,-0.937800,-0.308643,0.146088,-0.814857,0.560952,Swing,Swing,-1269438207,1.803416
18,20.667230,0.018701,2.81879,1.01469,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.061749,0.072332,-0.235186,0.107770,0.013275,0.180188,-0.179049,-0.948229,-0.262304,0.155546,-0.830620,0.534673,Swing,Swing,-1269438207,1.824323
19,20.685260,0.018035,2.84531,1.01867,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.065551,0.081393,-0.229394,0.110407,0.012979,0.165504,-0.195418,-0.956213,-0.217871,0.162955,-0.845957,0.507742,Swing,Swing,-1269438207,1.842687
20,20.701830,0.016565,2.86263,1.02164,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.070315,0.088287,-0.219887,0.112020,0.013137,0.150016,-0.215050,-0.962931,-0.162842,0.164903,-0.858077,0.486324,Swing,Swing,-1269438207,1.860466
21,20.719630,0.017801,2.87577,1.02422,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.074786,0.092694,-0.208492,0.112797,0.013032,0.135699,-0.230348,-0.967360,-0.105616,0.167284,-0.871098,0.461741,Swing,Swing,-1269438207,1.876843
22,20.739700,0.020075,2.88575,1.02652,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.079758,0.094820,-0.193710,0.112853,0.012554,0.120847,-0.242256,-0.969420,-0.039195,0.170963,-0.886837,0.429292,Swing,Swing,-1269438207,1.894487
23,20.757000,0.017295,2.89139,1.02807,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.085481,0.093817,-0.174229,0.112627,0.010857,0.099920,-0.251438,-0.967214,0.035731,0.176524,-0.909381,0.376651,Swing,Swing,-1269438207,1.914429
24,20.773330,0.016337,2.89466,1.02923,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.090547,0.090193,-0.155370,0.111240,0.009704,0.083485,-0.256470,-0.961401,0.099658,0.178752,-0.926190,0.331993,Swing,Swing,-1269438207,1.931636
25,20.791810,0.018477,2.89826,1.03030,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.095037,0.085239,-0.135513,0.109345,0.008634,0.067065,-0.259900,-0.952475,0.158882,0.179650,-0.941181,0.286189,Swing,Swing,-1269438207,1.947907
26,20.811200,0.019393,2.90188,1.03116,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.100055,0.078831,-0.110800,0.106644,0.007584,0.047367,-0.263744,-0.938150,0.224308,0.179044,-0.956771,0.229201,Swing,Swing,-1269438207,1.966330
27,20.832420,0.021212,2.90376,1.03186,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.105631,0.069883,-0.078296,0.103199,0.006218,0.025378,-0.268827,-0.915285,0.299975,0.176181,-0.971036,0.161398,Swing,Swing,-1269438207,1.985682
28,20.852580,0.020169,2.90444,1.03236,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109405,0.061514,-0.048856,0.099812,0.005202,0.006778,-0.269465,-0.894426,0.356918,0.171445,-0.979635,0.104510,Swing,Swing,-1269438207,2.006864
29,20.870650,0.018067,2.90487,1.03270,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111738,0.051728,-0.018666,0.096083,0.004436,-0.012304,-0.263941,-0.877597,0.400199,0.165254,-0.984952,0.050612,Swing,Swing,-1269438207,2.027013
30,20.891050,0.020398,2.90518,1.03300,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113071,0.043232,0.007288,0.093259,0.004174,-0.027267,-0.256517,-0.867368,0.426464,0.160692,-0.986973,0.007916,Swing,Swing,-1269438207,2.045069
31,20.910830,0.019777,2.90536,1.03322,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114296,0.034936,0.040150,0.090940,0.003989,-0.043536,-0.247096,-0.855166,0.455670,0.157553,-0.986818,-0.036987,Swing,Swing,-1269438207,2.065460
32,20.927990,0.017163,2.90543,1.03336,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114529,0.029182,0.071201,0.088952,0.004147,-0.060663,-0.237258,-0.846883,0.475919,0.155626,-0.984325,-0.082971,Swing,Swing,-1269438207,2.085235
33,20.945910,0.017923,2.90543,1.03348,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114459,0.026333,0.097134,0.087183,0.004329,-0.075872,-0.229566,-0.840607,0.490590,0.153858,-0.980516,-0.122130,Swing,Swing,-1269438207,2.102398
34,20.964640,0.018730,2.90537,1.03357,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114183,0.025378,0.123779,0.085236,0.004257,-0.091329,-0.222481,-0.834003,0.504917,0.151764,-0.975464,-0.159492,Swing,Swing,-1269438207,2.120324
35,20.983900,0.019255,2.90526,1.03364,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113926,0.026258,0.149287,0.083462,0.003811,-0.106799,-0.214951,-0.826135,0.520863,0.150445,-0.969476,-0.193607,Swing,Swing,-1269438207,2.139058
36,21.005240,0.021343,2.90509,1.03370,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113275,0.027727,0.170495,0.081764,0.003029,-0.122216,-0.206898,-0.816177,0.539489,0.149979,-0.962959,-0.224089,Swing,Swing,-1269438207,2.158319
37,21.023900,0.018658,2.90491,1.03373,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112420,0.028890,0.188356,0.079471,0.001985,-0.139679,-0.197602,-0.797770,0.569664,0.148762,-0.955161,-0.256002,Swing,Swing,-1269438207,2.179669
38,21.041240,0.017342,2.90472,1.03375,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111753,0.027240,0.197448,0.077242,0.001144,-0.154916,-0.190495,-0.781290,0.594389,0.146894,-0.947540,-0.283884,Swing,Swing,-1269438207,2.198335
39,21.061540,0.020303,2.90448,1.03377,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111086,0.022577,0.201919,0.074844,-0.000195,-0.168915,-0.186588,-0.768832,0.611622,0.143883,-0.939890,-0.309684,Swing,Swing,-1269438207,2.215684
40,21.078910,0.017365,2.90426,1.03378,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109932,0.014248,0.200866,0.072789,0.000728,-0.185070,-0.183769,-0.766472,0.615426,0.143037,-0.930131,-0.338225,Swing,Swing,-1269438207,2.235996
41,21.093390,0.014483,2.90407,1.03378,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108968,0.013470,0.194706,0.071985,0.011826,-0.197859,-0.183580,-0.774623,0.605192,0.145012,-0.921806,-0.359507,Swing,Swing,-1269438207,2.253368
42,21.114390,0.020996,2.90379,1.03379,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109151,0.013726,0.187404,0.071594,0.021671,-0.207027,-0.184678,-0.779952,0.597970,0.145623,-0.915269,-0.375602,Swing,Swing,-1269438207,2.267857
43,21.134200,0.019812,2.90352,1.03379,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110384,0.014584,0.173485,0.071946,0.035774,-0.217813,-0.187936,-0.788103,0.586152,0.146896,-0.907450,-0.393644,Swing,Swing,-1269438207,2.288862
44,21.154180,0.019980,2.90324,1.03378,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111405,0.014946,0.159727,0.073071,0.047240,-0.224131,-0.190770,-0.800666,0.567927,0.151267,-0.905521,-0.396421,Swing,Swing,-1269438207,2.308683
45,21.171000,0.016822,2.90301,1.03378,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112402,0.014575,0.144048,0.075370,0.055926,-0.227091,-0.193550,-0.811339,0.551604,0.158374,-0.908348,-0.387069,Swing,Swing,-1269438207,2.328672
46,21.189320,0.018317,2.90274,1.03377,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112955,0.014730,0.128918,0.078211,0.061662,-0.227577,-0.195578,-0.815429,0.544817,0.165873,-0.913737,-0.370906,Swing,Swing,-1269438207,2.345501
47,21.211370,0.022053,2.90235,1.03376,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113085,0.014203,0.112410,0.083791,0.064766,-0.221349,-0.198098,-0.826741,0.526552,0.180765,-0.926341,-0.330480,Swing,Swing,-1269438207,2.363825
48,21.234950,0.023573,2.90067,1.03357,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112098,0.012860,0.091707,0.092791,0.066284,-0.204914,-0.200058,-0.850918,0.485712,0.204506,-0.945821,-0.252191,Swing,Swing,-1269438207,2.385887
49,21.253880,0.018937,2.89684,1.03314,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108994,0.011022,0.067083,0.101087,0.066120,-0.182158,-0.198147,-0.886032,0.419148,0.222267,-0.961283,-0.162888,Swing,Swing,-1269438207,2.409466
50,21.272470,0.018592,2.89945,1.03283,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.105967,0.010294,0.053374,0.107064,0.064078,-0.159964,-0.195646,-0.907629,0.371394,0.232220,-0.969221,-0.081759,Swing,Swing,-1269438207,2.428399
51,21.292000,0.019528,2.91596,1.03299,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.102490,0.009200,0.036755,0.112132,0.061000,-0.133973,-0.193011,-0.930442,0.311489,0.237829,-0.971294,0.005149,Swing,Swing,-1269438207,2.446982
52,21.311880,0.019884,2.93437,1.03331,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.097987,0.008314,0.018150,0.116751,0.056570,-0.105132,-0.186727,-0.951776,0.243424,0.239740,-0.966897,0.087377,Swing,Swing,-1269438207,2.466503
53,21.330230,0.018349,2.94400,1.03358,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.093007,0.008106,-0.001712,0.120385,0.050785,-0.073543,-0.177717,-0.968760,0.172979,0.237665,-0.957522,0.163303,Swing,Swing,-1269438207,2.486386
54,21.345790,0.015555,2.94852,1.03381,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.088929,0.008539,-0.018919,0.122835,0.044751,-0.042557,-0.169055,-0.978988,0.114029,0.232714,-0.945865,0.226239,Swing,Swing,-1269438207,2.504740
55,21.364500,0.018714,2.95162,1.03395,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.085890,0.009059,-0.032769,0.123779,0.039412,-0.015381,-0.162534,-0.984432,0.066900,0.226607,-0.934925,0.273065,Swing,Swing,-1269438207,2.520302
56,21.379980,0.015474,2.95211,1.03392,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.083165,0.009674,-0.048922,0.123624,0.033063,0.018431,-0.156790,-0.987562,0.011728,0.218167,-0.921463,0.321417,Swing,Swing,-1269438207,2.539027
57,21.393900,0.013926,2.95114,1.03381,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.081233,0.010004,-0.062121,0.122532,0.028441,0.045838,-0.151508,-0.987896,-0.033279,0.211326,-0.911581,0.352650,Swing,Swing,-1269438207,2.554510
58,21.413230,0.019325,2.93838,1.03225,0.00000,0.04642,0.00000,0,1,1785933915,1,-0.079784,0.010215,-0.073901,0.120847,0.023588,0.061433,-0.146456,-0.986514,-0.073079,0.207342,-0.912158,0.353520,Swing,Capture,-1269438207,2.568442
59,21.427520,0.014296,2.91838,1.03005,0.00000,0.11084,-0.00350,0,1,1785933915,1,-0.077996,0.008405,-0.089550,0.118462,0.011082,0.060618,-0.140875,-0.982257,-0.123798,0.201258,-0.937306,0.284522,Swing,Stance,-1269438207,2.587747
60,21.442980,0.015458,2.88578,1.02518,0.00000,0.15849,-0.00830,0,1,1785933915,1,-0.076653,0.005571,-0.100563,0.115439,0.000332,0.039795,-0.138418,-0.978161,-0.155055,0.194679,-0.960783,0.197476,Swing,Stance,-1269438207,2.601997
61,21.460630,0.017648,2.83446,1.01648,0.00000,0.10696,-0.01376,0,0,1785933915,1,-0.075443,0.002319,-0.112392,0.112436,0.001714,0.099268,-0.138671,-0.973683,-0.180864,0.194335,-0.921452,0.336392,Swing,Swing,-1269438207,2.617333
62,21.474440,0.013807,2.78745,1.00899,0.00000,0.04813,-0.01687,0,0,1785933915,1,-0.074361,0.000313,-0.125478,0.108612,0.009583,0.160054,-0.143468,-0.969209,-0.200128,0.188360,-0.882099,0.431767,Swing,Swing,-1269438207,2.634693
63,21.489950,0.015515,2.72859,0.99984,0.00000,0.00211,-0.01660,0,0,1785933915,1,-0.073152,0.000197,-0.135587,0.105361,0.015914,0.189874,-0.147948,-0.966392,-0.210231,0.184574,-0.865753,0.465194,Swing,Swing,-1269438207,2.648175
64,21.508640,0.018688,2.65051,0.98792,0.00000,0.00000,-0.01496,0,0,1785933915,1,-0.071679,0.000835,-0.147177,0.102213,0.018664,0.205913,-0.152789,-0.963687,-0.219005,0.182765,-0.856973,0.481866,Swing,Swing,-1269438207,2.663187
65,21.524270,0.015625,2.58132,0.97788,0.00000,0.00000,-0.01230,0,0,1785933915,1,-0.069325,0.002168,-0.161107,0.099442,0.020495,0.219843,-0.155717,-0.960656,-0.229982,0.179547,-0.844653,0.504307,Swing,Swing,-1269438207,2.681054
66,21.539880,0.015615,2.51029,0.96823,0.00000,0.00000,-0.01006,0,0,1785933915,1,-0.066649,0.003328,-0.172902,0.097707,0.020085,0.227668,-0.153577,-0.958004,-0.242162,0.173949,-0.832095,0.526649,Swing,Swing,-1269438207,2.695841
67,21.557310,0.017427,2.41948,0.95287,0.00000,0.00000,-0.00804,0,0,1785933915,1,-0.064084,0.004313,-0.184576,0.096755,0.017588,0.231981,-0.148997,-0.953962,-0.260303,0.167235,-0.819933,0.547487,Swing,Swing,-1269438207,2.710472
68,21.573920,0.016611,2.31474,0.94041,0.00000,0.00000,-0.00612,0,0,1785933915,1,-0.061498,0.005159,-0.197884,0.096874,0.012157,0.231821,-0.141171,-0.945976,-0.291892,0.158924,-0.807491,0.568069,Stance,Stance,-1269438207,2.726542
69,21.589320,0.015407,2.20560,0.93677,0.00000,0.00000,-0.00465,0,0,1785933915,1,-0.059055,0.009437,-0.209841,0.097286,0.008905,0.228263,-0.132833,-0.936640,-0.324131,0.151306,-0.799550,0.581229,Stance,Stance,-1269438207,2.741659
70,21.606470,0.017141,2.07581,0.93816,0.00000,0.00000,-0.00357,0,0,1785933915,1,-0.056667,0.018036,-0.220095,0.097524,0.009364,0.222483,-0.123593,-0.925962,-0.356819,0.145412,-0.799662,0.582577,Stance,Stance,-1269438207,2.755626
71,21.620960,0.014498,1.96238,0.94191,0.00000,0.00000,-0.00263,0,0,1785933915,1,-0.054585,0.028567,-0.229840,0.098413,0.009771,0.213885,-0.117790,-0.916655,-0.381928,0.141090,-0.804281,0.577258,Stance,Stance,-1269438207,2.771189
72,21.638960,0.017992,1.82039,0.94820,0.00000,0.00000,-0.00202,0,0,1785933915,1,-0.056578,0.039539,-0.231975,0.101274,0.009842,0.201424,-0.134102,-0.925865,-0.353257,0.144142,-0.815130,0.561059,Stance,Stance,-1269438207,2.784649
73,21.652040,0.013084,1.71794,0.95322,0.00000,0.00000,-0.00144,0,0,1785933915,1,-0.065300,0.055006,-0.221858,0.107550,0.007322,0.172080,-0.177300,-0.950694,-0.254450,0.158795,-0.846913,0.507467,Stance,Stance,-1269438207,2.802730
74,21.667150,0.015113,1.60186,0.95903,0.00000,0.00000,-0.00112,0,0,1785933915,1,-0.070981,0.062886,-0.212006,0.111103,0.005404,0.149969,-0.199157,-0.960770,-0.193025,0.169900,-0.870777,0.461391,Stance,Stance,-1269438207,2.816708
75,21.685930,0.018782,1.46250,0.96586,0.00000,0.00000,-0.00084,0,0,1785933915,1,-0.076778,0.069369,-0.198573,0.114044,0.003933,0.124010,-0.218072,-0.967761,-0.126031,0.181608,-0.897096,0.402787,Stance,Stance,-1269438207,2.834080
76,21.700030,0.014098,1.36229,0.97052,0.00000,0.00000,-0.00058,0,0,1785933915,1,-0.084161,0.075573,-0.178940,0.114404,0.005168,0.100333,-0.241957,-0.969720,-0.033161,0.184331,-0.915236,0.358282,Stance,Stance,-1269438207,2.857806
77,21.719090,0.019057,1.23367,0.97610,0.00000,0.00000,-0.00044,0,0,1785933915,1,-0.089135,0.078454,-0.162456,0.113231,0.006449,0.086898,-0.255567,-0.966005,0.038980,0.183317,-0.925123,0.332479,Stance,Stance,-1269438207,2.876956
78,21.736930,0.017838,1.12091,0.98054,0.00000,0.00000,-0.00030,0,0,1785933915,1,-0.095228,0.079174,-0.137793,0.110719,0.007369,0.071246,-0.265329,-0.954698,0.134729,0.182267,-0.938565,0.293043,Stance,Stance,-1269438207,2.905566
79,21.752570,0.015646,1.02828,0.98386,0.00000,0.00000,-0.00021,0,0,1785933915,1,-0.100359,0.076210,-0.112171,0.107746,0.006826,0.050774,-0.267986,-0.939199,0.214682,0.180831,-0.954827,0.235809,Stance,Stance,-1269438207,2.935023
80,21.768310,0.015742,0.94105,0.98669,0.00000,0.00000,-0.00015,0,0,1785933915,1,-0.104161,0.071864,-0.088351,0.104512,0.006326,0.032484,-0.268500,-0.922777,0.276387,0.177728,-0.966949,0.182817,Stance,Stance,-1269438207,2.963140
81,21.786180,0.017863,0.84923,0.98937,0.00000,0.00000,-0.00011,0,0,1785933915,1,-0.107975,0.065893,-0.061867,0.101334,0.005549,0.015122,-0.270635,-0.902371,0.335386,0.173690,-0.976322,0.128943,Stance,Stance,-1269438207,2.993967
82,21.802080,0.015905,0.77372,0.99133,0.00000,0.00000,-0.00008,0,0,1785933915,1,-0.110328,0.057609,-0.038788,0.098672,0.004816,0.000292,-0.267640,-0.889256,0.370935,0.169770,-0.981696,0.086316,Stance,Stance,-1269438207,3.032560
83,21.818890,0.016805,0.70009,0.99304,0.00000,0.00000,-0.00005,0,0,1785933915,1,-0.111874,0.048921,-0.021497,0.097562,0.004370,-0.010178,-0.262206,-0.885199,0.384279,0.169447,-0.983900,0.056816,Stance,Stance,-1269438207,3.070083
84,21.835630,0.016747,0.63273,0.99442,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.113536,0.040466,-0.005879,0.097313,0.003700,-0.021338,-0.257369,-0.884044,0.390165,0.171843,-0.984716,0.028363,Stance,Stance,-1269438207,3.113612
85,21.852530,0.016893,0.57053,0.99556,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.116762,0.034404,0.004044,0.098016,0.002069,-0.030552,-0.254362,-0.882722,0.395098,0.175485,-0.984422,0.010906,Stance,Stance,-1269438207,3.161233
86,21.868280,0.015758,0.51741,0.99641,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.119242,0.032901,0.002108,0.099425,-0.000939,-0.039164,-0.254202,-0.879332,0.402687,0.179372,-0.983780,-0.001407,Stance,Stance,-1269438207,3.214020
87,21.885340,0.017053,0.46492,0.99716,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.116781,0.036581,-0.006371,0.101637,0.001188,-0.045975,-0.255742,-0.882146,0.395494,0.184516,-0.982795,-0.008309,Stance,Stance,-1269438207,3.267785
88,21.903260,0.017924,0.41495,0.99779,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.114693,0.045599,-0.020303,0.103123,0.005931,-0.046354,-0.258336,-0.887605,0.381339,0.186212,-0.982505,0.003111,Stance,Stance,-1269438207,3.331761
89,21.920820,0.017557,0.37078,0.99827,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.111121,0.050709,-0.033983,0.105075,0.008328,-0.032017,-0.257212,-0.896019,0.361929,0.188353,-0.980187,0.061283,Stance,Stance,-1269438207,3.406028
90,21.936710,0.015896,0.33454,0.99862,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106193,0.051271,-0.049412,0.105154,0.009956,-0.004440,-0.253723,-0.914977,0.313754,0.184718,-0.974163,0.129948,Stance,Stance,-1269438207,3.486159
91,21.954250,0.017531,0.29838,0.99892,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.103621,0.051529,-0.061542,0.104528,0.008351,0.021425,-0.254762,-0.926183,0.277995,0.180808,-0.969741,0.164048,Stance,Stance,-1269438207,3.565292
92,21.970460,0.016214,0.26819,0.99915,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.102294,0.052783,-0.071394,0.104391,0.004055,0.039722,-0.261876,-0.928763,0.262337,0.179164,-0.968665,0.172014,Stance,Stance,-1269438207,3.661235
93,21.987070,0.016608,0.24024,0.99933,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.104672,0.054562,-0.080171,0.104476,0.001960,0.036518,-0.265726,-0.931071,0.249994,0.178468,-0.968219,0.175220,Stance,Stance,-1269438207,3.757991
94,22.003870,0.016803,0.21476,0.99947,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106049,0.065444,-0.078220,0.104099,0.005047,0.026640,-0.271969,-0.918638,0.286595,0.178062,-0.970785,0.160846,Stance,Stance,-1269438207,3.866144
95,22.022790,0.018921,0.18911,0.99960,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108107,0.065798,-0.060910,0.101211,0.005592,0.014516,-0.270754,-0.901538,0.337522,0.173492,-0.976606,0.127045,Stance,Stance,-1269438207,3.985497
96,22.039750,0.016954,0.16862,0.99969,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110534,0.056279,-0.043134,0.100179,0.004668,0.002311,-0.267018,-0.895392,0.356334,0.173863,-0.980298,0.093740,Stance,Stance,-1269438207,4.133388
97,22.055390,0.015639,0.15160,0.99975,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111503,0.055707,-0.042655,0.101910,0.003698,-0.006675,-0.266528,-0.894167,0.359761,0.178354,-0.980769,0.079262,Stance,Stance,-1269438207,4.277460
98,22.070990,0.015607,0.13625,0.99980,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109221,0.059970,-0.050450,0.102724,0.006197,-0.002153,-0.265681,-0.899172,0.347713,0.178769,-0.978308,0.104670,Stance,Stance,-1269438207,4.420731
99,22.089420,0.018424,0.12004,0.99985,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106390,0.059634,-0.060208,0.102323,0.006526,0.017414,-0.264749,-0.911182,0.315681,0.176026,-0.974380,0.139997,Stance,Stance,-1269438207,4.574530
100,22.106320,0.016905,0.10680,0.99988,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106951,0.060867,-0.068617,0.102573,0.004103,0.022953,-0.269482,-0.914762,0.300983,0.175500,-0.973665,0.145522,Stance,Stance,-1269438207,4.771863
101,22.123040,0.016717,0.09509,0.99991,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108033,0.065939,-0.061546,0.101299,0.005592,0.014950,-0.270840,-0.901997,0.336225,0.173608,-0.976413,0.128366,Stance,Stance,-1269438207,4.966750
