schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,6,0.200000,0.033333,-1269438207,5.047620,0,Walking Backwards,-0.146058,55.226660,5.922080,-0.002624,0.994320,0.106400,-0.005577,0.018757,0.248281,0.000000,0.000000,1,0.047620,0.547620,0.078976,54.324490,5.957972,-0.351499,54.225420,5.785674,-0.002624,0.994320,0.106400,-0.002624,0.994320,0.106400,0.082928,54.317500,5.892568,-0.353219,54.223580,5.771135,0,0,0,0,0.082928,54.317500,5.892568,-0.353219,54.223580,5.771135,0.078976,54.324490,5.957972,-0.351499,54.225420,5.785674,0.078976,54.324490,5.957972,-0.351499,54.225420,5.785674,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.055300,162.313700,127.551700,91.119620,NaN,NaN,0.013271,0.005339,0.000000,0.000000,2.731941,0.163129,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,7,0.233333,0.033333,-1269438207,30.000000,0,XBot Walk Neutral,0.058297,57.975870,-0.009271,0.000985,1.000000,-0.000161,0.087233,0.004655,0.018162,0.000000,0.000000,1,0.000000,0.500000,-0.205968,56.412600,-0.151548,0.301507,56.427490,0.023009,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.210562,56.447440,-0.151809,0.295155,56.461730,0.018319,1785933915,1785933915,1,1,1.167978,0.241126,0.578807,0.662262,0.411254,0.593107,1.162894,0.241319,1.041798,0.655578,0.415902,0.896416,-0.205477,56.910430,-0.151615,0.301839,56.765050,0.022967,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652300,163.769700,128.449700,91.160670,NaN,NaN,0.000004,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,7,0.233333,0.033333,-1269438207,5.187348,0,Walking Backwards,-0.146765,55.226690,5.951513,-0.002637,0.994264,0.106922,-0.005652,0.019046,0.251415,0.000000,0.000000,1,0.187348,0.687348,0.081269,54.315850,6.015213,-0.357473,54.228100,5.789280,-0.002637,0.994264,0.106922,-0.002637,0.994264,0.106922,0.081727,54.318210,5.942549,-0.354285,54.225490,5.781091,0,0,0,0,0.081727,54.318210,5.942549,-0.354285,54.225490,5.781091,0.081269,54.315850,6.015213,-0.357473,54.228100,5.789280,0.081269,54.315850,6.015213,-0.357473,54.228100,5.789280,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,120.313200,161.879200,128.428900,91.168790,NaN,NaN,0.007322,0.006473,0.000000,0.000000,0.436559,0.575733,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,8,0.266667,0.033333,-1269438207,31.000000,0,XBot Walk Neutral,0.061195,57.975470,-0.009144,0.001034,1.000000,-0.000159,0.089542,0.004382,0.018352,0.000000,0.000000,1,0.000000,0.500000,-0.203147,56.412710,-0.151424,0.304328,56.427770,0.023131,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.207828,56.447550,-0.151699,0.297890,56.462010,0.018428,1785933915,1785933915,1,1,1.165244,0.241235,0.578919,0.659527,0.411363,0.593375,1.160050,0.241444,1.041386,0.652741,0.416025,0.895973,-0.202633,56.910020,-0.151491,0.304676,56.764600,0.023090,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652000,163.769700,128.449600,91.160680,NaN,NaN,0.000006,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,8,0.266667,0.033333,-1269438207,5.325734,0,Walking Backwards,-0.147478,55.226730,5.981180,-0.002649,0.994207,0.107448,-0.005729,0.019346,0.254605,0.000000,0.000000,1,0.325734,0.825734,0.074660,54.315140,6.024246,-0.360296,54.227700,5.796456,-0.002649,0.994207,0.107448,-0.002649,0.994207,0.107448,0.078987,54.317390,5.985053,-0.356895,54.226800,5.788418,0,0,0,0,0.078987,54.317390,5.985053,-0.356895,54.226800,5.788418,0.074660,54.315140,6.024246,-0.360296,54.227700,5.796456,0.074660,54.315140,6.024246,-0.360296,54.227700,5.796456,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.720300,163.588400,123.635000,87.841960,NaN,NaN,0.005240,0.005507,0.000000,0.000000,2.481518,1.668122,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,9,0.300000,0.033333,-1269438207,32.000000,0,XBot Walk Neutral,0.064170,57.975110,-0.009035,0.001085,0.999999,-0.000157,0.092530,0.005929,0.018333,0.000000,0.000000,1,0.000000,0.500000,-0.200250,56.412830,-0.151318,0.307226,56.428050,0.023238,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.205019,56.447670,-0.151588,0.300699,56.462280,0.018540,1785933915,1785933915,1,1,1.162435,0.241347,0.579036,0.656718,0.411475,0.593650,1.157128,0.241552,1.041058,0.649827,0.416133,0.895622,-0.199711,56.909690,-0.151383,0.307590,56.764250,0.023198,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652200,163.769700,128.449600,91.160680,NaN,NaN,0.000003,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,9,0.300000,0.033333,-1269438207,5.462770,0,Walking Backwards,-0.148196,55.226760,6.011084,-0.002662,0.994150,0.107978,-0.005807,0.019646,0.257838,0.000000,0.000000,1,0.462770,0.962770,0.070122,54.313410,6.031974,-0.361211,54.230960,5.856564,-0.002662,0.994150,0.107978,-0.002662,0.994150,0.107978,0.075090,54.315630,6.010693,-0.359105,54.228460,5.813266,0,0,0,0,0.075090,54.315630,6.010693,-0.359105,54.228460,5.813266,0.070122,54.313410,6.031974,-0.361211,54.230960,5.856564,0.070122,54.313410,6.031974,-0.361211,54.230960,5.856564,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,120.564800,162.701100,123.642800,91.080530,NaN,NaN,0.005509,0.007604,0.000000,0.000000,0.086229,1.684002,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,10,0.333333,0.033333,-1269438207,33.000000,0,XBot Walk Neutral,0.067236,57.974770,-0.008907,0.001137,0.999999,-0.000155,0.094708,0.006079,0.018380,0.000000,0.000000,1,0.000000,0.500000,-0.197266,56.412960,-0.151194,0.310212,56.428340,0.023362,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.202131,56.447780,-0.151473,0.303588,56.462560,0.018655,1785933915,1785933915,1,1,1.159547,0.241462,0.579155,0.653829,0.411590,0.593933,1.154118,0.241676,1.040756,0.646824,0.416258,0.895294,-0.196701,56.909390,-0.151259,0.310593,56.763920,0.023323,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449700,91.160680,NaN,NaN,0.000007,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,10,0.333333,0.033333,-1269438207,5.598452,0,Walking Backwards,-0.148920,55.226810,6.041228,-0.002675,0.994092,0.108513,-0.005887,0.019953,0.261140,0.000000,0.000000,1,0.598452,0.098452,0.074459,54.317110,6.041314,-0.360306,54.224620,5.940860,-0.002675,0.994092,0.108513,-0.002675,0.994092,0.108513,0.073765,54.315630,6.026578,-0.359998,54.227730,5.863253,0,0,0,0,0.073765,54.315630,6.026578,-0.359998,54.227730,5.863253,0.074459,54.317110,6.041314,-0.360306,54.224620,5.940860,0.074459,54.317110,6.041314,-0.360306,54.224620,5.940860,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.653000,161.494500,123.750900,94.632500,NaN,NaN,0.005300,0.013591,0.000000,0.000000,0.377424,1.847692,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,11,0.366667,0.033333,-1269438207,34.000000,0,XBot Walk Neutral,0.070378,57.974450,-0.008786,0.001191,0.999999,-0.000152,0.097525,0.007231,0.018598,0.000000,0.000000,1,0.000000,0.500000,-0.194206,56.413080,-0.151076,0.313272,56.428640,0.023480,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.199163,56.447910,-0.151355,0.306557,56.462850,0.018773,1785933915,1785933915,1,1,1.156580,0.241580,0.579277,0.650860,0.411707,0.594223,1.151033,0.241796,1.040443,0.643747,0.416377,0.894951,-0.193616,56.909070,-0.151139,0.313670,56.763580,0.023442,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449700,91.160640,NaN,NaN,0.000002,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,11,0.366667,0.033333,-1269438207,5.732779,0,Walking Backwards,-0.149650,55.226840,6.071616,-0.002688,0.994033,0.109051,-0.005969,0.020269,0.264499,0.000000,0.000000,1,0.732779,0.232779,0.083922,54.315180,6.048930,-0.360451,54.217690,5.988384,-0.002688,0.994033,0.109051,-0.002688,0.994033,0.109051,0.077174,54.315700,6.037796,-0.360365,54.224580,5.913153,0,0,0,0,0.077174,54.315700,6.037796,-0.360365,54.224580,5.913153,0.083922,54.315180,6.048930,-0.360451,54.217690,5.988384,0.083922,54.315180,6.048930,-0.360451,54.217690,5.988384,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.746900,162.913600,123.987700,94.108870,NaN,NaN,0.006121,0.004666,0.000000,0.000000,0.674347,0.271963,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,12,0.400000,0.033333,-1269438207,35.000000,0,XBot Walk Neutral,0.073612,57.974160,-0.008657,0.001246,0.999999,-0.000150,0.100376,0.007727,0.018817,0.000000,0.000000,1,0.000000,0.500000,-0.191058,56.413220,-0.150950,0.316421,56.428840,0.023606,-0.041233,0.999141,-0.004026,0.011633,0.999665,-0.023116,-0.196113,56.448030,-0.151234,0.310823,56.463260,0.020160,1785933915,1785933915,1,1,1.153530,0.241701,0.579404,0.646594,0.413095,0.594630,1.147858,0.241923,1.040150,0.640579,0.416503,0.894630,-0.190441,56.908780,-0.151012,0.316838,56.763260,0.023568,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449700,91.160680,NaN,NaN,0.000004,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,12,0.400000,0.033333,-1269438207,5.865752,0,Walking Backwards,-0.150385,55.226880,6.102251,-0.002701,0.993973,0.109594,-0.006052,0.020593,0.267919,0.000000,0.000000,1,0.865752,0.365752,0.085162,54.308750,6.073252,-0.360335,54.223260,5.993040,-0.002701,0.993973,0.109594,-0.002701,0.993973,0.109594,0.081207,54.313290,6.052457,-0.360465,54.223190,5.955023,0,0,0,0,0.081207,54.313290,6.052457,-0.360465,54.223190,5.955023,0.085162,54.308750,6.073252,-0.360336,54.223260,5.993040,0.085162,54.308750,6.073252,-0.360336,54.223260,5.993040,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,121.252500,162.043100,120.518300,91.066510,NaN,NaN,0.002238,0.006489,0.000000,0.000000,1.759697,1.544337,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,13,0.433333,0.033333,-1269438207,36.000000,0,XBot Walk Neutral,0.076939,57.973870,-0.008521,0.001303,0.999999,-0.000148,0.103232,0.007760,0.018921,0.000000,0.000000,1,0.000000,0.500000,-0.187820,56.413350,-0.150817,0.319660,56.428800,0.023739,-0.041233,0.999141,-0.004026,0.011633,0.999665,-0.023116,-0.192977,56.448170,-0.151109,0.315242,56.463560,0.021622,1785933915,1785933915,1,1,1.150394,0.241826,0.579535,0.642175,0.414557,0.594932,1.144592,0.242056,1.039909,0.637322,0.416636,0.894360,-0.187175,56.908540,-0.150879,0.320095,56.762990,0.023702,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652000,163.769800,128.449600,91.160660,NaN,NaN,0.000006,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,13,0.433333,0.033333,-1269438207,5.997373,0,Walking Backwards,-0.151127,55.226920,6.133136,-0.002714,0.993912,0.110141,-0.006137,0.020918,0.271408,0.000000,0.000000,1,0.997373,0.497373,0.075008,54.738910,6.193495,-0.355764,54.224950,6.000809,0.000000,0.995450,0.095281,-0.002714,0.993912,0.110141,0.075008,54.773750,6.196830,-0.358871,54.223670,5.980043,4289374100,0,1,0,0.075008,0.284998,0.949722,-0.358871,54.223670,5.980043,0.076145,-0.168766,0.943465,-0.355764,54.224950,6.000809,0.076145,54.322650,6.147366,-0.355764,54.224950,6.000809,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,118.565600,162.548400,125.972500,91.048200,NaN,NaN,0.011497,0.005798,0.000000,0.000000,3.009538,0.170174,0.000000,0,0,none,1,0,0,DefaultContact
