schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,47,0.391667,0.008333,-1269438207,21.399050,0,XBot Walk Neutral,0.399054,0.899054,-0.111047,54.866630,5.064641,-0.534914,54.876710,4.926560,-0.002015,0.995765,0.091917,-0.009708,0.995948,0.089411,-0.107782,54.901490,5.067829,-0.531943,54.911610,4.929536,4412646,4412646,1,1,-0.107782,54.901490,5.067829,-0.531943,54.911610,4.929536,-0.112190,55.053470,5.081473,-0.535298,54.939540,4.932220,-0.112190,55.053470,5.081473,-0.535298,54.939540,4.932220,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.529700,163.807100,128.794600,91.537720,NaN,NaN,0.000617,0.000361,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,48,0.400000,0.008333,-1269438207,34.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.229199,56.411620,-0.154777,0.278412,57.184520,0.018172,-0.041233,0.999141,-0.004026,-0.241055,0.506043,-0.828138,-0.232525,56.446520,-0.154629,0.269624,57.203140,-0.010152,1785933915,4412336,1,1,1.189942,0.238306,0.577888,-0.050500,0.331739,-0.174136,1.186299,0.238046,1.078003,-0.025598,-0.060978,-0.084402,-0.228882,56.946630,-0.154889,0.278184,56.800620,0.018262,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492300,163.809300,128.451500,91.175560,NaN,NaN,0.000607,0.000416,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,48,0.400000,0.008333,-1269438207,21.649050,0,XBot Walk Neutral,0.649054,0.149054,-0.111599,54.866670,5.064237,-0.535380,54.876680,4.926785,-0.002025,0.995765,0.091910,-0.009717,0.995947,0.089415,-0.108327,54.901490,5.067823,-0.532487,54.911600,4.929552,4412646,4412646,1,1,-0.108327,54.901490,5.067823,-0.532487,54.911600,4.929552,-0.112744,55.053630,5.081079,-0.535764,54.939390,4.932434,-0.112744,55.053630,5.081079,-0.535764,54.939390,4.932434,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.463300,163.806900,128.787100,91.551190,NaN,NaN,0.000371,0.000336,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,49,0.408333,0.008333,-1269438207,34.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.228883,56.411640,-0.154768,0.278720,57.184150,0.017869,-0.041233,0.999141,-0.004026,-0.240564,0.503707,-0.829704,-0.232217,56.446530,-0.154709,0.269951,57.203040,-0.010293,1785933915,4412336,1,1,1.189634,0.238226,0.577900,-0.050424,0.331627,-0.174204,1.185980,0.238054,1.077980,-0.025408,-0.061116,-0.084659,-0.228563,56.946610,-0.154881,0.278490,56.800520,0.017959,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472500,163.800800,128.451800,91.189920,NaN,NaN,0.000095,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,49,0.408333,0.008333,-1269438207,21.899050,0,XBot Walk Neutral,0.899054,0.399054,-0.112149,54.866620,5.064644,-0.536078,54.876690,4.926576,-0.002035,0.995765,0.091917,-0.009729,0.995947,0.089412,-0.108874,54.901490,5.067811,-0.533030,54.911590,4.929577,4412646,4412646,1,1,-0.108874,54.901490,5.067811,-0.533030,54.911590,4.929577,-0.113294,55.053220,5.081453,-0.536463,54.939380,4.932222,-0.113294,55.053220,5.081453,-0.536463,54.939380,4.932222,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.547700,163.785200,128.789200,91.546910,NaN,NaN,0.000555,0.000279,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,50,0.416667,0.008333,-1269438207,35.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.228556,56.411650,-0.155874,0.279371,57.185490,0.018515,-0.041233,0.999141,-0.004026,-0.237928,0.512076,-0.825329,-0.231908,56.446540,-0.154807,0.270288,57.202960,-0.010426,1785933915,4412336,1,1,1.189325,0.238128,0.577913,-0.050339,0.331539,-0.174265,1.185650,0.236947,1.077038,-0.024883,-0.061020,-0.083989,-0.228233,56.945670,-0.155988,0.279139,56.800490,0.018606,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652200,163.769700,128.449700,91.160670,NaN,NaN,0.001124,0.000679,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,50,0.416667,0.008333,-1269438207,22.149050,0,XBot Walk Neutral,0.149054,0.649054,-0.112696,54.866600,5.064894,-0.536730,54.876730,4.926032,-0.002045,0.995764,0.091922,-0.009741,0.995948,0.089402,-0.109421,54.901490,5.067816,-0.533583,54.911590,4.929580,4412646,4412646,1,1,-0.109421,54.901490,5.067816,-0.533583,54.911590,4.929580,-0.113841,55.052890,5.081676,-0.537115,54.939450,4.931682,-0.113841,55.052890,5.081676,-0.537115,54.939450,4.931682,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.628100,163.788500,128.779600,91.509280,NaN,NaN,0.000439,0.000428,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,51,0.425000,0.008333,-1269438207,35.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.228244,56.411660,-0.155652,0.279545,57.185240,0.018324,-0.041233,0.999141,-0.004026,-0.238285,0.510551,-0.826171,-0.231598,56.446560,-0.154935,0.270637,57.202930,-0.010530,1785933915,4412336,1,1,1.189014,0.238000,0.577925,-0.050245,0.331512,-0.174303,1.185335,0.237168,1.077477,-0.024836,-0.060935,-0.084165,-0.227918,56.946110,-0.155767,0.279311,56.800590,0.018416,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592300,163.798000,128.450300,91.153700,NaN,NaN,0.000461,0.000171,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,51,0.425000,0.008333,-1269438207,22.399050,0,XBot Walk Neutral,0.399054,0.899054,-0.113255,54.866630,5.064600,-0.537129,54.876690,4.926550,-0.002055,0.995765,0.091917,-0.009748,0.995947,0.089411,-0.109969,54.901490,5.067829,-0.534137,54.911590,4.929572,4412646,4412646,1,1,-0.109969,54.901490,5.067829,-0.534137,54.911590,4.929572,-0.114405,55.053460,5.081430,-0.537516,54.939490,4.932208,-0.114405,55.053460,5.081430,-0.537516,54.939490,4.932208,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.529700,163.806900,128.794400,91.537750,NaN,NaN,0.000620,0.000361,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,52,0.433333,0.008333,-1269438207,35.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.227930,56.411670,-0.155202,0.279697,57.184340,0.017742,-0.041233,0.999141,-0.004026,-0.238786,0.504947,-0.829463,-0.231286,56.446570,-0.155047,0.270979,57.202890,-0.010642,1785933915,4412336,1,1,1.188702,0.237888,0.577937,-0.050159,0.331466,-0.174347,1.185018,0.237618,1.077942,-0.024803,-0.061061,-0.084704,-0.227601,56.946570,-0.155317,0.279461,56.800550,0.017835,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492100,163.809300,128.451400,91.175480,NaN,NaN,0.000602,0.000417,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,52,0.433333,0.008333,-1269438207,22.649050,0,XBot Walk Neutral,0.649054,0.149054,-0.113813,54.866650,5.064354,-0.537600,54.876640,4.926955,-0.002066,0.995765,0.091912,-0.009757,0.995946,0.089418,-0.110518,54.901490,5.067825,-0.534685,54.911580,4.929590,4412646,4412646,1,1,-0.110518,54.901490,5.067825,-0.534685,54.911580,4.929590,-0.114966,55.053710,5.081206,-0.537987,54.939410,4.932610,-0.114966,55.053710,5.081206,-0.537987,54.939410,4.932610,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.463100,163.806900,128.797000,91.561330,NaN,NaN,0.000374,0.000336,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,53,0.441667,0.008333,-1269438207,35.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.227610,56.411690,-0.155194,0.280011,57.183960,0.017437,-0.041233,0.999141,-0.004026,-0.238286,0.502608,-0.831027,-0.230973,56.446580,-0.155128,0.271310,57.202790,-0.010786,1785933915,4412336,1,1,1.188390,0.237807,0.577950,-0.050081,0.331358,-0.174415,1.184695,0.237624,1.077938,-0.024609,-0.061183,-0.084963,-0.227278,56.946570,-0.155311,0.279773,56.800460,0.017530,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472300,163.800800,128.451800,91.189960,NaN,NaN,0.000095,0.000172,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,53,0.441667,0.008333,-1269438207,22.899050,0,XBot Walk Neutral,0.899054,0.399054,-0.114364,54.866620,5.064650,-0.538302,54.876660,4.926616,-0.002076,0.995765,0.091917,-0.009770,0.995947,0.089412,-0.111068,54.901490,5.067817,-0.535232,54.911570,4.929621,4412646,4412646,1,1,-0.111068,54.901490,5.067817,-0.535232,54.911570,4.929621,-0.115516,55.053200,5.081458,-0.538689,54.939330,4.932261,-0.115516,55.053200,5.081458,-0.538689,54.939330,4.932261,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.547800,163.785300,128.787600,91.545460,NaN,NaN,0.000559,0.000279,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,54,0.450000,0.008333,-1269438207,36.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.227277,56.411700,-0.156301,0.280667,57.185310,0.018081,-0.041233,0.999141,-0.004026,-0.235650,0.511003,-0.826647,-0.230659,56.446590,-0.155227,0.271653,57.202710,-0.010918,1785933915,4412336,1,1,1.188076,0.237708,0.577963,-0.049994,0.331274,-0.174474,1.184360,0.236516,1.076992,-0.024081,-0.061093,-0.084292,-0.226943,56.945620,-0.156419,0.280426,56.800430,0.018175,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160680,NaN,NaN,0.001127,0.000678,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,54,0.450000,0.008333,-1269438207,23.149050,0,XBot Walk Neutral,0.149054,0.649054,-0.114917,54.866580,5.065041,-0.538958,54.876690,4.926231,-0.002086,0.995764,0.091925,-0.009781,0.995947,0.089405,-0.111619,54.901480,5.067831,-0.535788,54.911560,4.929632,4412646,4412646,1,1,-0.111619,54.901480,5.067831,-0.535788,54.911560,4.929632,-0.116070,55.052950,5.081830,-0.539346,54.939450,4.931884,-0.116070,55.052950,5.081830,-0.539346,54.939450,4.931884,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.627800,163.788400,128.789500,91.519410,NaN,NaN,0.000442,0.000426,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,55,0.458333,0.008333,-1269438207,36.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.226961,56.411710,-0.156081,0.280846,57.185060,0.017889,-0.041233,0.999141,-0.004026,-0.236002,0.509474,-0.827490,-0.230343,56.446610,-0.155356,0.272007,57.202690,-0.011022,1785933915,4412336,1,1,1.187760,0.237579,0.577975,-0.049899,0.331250,-0.174511,1.184040,0.236734,1.077442,-0.024031,-0.061004,-0.084469,-0.226623,56.946070,-0.156200,0.280603,56.800540,0.017984,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592100,163.798000,128.450300,91.153760,NaN,NaN,0.000466,0.000175,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,55,0.458333,0.008333,-1269438207,23.399050,0,XBot Walk Neutral,0.399054,0.899054,-0.115475,54.866630,5.064454,-0.539359,54.876670,4.926423,-0.002096,0.995765,0.091914,-0.009789,0.995947,0.089409,-0.112170,54.901480,5.067845,-0.536347,54.911560,4.929626,4412646,4412646,1,1,-0.112170,54.901480,5.067845,-0.536347,54.911560,4.929626,-0.116632,55.053360,5.081275,-0.539748,54.939390,4.932072,-0.116632,55.053360,5.081275,-0.539748,54.939390,4.932072,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.529800,163.806900,128.782000,91.525340,NaN,NaN,0.000623,0.000361,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,56,0.466667,0.008333,-1269438207,36.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.226641,56.411730,-0.155631,0.281003,57.184160,0.017307,-0.041233,0.999141,-0.004026,-0.236501,0.503851,-0.830784,-0.230027,56.446620,-0.155469,0.272354,57.202660,-0.011134,1785933915,4412336,1,1,1.187444,0.237466,0.577988,-0.049811,0.331208,-0.174555,1.183716,0.237184,1.077888,-0.023994,-0.061138,-0.085008,-0.226299,56.946520,-0.155751,0.280759,56.800490,0.017401,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492300,163.809300,128.451500,91.175510,NaN,NaN,0.000597,0.000416,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,56,0.466667,0.008333,-1269438207,23.649050,0,XBot Walk Neutral,0.649054,0.149054,-0.116037,54.866660,5.064137,-0.539833,54.876640,4.926752,-0.002106,0.995765,0.091908,-0.009797,0.995946,0.089415,-0.112723,54.901480,5.067830,-0.536898,54.911550,4.929631,4412646,4412646,1,1,-0.112723,54.901480,5.067830,-0.536898,54.911550,4.929631,-0.117197,55.053630,5.080981,-0.540222,54.939330,4.932399,-0.117197,55.053630,5.080981,-0.540222,54.939330,4.932399,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.463300,163.806800,128.785700,91.550050,NaN,NaN,0.000372,0.000336,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,57,0.475000,0.008333,-1269438207,36.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.226317,56.411740,-0.155625,0.281322,57.183780,0.017000,-0.041233,0.999141,-0.004026,-0.235999,0.501515,-0.832339,-0.229709,56.446630,-0.155551,0.272691,57.202560,-0.011278,1785933915,4412336,1,1,1.187126,0.237384,0.578001,-0.049731,0.331102,-0.174620,1.183389,0.237189,1.077892,-0.023798,-0.061252,-0.085268,-0.225972,56.946520,-0.155746,0.281075,56.800410,0.017096,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472400,163.800800,128.451800,91.189930,NaN,NaN,0.000095,0.000171,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,57,0.475000,0.008333,-1269438207,23.899050,0,XBot Walk Neutral,0.899054,0.399054,-0.116591,54.866640,5.064390,-0.540538,54.876670,4.926369,-0.002116,0.995765,0.091913,-0.009810,0.995947,0.089408,-0.113276,54.901480,5.067798,-0.537449,54.911540,4.929636,4412646,4412646,1,1,-0.113276,54.901480,5.067798,-0.537449,54.911540,4.929636,-0.117751,55.053150,5.081192,-0.540927,54.939280,4.932010,-0.117751,55.053150,5.081192,-0.540927,54.939280,4.932010,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.547600,163.785300,128.776000,91.533910,NaN,NaN,0.000556,0.000279,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,58,0.483333,0.008333,-1269438207,37.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.225979,56.411750,-0.156733,0.281983,57.185120,0.017643,-0.041233,0.999141,-0.004026,-0.233358,0.509929,-0.827959,-0.229391,56.446640,-0.155652,0.273039,57.202480,-0.011411,1785933915,4412336,1,1,1.186807,0.237283,0.578013,-0.049643,0.331020,-0.174679,1.183049,0.236080,1.076935,-0.023266,-0.061172,-0.084596,-0.225632,56.945560,-0.156855,0.281733,56.800370,0.017740,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449600,91.160720,NaN,NaN,0.001131,0.000679,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,58,0.483333,0.008333,-1269438207,24.149050,0,XBot Walk Neutral,0.149054,0.649054,-0.117151,54.866590,5.064923,-0.541199,54.876680,4.926144,-0.002126,0.995764,0.091922,-0.009822,0.995947,0.089404,-0.113831,54.901480,5.067788,-0.538009,54.911540,4.929621,4412646,4412646,1,1,-0.113831,54.901480,5.067788,-0.538009,54.911540,4.929621,-0.118312,55.052990,5.081715,-0.541590,54.939450,4.931798,-0.118312,55.052990,5.081715,-0.541590,54.939450,4.931798,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.627900,163.788400,128.788500,91.518570,NaN,NaN,0.000441,0.000427,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,59,0.491667,0.008333,-1269438207,37.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.225657,56.411760,-0.156516,0.282168,57.184880,0.017450,-0.041233,0.999141,-0.004026,-0.233704,0.508379,-0.828814,-0.229070,56.446660,-0.155782,0.273398,57.202470,-0.011513,1785933915,4412336,1,1,1.186487,0.237153,0.578026,-0.049546,0.331000,-0.174715,1.182724,0.236296,1.077374,-0.023212,-0.061090,-0.084774,-0.225306,56.946000,-0.156639,0.281916,56.800470,0.017547,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592100,163.798000,128.450300,91.153690,NaN,NaN,0.000461,0.000171,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,59,0.491667,0.008333,-1269438207,24.399050,0,XBot Walk Neutral,0.399054,0.899054,-0.117715,54.866620,5.064534,-0.541605,54.876640,4.926553,-0.002136,0.995765,0.091915,-0.009830,0.995946,0.089411,-0.114386,54.901480,5.067791,-0.538571,54.911540,4.929605,4412646,4412646,1,1,-0.114386,54.901480,5.067791,-0.538571,54.911540,4.929605,-0.118881,55.053470,5.081367,-0.541997,54.939440,4.932210,-0.118881,55.053470,5.081367,-0.541997,54.939440,4.932210,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.529800,163.807000,128.791600,91.535210,NaN,NaN,0.000620,0.000361,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,60,0.500000,0.008333,-1269438207,37.494590,0,XBot Walk Neutral,0.494591,0.994591,-0.225365,56.411780,-0.155254,0.282461,57.183770,0.017091,-0.041233,0.999141,-0.004026,-0.233610,0.501822,-0.832827,-0.228750,56.446670,-0.155866,0.273768,57.202420,-0.011500,1785933915,4412336,1,1,1.186167,0.237069,0.578039,-0.049450,0.330950,-0.174753,1.182429,0.237557,1.077736,-0.023049,-0.061109,-0.085155,-0.225011,56.946370,-0.155378,0.282208,56.800500,0.017189,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.520800,163.790500,128.427000,91.204030,NaN,NaN,0.000572,0.000499,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,60,0.500000,0.008333,-1269438207,24.648860,0,Walking Backwards,0.648859,0.148859,-0.118134,54.866680,5.063939,-0.542114,54.876580,4.927148,-0.002144,0.995766,0.091905,-0.009839,0.995945,0.089422,-0.114937,54.901480,5.067769,-0.539127,54.911530,4.929623,4412646,4412646,1,1,-0.114937,54.901480,5.067769,-0.539127,54.911530,4.929623,-0.119303,55.053730,5.080791,-0.543154,54.939210,4.930864,-0.119303,55.053730,5.080791,-0.543154,54.939210,4.930864,0.000000,0.020833,0,1,Swing,Capture,0.000000,116.463500,164.142800,128.789800,91.189660,NaN,NaN,0.000377,0.001703,0.874910,0.873119,0.000000,4.743888,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,61,0.508333,0.008333,-1269438207,37.721510,0,XBot Walk Neutral,0.721512,0.221512,-0.224812,56.411810,-0.153585,0.283275,57.187470,0.020227,-0.041233,0.999141,-0.004026,-0.230728,0.525784,-0.818728,-0.228422,56.446680,-0.155817,0.274202,57.202550,-0.010904,1785933915,4412336,1,1,1.185839,0.237118,0.578053,-0.049345,0.331030,-0.174712,1.181870,0.239241,1.077423,-0.022399,-0.060835,-0.082275,-0.224453,56.946050,-0.153694,0.283015,56.800340,0.020315,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.584900,163.823300,128.410300,91.090070,NaN,NaN,0.000859,0.001153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,61,0.508333,0.008333,-1269438207,24.898160,0,Walking Backwards,0.898157,0.398157,-0.118424,54.866670,5.064066,-0.542890,54.876520,4.927752,-0.002149,0.995765,0.091907,-0.009853,0.995944,0.089433,-0.115472,54.901480,5.067719,-0.539687,54.911520,4.929700,4412646,4412646,1,1,-0.115472,54.901480,5.067719,-0.539687,54.911520,4.929700,-0.119594,55.053530,5.080899,-0.543284,54.939380,4.933414,-0.119594,55.053530,5.080899,-0.543284,54.939380,4.933414,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.549800,163.784300,128.805100,91.568050,NaN,NaN,0.000546,0.001753,0.000000,0.000000,0.000000,4.745868,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,62,0.516667,0.008333,-1269438207,37.919410,0,XBot Walk Neutral,0.919415,0.419415,-0.224353,56.411840,-0.151155,0.284427,57.190940,0.023975,-0.041233,0.999141,-0.004026,-0.226297,0.548674,-0.804827,-0.228078,56.446700,-0.155557,0.274764,57.203110,-0.009347,1785933915,4412336,1,1,1.185495,0.237378,0.578068,-0.049205,0.331497,-0.174471,1.181405,0.241701,1.078194,-0.021480,-0.059809,-0.079253,-0.223988,56.946820,-0.151234,0.284160,56.800930,0.024042,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.537400,163.729200,128.723000,91.178850,NaN,NaN,0.001564,0.000554,0.000000,0.000000,0.628070,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,62,0.516667,0.008333,-1269438207,25.146810,0,Walking Backwards,0.146807,0.646807,-0.118606,54.866700,5.063759,-0.543650,54.876490,4.927957,-0.002153,0.995766,0.091901,-0.009867,0.995944,0.089437,-0.115978,54.901490,5.067651,-0.540263,54.911500,4.929831,4412646,4412646,1,1,-0.115978,54.901490,5.067651,-0.540263,54.911500,4.929831,-0.119776,55.053240,5.080564,-0.544045,54.939350,4.933619,-0.119776,55.053240,5.080564,-0.544045,54.939350,4.933619,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.632400,163.785600,128.801100,91.531750,NaN,NaN,0.000508,0.000479,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,63,0.525000,0.008333,-1269438207,38.083270,0,XBot Walk Neutral,0.083275,0.583275,-0.224520,56.411880,-0.139170,0.284875,57.188380,0.024606,-0.041233,0.999141,-0.004026,-0.226873,0.534365,-0.814238,-0.227741,56.446720,-0.154676,0.275454,57.203920,-0.006908,1785933915,4412336,1,1,1.185157,0.238259,0.578085,-0.049031,0.332155,-0.174110,1.181565,0.253731,1.075840,-0.021274,-0.059616,-0.079639,-0.224148,56.944470,-0.139204,0.284605,56.801300,0.024640,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.009800,163.837200,127.892700,91.230280,NaN,NaN,0.005548,0.003303,0.000000,0.000000,1.640865,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,63,0.525000,0.008333,-1269438207,25.394820,0,Walking Backwards,0.394823,0.894823,-0.118726,54.866830,5.062255,-0.544177,54.876390,4.928991,-0.002155,0.995768,0.091874,-0.009876,0.995942,0.089455,-0.116442,54.901500,5.067511,-0.540852,54.911480,4.930027,4412646,4412646,1,1,-0.116442,54.901500,5.067511,-0.540852,54.911480,4.930027,-0.119900,55.053720,5.079092,-0.544571,54.939210,4.934650,-0.119900,55.053720,5.079092,-0.544571,54.939210,4.934650,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.537800,163.807900,128.787600,91.535870,NaN,NaN,0.000632,0.000291,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,64,0.533333,0.008333,-1269438207,38.214610,0,XBot Walk Neutral,0.214615,0.714615,-0.226442,56.411870,-0.122287,0.286368,57.177830,0.020963,-0.041233,0.999141,-0.004026,-0.221576,0.470687,-0.854025,-0.227507,56.446730,-0.152515,0.276280,57.204260,-0.004052,1785933915,4412336,1,1,1.184924,0.240420,0.578104,-0.048779,0.332238,-0.173950,1.183482,0.270672,1.070122,-0.019952,-0.061705,-0.084332,-0.226065,56.938750,-0.122263,0.286097,56.800120,0.020955,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.820800,163.788500,126.800700,91.805750,NaN,NaN,0.009539,0.008053,0.000000,0.000000,2.249288,1.194829,0.000000,0,0,none,1,0,0,DefaultContact
