frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
91,6.109641,0.005349,0.89635,0.82501,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.142828,0.011632,-0.049316,0.130720,-0.005528,0.056110,0.000000,0.000000,-0.440666,-0.871079,0.216876,0.173739,-0.944282,0.279547,Swing,Swing,0.000000,0.000000
92,6.125828,0.005231,0.98478,0.83292,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.142430,0.008773,-0.046636,0.135170,-0.007884,0.038198,0.000000,0.000000,-0.430211,-0.873399,0.228238,0.185020,-0.951628,0.245299,Swing,Swing,0.000000,0.000000
93,6.146134,0.005405,1.11064,0.84562,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.142476,0.007870,-0.027156,0.141908,-0.007510,0.014614,0.000000,0.000000,-0.406477,-0.871339,0.274853,0.207315,-0.958610,0.195157,Swing,Swing,0.000000,0.000000
94,6.166003,0.005765,1.24248,0.86032,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.141135,0.008577,-0.012616,0.146644,-0.005415,-0.012255,0.000000,0.000000,-0.381300,-0.869853,0.312995,0.225996,-0.964372,0.137519,Swing,Swing,0.000000,0.000000
95,6.185447,0.005155,1.37609,0.87635,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.138925,0.009658,-0.000462,0.149539,-0.001670,-0.039092,0.000000,0.000000,-0.354956,-0.869907,0.342445,0.239976,-0.967379,0.081174,Swing,Swing,0.000000,0.000000
96,6.205965,0.005356,1.51938,0.89449,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.135738,0.010626,0.007145,0.150302,0.003282,-0.066253,0.000000,0.000000,-0.328362,-0.871984,0.363072,0.248470,-0.968206,0.028983,Swing,Swing,0.000000,0.000000
97,6.226025,0.005379,1.65823,0.91264,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.131576,0.012389,0.011885,0.149166,0.009487,-0.092472,0.000000,0.000000,-0.304418,-0.871410,0.384674,0.251924,-0.967571,-0.018477,Swing,Swing,0.000000,0.000000
98,6.245647,0.005160,1.79192,0.93013,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.127584,0.013601,0.013616,0.147241,0.016538,-0.114850,0.000000,0.000000,-0.285370,-0.872204,0.397270,0.251967,-0.966428,-0.050293,Swing,Swing,0.000000,0.000000
99,6.269763,0.005482,1.94770,0.95054,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.123463,0.011876,0.031368,0.144128,0.030439,-0.130770,0.000000,0.000000,-0.257945,-0.872887,0.414164,0.253117,-0.966157,-0.049727,Swing,Swing,0.000000,0.000000
100,6.289354,0.005381,2.06706,0.96598,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.117802,0.009235,0.031932,0.141855,0.040593,-0.143432,0.000000,0.000000,-0.239726,-0.887116,0.394408,0.253264,-0.966198,-0.048161,Swing,Swing,0.000000,0.000000
101,6.309689,0.005461,2.18828,0.98108,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.111063,0.007767,0.027349,0.136135,0.047428,-0.145708,0.000000,0.000000,-0.222296,-0.905052,0.362582,0.248688,-0.968234,-0.026017,Swing,Swing,0.000000,0.000000
102,6.325676,0.005419,2.28517,0.99246,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.105469,0.005328,0.009046,0.135218,0.049683,-0.154808,0.000000,0.000000,-0.214172,-0.925801,0.311486,0.247534,-0.968642,-0.021455,Swing,Swing,0.000000,0.000000
103,6.349312,0.005134,2.42929,1.00861,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.098077,0.006071,0.003125,0.124721,0.053384,-0.122343,0.000000,0.000000,-0.194578,-0.949544,0.245977,0.240016,-0.968024,0.072947,Swing,Swing,0.000000,0.000000
104,6.368949,0.005433,2.54827,1.02144,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.092125,0.006197,-0.016907,0.123198,0.050154,-0.099297,0.000000,0.000000,-0.181317,-0.968048,0.173226,0.237660,-0.962223,0.132830,Swing,Swing,0.000000,0.000000
105,6.388958,0.005483,2.67299,1.03423,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.086661,0.006998,-0.038500,0.126074,0.043498,-0.065275,0.000000,0.000000,-0.169668,-0.980078,0.103244,0.232968,-0.950619,0.205058,Swing,Swing,0.000000,0.000000
106,6.408621,0.005203,2.79944,1.04666,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.081602,0.008254,-0.058828,0.127375,0.036701,-0.028076,0.000000,0.000000,-0.158711,-0.986644,0.036659,0.225469,-0.936545,0.268418,Swing,Swing,0.000000,0.000000
107,6.427688,0.005299,2.92656,1.05872,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.077504,0.009507,-0.080717,0.126914,0.030613,0.007702,0.000000,0.000000,-0.149674,-0.988241,-0.031260,0.216733,-0.923481,0.316559,Swing,Swing,0.000000,0.000000
108,6.447401,0.005205,3.06349,1.07128,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.073857,0.010501,-0.102959,0.124656,0.025771,0.043710,0.000000,0.000000,-0.139189,-0.985188,-0.100151,0.208840,-0.912570,0.351571,Swing,Swing,0.000000,0.000000
109,6.466811,0.005332,3.20325,1.08381,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.070791,0.011012,-0.125579,0.120638,0.022726,0.079840,0.000000,0.000000,-0.131085,-0.977562,-0.164892,0.200816,-0.903508,0.378612,Swing,Swing,0.000000,0.000000
110,6.486677,0.005563,3.34914,1.09677,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.067551,0.011087,-0.148678,0.114660,0.023543,0.117083,0.000000,0.000000,-0.128377,-0.968232,-0.214586,0.192105,-0.891788,0.409646,Swing,Swing,0.000000,0.000000
111,6.507697,0.005156,3.50650,1.11066,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.065100,0.011399,-0.170801,0.107861,0.026745,0.151494,0.000000,0.000000,-0.136280,-0.960598,-0.242240,0.186154,-0.880041,0.436893,Swing,Swing,0.000000,0.000000
112,6.527891,0.005118,3.65931,1.12414,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.062466,0.011519,-0.190525,0.101548,0.029391,0.180585,0.000000,0.000000,-0.145285,-0.955528,-0.256630,0.180350,-0.862560,0.472720,Swing,Swing,0.000000,0.000000
113,6.547916,0.005190,3.81417,1.13768,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.058263,0.011345,-0.212415,0.098385,0.026229,0.194311,0.000000,0.000000,-0.143577,-0.949410,-0.279296,0.170532,-0.840502,0.514271,Swing,Swing,0.000000,0.000000
114,6.567648,0.005178,3.97076,1.15122,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.053462,0.011634,-0.236555,0.098232,0.017445,0.193134,0.000000,0.000000,-0.130381,-0.934882,-0.330146,0.155950,-0.819825,0.550969,Swing,Swing,0.000000,0.000000
115,6.588713,0.005334,4.14253,1.16589,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.049083,0.022317,-0.260814,0.098373,0.011126,0.182123,0.000000,0.000000,-0.112603,-0.913836,-0.390159,0.139168,-0.817768,0.558469,Swing,Swing,0.000000,0.000000
116,6.608929,0.005752,4.30870,1.18004,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.047188,0.055732,-0.278298,0.100482,0.013552,0.166473,0.000000,0.000000,-0.132754,-0.919652,-0.369617,0.133366,-0.825083,0.549046,Swing,Swing,0.000000,0.000000
117,6.629149,0.005786,4.47431,1.19416,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.054478,0.079177,-0.272985,0.106273,0.015019,0.144076,0.000000,0.000000,-0.174436,-0.942574,-0.284827,0.146600,-0.846347,0.512061,Swing,Swing,0.000000,0.000000
118,6.649870,0.005568,4.64079,1.20844,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.063930,0.096304,-0.254896,0.111025,0.015627,0.113637,0.000000,0.000000,-0.212270,-0.960395,-0.180506,0.157196,-0.872442,0.462746,Swing,Swing,0.000000,0.000000
119,6.669531,0.005264,4.79281,1.22163,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.075254,0.101219,-0.224374,0.111816,0.015853,0.083806,0.000000,0.000000,-0.241680,-0.969184,-0.047674,0.166052,-0.903114,0.395995,Swing,Swing,0.000000,0.000000
