frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
91,6.110599,0.006132,4.61704,1.20706,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.053805,0.035792,-0.256538,0.094158,0.013028,0.188031,0.000000,0.000000,-0.120769,-0.922313,-0.367088,0.133230,-0.786476,0.603080,Swing,Swing,0.000000,0.000000
92,6.126405,0.005783,4.70447,1.21474,0.00000,0.00000,0.00000,0.00000,0,0,1,586912,1,-0.055162,0.059700,-0.263860,0.097847,0.014814,0.170798,0.000000,0.000000,-0.151658,-0.938379,-0.310556,0.135324,-0.787892,0.600761,Swing,Swing,0.000000,0.000000
93,6.147261,0.005524,4.81750,1.22476,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.063559,0.083061,-0.253740,0.104956,0.014380,0.141102,0.000000,0.000000,-0.193564,-0.957730,-0.212805,0.153153,-0.824868,0.544185,Swing,Swing,0.000000,0.000000
94,6.167760,0.005523,4.92458,1.23443,0.00000,0.00000,0.00000,0.00000,0,0,1,586912,1,-0.075214,0.094647,-0.227078,0.108015,0.014046,0.106285,0.000000,0.000000,-0.234167,-0.969135,-0.077093,0.160781,-0.860804,0.482873,Swing,Swing,0.000000,0.000000
95,6.187459,0.005275,5.01955,1.24333,0.00000,0.00000,0.00000,0.00000,0,0,1,586912,1,-0.087359,0.092373,-0.187771,0.107633,0.011364,0.067938,0.000000,0.000000,-0.255766,-0.964011,0.072573,0.171180,-0.905182,0.389028,Swing,Swing,0.000000,0.000000
96,6.208457,0.006176,5.10908,1.25220,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.100725,0.078456,-0.133157,0.102995,0.008569,0.022378,0.000000,0.000000,-0.268428,-0.935543,0.229577,0.175385,-0.949893,0.258735,Swing,Swing,0.000000,0.000000
97,6.228208,0.005350,5.18144,1.25983,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.111023,0.060168,-0.067823,0.096627,0.006094,-0.019036,0.000000,0.000000,-0.274876,-0.890518,0.362520,0.169561,-0.976719,0.131409,Swing,Swing,0.000000,0.000000
98,6.248193,0.005420,5.24320,1.26678,0.05532,0.11064,0.00000,-0.00042,1,0,1,1785933915,1,-0.112997,0.038836,-0.010753,0.090557,0.005001,-0.056791,0.670092,0.000000,-0.462195,-0.852129,0.245462,0.161090,-0.986563,0.027268,Stance,Swing,0.000000,0.000000
99,6.267368,0.005554,5.29251,1.27271,0.00243,0.00485,0.00000,-0.00039,0,0,1,1785933915,1,-0.118505,0.027427,0.058591,0.086931,0.005025,-0.093008,0.000000,0.000000,-0.319227,-0.846187,0.426687,0.158550,-0.985272,-0.064044,Swing,Swing,0.106379,0.000000
100,6.287070,0.005024,5.33350,1.27803,0.00000,0.00000,0.00000,-0.00032,0,0,1,1785933915,1,-0.119042,0.027272,0.124958,0.083300,0.004395,-0.130679,0.000000,0.000000,-0.224787,-0.824325,0.519576,0.156771,-0.976482,-0.148005,Swing,Swing,0.086146,0.000000
101,6.305428,0.005018,5.36379,1.28230,0.00000,0.00000,0.00000,-0.00026,0,0,1,1785933915,1,-0.118797,0.029611,0.162103,0.080263,0.002521,-0.164608,0.000000,0.000000,-0.209939,-0.794837,0.569350,0.157961,-0.967376,-0.198070,Swing,Swing,0.067783,0.000000
102,6.329847,0.005163,5.39348,1.28701,0.00000,0.00000,0.00000,-0.00018,0,0,1,1785933915,1,-0.114941,0.015120,0.174789,0.073502,0.005577,-0.210023,0.000000,0.000000,-0.193992,-0.769355,0.608655,0.151893,-0.935213,-0.319851,Swing,Swing,0.043509,0.000000
103,6.350685,0.005844,5.41123,1.29023,0.00000,0.00000,0.00000,-0.00013,0,0,1,1785933915,1,-0.115194,0.015374,0.148414,0.073134,0.036572,-0.239265,0.000000,0.000000,-0.196890,-0.789083,0.581878,0.156752,-0.916333,-0.368459,Swing,Swing,0.023352,0.000000
104,6.378955,0.013879,5.38269,1.29031,0.00000,0.00000,0.00000,-0.00009,0,0,1,1785933915,1,-0.115928,0.012785,0.099531,0.076202,0.059764,-0.255295,0.000000,0.000000,-0.196646,-0.815734,0.543975,0.167971,-0.916202,-0.363813,Swing,Swing,0.003116,0.000000
105,6.409411,0.015570,5.27914,1.28414,0.00000,0.00000,0.00000,-0.00006,0,0,1,1785933915,1,-0.117475,0.012801,0.096213,0.080356,0.060061,-0.254174,0.000000,0.000000,-0.205207,-0.815907,0.540543,0.223789,-0.968146,-0.112299,Swing,Swing,0.000000,0.000000
106,6.435292,0.010381,5.12450,1.27307,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.101164,0.004791,-0.000008,0.110401,0.049059,-0.141362,0.000000,0.000000,-0.189475,-0.944604,0.267998,0.246199,-0.959689,0.135582,Swing,Swing,0.000000,0.000000
107,6.450135,0.008056,5.05744,1.26801,0.01885,0.00000,0.03770,-0.00002,0,1,1,1785933915,1,-0.091154,0.004191,-0.050972,0.123067,0.040312,-0.077757,0.000000,0.643684,-0.173495,-0.977558,0.119497,0.180251,-0.942250,0.282267,Swing,Capture,0.000000,0.000000
108,6.468056,0.005644,5.02061,1.26446,0.04274,0.00000,0.08547,-0.00566,0,0,1,1785933915,1,-0.082417,0.006848,-0.085745,0.121984,0.026562,0.002116,0.000000,0.000000,-0.153765,-0.987942,-0.018095,0.015186,-0.944869,0.327098,Swing,Swing,0.000000,0.120000
109,6.489069,0.008044,5.06536,1.26472,0.00000,0.00000,0.00000,-0.01290,0,0,1,1785933915,1,-0.078254,0.005646,-0.124795,0.112912,0.015858,0.064871,0.000000,0.000000,-0.139889,-0.982386,-0.123895,0.122765,-0.890339,0.438436,Swing,Swing,0.000000,0.101388
110,6.506983,0.006287,5.15095,1.26803,0.00000,0.00000,0.00000,-0.01454,0,0,1,1785933915,1,-0.073608,0.005193,-0.154483,0.105371,0.018438,0.135168,0.000000,0.000000,-0.138023,-0.971149,-0.194470,0.174092,-0.848896,0.499066,Swing,Swing,0.000000,0.081715
111,6.533205,0.006723,5.29069,1.27549,0.00000,0.00000,0.00000,-0.01252,0,0,1,1785933915,1,-0.066977,0.007072,-0.196698,0.094605,0.024063,0.198905,0.000000,0.000000,-0.150498,-0.958752,-0.241132,0.166309,-0.827921,0.535619,Swing,Swing,0.000000,0.055930
112,6.552085,0.007226,5.39110,1.28200,0.03237,0.06475,0.00000,-0.01025,1,0,1,1785933915,1,-0.055954,0.013113,-0.233727,0.092281,0.015815,0.203495,1.218962,0.000000,-0.163844,-0.888423,-0.428790,0.145355,-0.796346,0.587116,Stance,Swing,0.000000,0.037553
113,6.570203,0.005876,5.45199,1.28686,0.08645,0.17290,0.00000,-0.00938,1,0,1,1785933915,1,-0.058764,0.029015,-0.253784,0.094340,0.011222,0.189263,1.237082,0.000000,0.067430,-0.757485,-0.649362,0.132426,-0.784568,0.605737,Stance,Swing,0.000000,0.018085
114,6.587603,0.006133,5.42873,1.28635,0.13407,0.26814,0.00000,-0.01493,1,0,1,1785933915,1,-0.042675,0.075683,-0.298927,0.100485,0.011452,0.168867,1.307721,0.000000,0.303489,-0.740226,-0.599966,0.139199,-0.794576,0.590993,Stance,Swing,0.000000,0.000942
115,6.609543,0.005799,5.30410,1.27889,0.07220,0.14440,0.00000,-0.02765,0,0,1,1785933915,1,-0.059886,0.084339,-0.261932,0.108813,0.003087,0.126924,0.000000,0.000000,0.286488,-0.895594,-0.340348,0.158230,-0.854623,0.494553,Swing,Swing,0.103859,0.000000
116,6.626426,0.005944,5.15658,1.26902,0.02570,0.05141,0.00000,-0.03768,0,0,1,1785933915,1,-0.073332,0.084683,-0.224071,0.108947,-0.003103,0.092722,0.000000,0.000000,0.096858,-0.993419,-0.061131,0.163449,-0.877018,0.451801,Swing,Swing,0.087121,0.000000
117,6.647554,0.005653,4.97864,1.25659,0.00000,0.00000,0.00000,-0.04174,0,0,1,1785933915,1,-0.094282,0.065281,-0.154467,0.106165,-0.010240,0.044134,0.000000,0.000000,-0.263456,-0.950465,0.164945,0.174276,-0.933131,0.314475,Swing,Swing,0.065701,0.000000
118,6.668854,0.005368,4.84128,1.24665,0.00000,0.00000,0.00000,-0.03664,0,0,1,1785933915,1,-0.107347,0.048298,-0.086830,0.099893,-0.011326,-0.003894,0.000000,0.000000,-0.274590,-0.905201,0.324364,0.172725,-0.971030,0.165129,Swing,Swing,0.044116,0.000000
119,6.690436,0.005645,4.77240,1.24104,0.00000,0.00000,0.00000,-0.02910,0,0,1,1785933915,1,-0.113856,0.032193,-0.022219,0.093019,-0.008672,-0.043347,0.000000,0.000000,-0.264596,-0.869756,0.416549,0.162383,-0.985776,0.043322,Swing,Swing,0.022811,0.000000
