schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,walk-run-flat,120,104,0.866667,0.008333,-1269438207,0.390174,0,Walking,0.390174,0.890174,0.034615,56.799890,0.700341,0.703326,56.323010,1.205474,0.774209,0.357749,-0.522127,0.498180,0.290364,0.817010,0.078598,56.929190,0.810452,0.599824,56.411630,0.897077,4287340,1785933915,1,1,0.132249,0.228567,-0.119218,0.357594,1.290012,0.543002,0.146343,0.002092,0.014925,0.252526,1.603356,0.681984,0.033893,56.694980,0.698066,0.704891,56.550610,1.210421,0.000000,0.000000,0,0,Swing,Swing,0.000000,164.463100,127.988600,127.523800,122.569600,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,104,0.866667,0.008333,-1269438207,9.724578,0,Walking Backwards,0.724578,0.224578,-0.062051,54.755790,6.148899,-0.473863,54.731480,6.344319,-0.001126,0.993753,0.111595,-0.008600,0.993312,0.115142,-0.070607,54.786290,6.190589,-0.530222,54.780090,6.222140,4289214,4289214,1,1,-0.070607,54.786290,6.190589,-0.530222,54.780090,6.222140,-0.061948,54.735090,6.146545,-0.473336,54.625340,6.332252,-0.061948,54.735090,6.146545,-0.473336,54.625340,6.332252,0.000000,0.000000,0,0,Swing,Swing,0.000000,121.975700,162.108600,118.932400,95.221310,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,105,0.875000,0.008333,-1269438207,0.399870,0,Walking,0.399870,0.899870,0.042582,56.799190,0.712116,0.715092,56.317920,1.245558,0.803351,0.315810,-0.504867,-0.000501,0.999998,0.001829,0.085087,56.923440,0.827598,0.603814,56.410340,0.908852,4287340,1785933915,1,1,0.134569,0.216386,-0.117641,0.353603,1.301787,0.541705,0.148443,0.001251,-0.010124,0.240757,1.643450,0.677364,0.042020,56.717450,0.710344,0.716660,56.545990,1.250515,0.000000,0.000000,0,0,Swing,Swing,0.000000,159.655600,130.002400,130.334400,118.840700,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,105,0.875000,0.008333,-1269438207,9.746950,0,Walking Backwards,0.746950,0.246950,-0.063387,54.756010,6.146952,-0.475606,54.731550,6.343624,-0.001150,0.993757,0.111560,-0.008632,0.993313,0.115129,-0.069228,54.787030,6.184084,-0.525287,54.778840,6.233556,4289214,4289214,1,1,-0.069228,54.787030,6.184084,-0.525287,54.778840,6.233556,-0.063270,54.732490,6.144278,-0.475064,54.622100,6.331181,-0.063270,54.732490,6.144278,-0.475064,54.622100,6.331181,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.233400,162.473400,119.764300,93.354480,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,106,0.883333,0.008333,-1269438207,0.409551,0,Walking,0.409551,0.909551,0.042149,56.789570,0.738768,0.727292,56.317860,1.282662,0.760539,0.367712,-0.535135,-0.000501,0.999998,0.001829,0.091031,56.917670,0.843917,0.607737,56.408720,0.920611,4287340,1785933915,1,1,0.136718,0.204203,-0.115853,0.349681,1.313545,0.540094,0.138883,0.009258,-0.024907,0.228544,1.680591,0.668510,0.041772,56.737270,0.737580,0.728873,56.537140,1.287656,0.000000,0.000000,0,0,Swing,Swing,0.000000,154.791200,132.786200,132.970900,115.130600,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,106,0.883333,0.008333,-1269438207,9.770144,0,Walking Backwards,0.770144,0.270144,-0.062948,54.756630,6.141421,-0.477869,54.732530,6.334962,-0.001142,0.993768,0.111460,-0.008673,0.993331,0.114972,-0.068064,54.787710,6.178060,-0.520307,54.777590,6.244953,4289214,4289214,1,1,-0.068064,54.787710,6.178060,-0.520307,54.777590,6.244953,-0.062818,54.731920,6.138613,-0.477311,54.626210,6.322883,-0.062818,54.731920,6.138613,-0.477311,54.626210,6.322883,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.588100,162.495600,119.559500,91.077190,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,107,0.891667,0.008333,-1269438207,0.419214,0,Walking,0.419214,0.919214,0.053557,56.801720,0.763461,0.741297,56.322170,1.331429,0.777194,0.345182,-0.526136,-0.463560,0.497409,-0.733277,0.096957,56.911920,0.860183,0.611453,56.406800,0.932389,4287340,1785933915,1,1,0.138916,0.192016,-0.114152,0.345964,1.325324,0.538168,0.141850,0.015826,-0.035561,0.214652,1.729005,0.657284,0.053195,56.751500,0.762320,0.742766,56.525910,1.336070,0.000000,0.000000,0,0,Swing,Swing,0.000000,151.476300,136.434200,135.243100,111.406900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,107,0.891667,0.008333,-1269438207,9.794131,0,Walking Backwards,0.794131,0.294131,-0.060987,54.756380,6.143707,-0.484012,54.734110,6.320858,-0.001107,0.993764,0.111501,-0.008784,0.993359,0.114716,-0.067009,54.788330,6.172623,-0.515293,54.776340,6.256335,4289214,4289214,1,1,-0.067009,54.788330,6.172623,-0.515293,54.776340,6.256335,-0.060859,54.731960,6.140933,-0.483478,54.632480,6.309311,-0.060859,54.731960,6.140933,-0.483478,54.632480,6.309311,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.601800,162.228500,118.279300,89.406810,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,108,0.900000,0.008333,-1269438207,0.428862,0,Walking,0.428862,0.928862,0.055093,56.791620,0.796812,0.756523,56.402300,1.382065,0.735004,0.394585,-0.551427,-0.450543,0.581392,-0.677491,0.103148,56.905540,0.877978,0.615128,56.406390,0.944330,4287340,1785933915,1,1,0.140888,0.179831,-0.112176,0.342289,1.337265,0.537766,0.133446,0.022826,-0.038117,0.200066,1.777609,0.642243,0.054852,56.760120,0.796059,0.757351,56.510870,1.384674,0.000000,0.000000,0,0,Swing,Swing,0.000000,149.694500,141.374400,137.320100,107.692500,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,108,0.900000,0.008333,-1269438207,9.818831,0,Walking Backwards,0.818831,0.318831,-0.055650,54.756500,6.142689,-0.481054,54.734790,6.315104,-0.001010,0.993766,0.111483,-0.008731,0.993372,0.114612,-0.065825,54.788860,6.167910,-0.510320,54.775170,6.267092,4289214,4289214,1,1,-0.065825,54.788860,6.167910,-0.510320,54.775170,6.267092,-0.055543,54.734630,6.140202,-0.480582,54.638310,6.304130,-0.055543,54.734630,6.140202,-0.480582,54.638310,6.304130,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.594100,161.737900,116.262700,88.678600,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,109,0.908333,0.008333,-1269438207,0.438494,0,Walking,0.438494,0.938494,0.068551,56.808850,0.827152,0.772509,56.409030,1.443857,0.748294,0.377871,-0.545225,0.005799,0.999962,0.006448,0.109680,56.898970,0.896657,0.618858,56.406880,0.956251,4287340,1785933915,1,1,0.142894,0.167636,-0.110303,0.338559,1.349185,0.538247,0.137706,0.026844,-0.037827,0.193389,1.808292,0.622749,0.068204,56.763330,0.826063,0.764028,56.491380,1.415357,0.000000,0.020833,0,1,Swing,Capture,0.000000,148.836700,147.792700,139.231900,104.227900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,109,0.908333,0.008333,-1269438207,9.844111,0,Walking Backwards,0.844111,0.344111,-0.054101,54.756120,6.146024,-0.486829,54.736580,6.299226,-0.000982,0.993759,0.111543,-0.008835,0.993404,0.114324,-0.064428,54.789300,6.164008,-0.505846,54.774220,6.275918,4289214,4289214,1,1,-0.064428,54.789300,6.164008,-0.505846,54.774220,6.275918,-0.053998,54.735240,6.143649,-0.486388,54.646450,6.288976,-0.053998,54.735240,6.143649,-0.486388,54.646450,6.288976,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.877900,161.361900,114.412200,88.073230,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,110,0.916667,0.008333,-1269438207,0.448113,0,Walking,0.448113,0.948113,0.071406,56.792270,0.863043,0.789204,56.408580,1.499919,0.710486,0.422076,-0.563083,0.005799,0.999962,0.006448,0.116121,56.891690,0.915992,0.622602,56.407640,0.968152,4287340,1785933915,1,1,0.144660,0.155486,-0.107958,0.334815,1.361087,0.539015,0.130304,0.031635,-0.033909,0.187660,1.825875,0.606144,0.071183,56.764680,0.862347,0.769757,56.474770,1.432940,0.000000,0.041667,0,1,Swing,Stance,0.000000,148.515400,154.013900,140.881600,101.102200,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,110,0.916667,0.008333,-1269438207,9.869948,1,Walking Backwards,0.869948,0.369948,-0.034757,54.753150,6.172613,-0.515115,54.739990,6.267180,-0.000631,0.993705,0.112026,-0.009349,0.993466,0.113742,-0.062240,54.789540,6.161912,-0.503186,54.773620,6.281401,4289214,4289214,1,1,-0.062240,54.789540,6.161912,-0.503186,54.773620,6.281401,-0.034625,54.723630,6.169251,-0.514733,54.654900,6.257489,-0.034625,54.723630,6.169251,-0.514733,54.654900,6.257489,0.000000,0.000000,0,0,Swing,Swing,0.000000,125.544100,160.497700,113.460000,88.070540,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,111,0.925000,0.008333,-1269438207,0.457724,0,Walking,0.457724,0.957724,0.086507,56.809160,0.894891,0.806321,56.408060,1.563953,0.729346,0.399495,-0.555390,0.005799,0.999962,0.006448,0.123259,56.882650,0.936738,0.626350,56.408510,0.980046,4287340,1785933915,1,1,0.146484,0.143346,-0.105601,0.331067,1.372980,0.539877,0.135782,0.033276,-0.029517,0.183270,1.843300,0.590035,0.086118,56.761050,0.893676,0.774148,56.458660,1.450365,0.000000,0.062500,0,1,Swing,Stance,-0.001131,148.334500,159.319800,142.199000,98.460720,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,111,0.925000,0.008333,-1269438207,9.896430,1,Walking Backwards,0.896430,0.396430,-0.028892,54.749460,6.205303,-0.550322,54.744590,6.223855,-0.000524,0.993638,0.112619,-0.009988,0.993550,0.112956,-0.058952,54.789420,6.162989,-0.503888,54.773550,6.282073,4289214,4289214,1,1,-0.058952,54.789420,6.162989,-0.503888,54.773550,6.282073,-0.028714,54.709700,6.200775,-0.549937,54.658730,6.214076,-0.028714,54.709700,6.200775,-0.549937,54.658730,6.214076,0.000000,0.000000,0,0,Swing,Swing,0.000000,127.677000,159.794900,112.901400,88.324840,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,112,0.933333,0.008333,-1269438207,0.467328,0,Walking,0.467328,0.967328,0.101613,56.823070,0.924982,0.823734,56.407540,1.629194,0.754008,0.368047,-0.544071,0.005799,0.999962,0.006448,0.130656,56.874170,0.957507,0.630099,56.409400,0.991937,4287340,1785933915,1,1,0.148545,0.131631,-0.103608,0.327318,1.384871,0.540771,0.141934,0.032623,-0.024422,0.180069,1.855289,0.575359,0.101067,56.755550,0.923277,0.777348,56.443990,1.462354,0.000000,0.083333,0,1,Swing,Stance,-0.004029,148.451600,163.901200,143.206600,96.551390,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,112,0.933333,0.008333,-1269438207,9.923645,1,Walking Backwards,0.923645,0.423645,-0.024845,54.745520,6.240018,-0.578264,54.749420,6.178666,-0.000451,0.993567,0.113249,-0.010495,0.993638,0.112136,-0.054956,54.788860,6.168033,-0.508509,54.774090,6.277045,4289214,4289214,1,1,-0.054956,54.788860,6.168033,-0.508509,54.774090,6.277045,-0.024627,54.696840,6.234474,-0.577875,54.662800,6.168800,-0.024627,54.696840,6.234474,-0.577875,54.662800,6.168800,0.000000,0.000000,0,0,Swing,Swing,0.000000,129.703000,159.091900,112.250100,88.560040,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,113,0.941667,0.008333,-1269438207,0.476927,0,Walking,0.476927,0.976927,0.105673,56.795840,0.957165,0.843933,56.407050,1.686702,0.735884,0.389907,-0.553577,0.005799,0.999962,0.006448,0.139197,56.865950,0.980920,0.633794,56.410050,1.003860,4287340,1785933915,1,1,0.150698,0.120436,-0.101380,0.323623,1.396795,0.541417,0.136587,0.030191,-0.021484,0.113082,2.080896,0.585255,0.105297,56.752120,0.955999,0.844335,56.453880,1.687962,0.000000,0.000000,0,0,Swing,Swing,-0.006897,149.087300,166.665300,143.931800,93.272740,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,113,0.941667,0.008333,-1269438207,9.951550,1,Walking Backwards,0.951550,0.451550,-0.018349,54.742150,6.269507,-0.598157,54.754060,6.135581,-0.000333,0.993506,0.113784,-0.010856,0.993722,0.111354,-0.050478,54.787840,6.177073,-0.515953,54.775160,6.267059,4289214,4289214,1,1,-0.050478,54.787840,6.177073,-0.515953,54.775160,6.267059,-0.018069,54.685860,6.263106,-0.597770,54.676420,6.126753,-0.018069,54.685860,6.263106,-0.597770,54.676420,6.126753,0.000000,0.000000,0,0,Swing,Swing,0.000000,132.040800,158.307300,111.021600,88.250360,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,114,0.950000,0.008333,-1269438207,0.486519,0,Walking,0.486519,0.986519,0.120837,56.804870,0.984160,0.861838,56.406560,1.748143,0.768955,0.345660,-0.537799,0.005799,0.999962,0.006448,0.148238,56.857880,1.005600,0.637463,56.410580,1.015798,4287340,1785933915,1,1,0.152902,0.109891,-0.098804,0.319954,1.408733,0.541956,0.143318,0.025944,-0.021195,0.095179,2.142331,0.584511,0.120356,56.748980,0.982669,0.862238,56.453140,1.749396,0.000000,0.000000,0,0,Swing,Swing,-0.008618,149.712500,169.668800,144.400800,89.788230,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,114,0.950000,0.008333,-1269438207,9.979969,1,Walking Backwards,0.979969,0.479969,-0.018351,54.738330,6.302733,-0.609714,54.760700,6.074785,-0.000333,0.993436,0.114387,-0.011066,0.993842,0.110250,-0.046232,54.786520,6.188755,-0.522553,54.776290,6.256505,4289214,4289214,1,1,-0.046232,54.786520,6.188755,-0.522553,54.776290,6.256505,-0.018025,54.672930,6.295295,-0.609401,54.698060,6.067661,-0.018025,54.672930,6.295295,-0.609401,54.698060,6.067661,0.000000,0.000000,0,0,Swing,Swing,0.000000,134.626800,157.381900,109.465100,87.703300,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,115,0.958333,0.008333,-1269438207,0.496107,0,Walking,0.496107,0.996107,0.125100,56.780500,1.017701,0.882028,56.406140,1.794397,0.745016,0.373530,-0.552654,0.005799,0.999962,0.006448,0.157473,56.849820,1.030895,0.641190,56.411070,1.027719,4287340,1785933915,1,1,0.155029,0.099985,-0.095726,0.316227,1.420654,0.542440,0.137360,0.025322,-0.019808,0.074959,2.188664,0.584748,0.124803,56.747910,1.016790,0.882459,56.453380,1.795730,0.000000,0.000000,0,0,Swing,Swing,-0.009508,149.813500,171.023000,144.696000,86.185070,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,115,0.958333,0.008333,-1269438207,10.008890,1,Walking Backwards,0.008891,0.508891,-0.007110,54.735630,6.326207,-0.616510,54.764310,6.041591,-0.000129,0.993387,0.114813,-0.011189,0.993908,0.109648,-0.042334,54.785180,6.200556,-0.528429,54.777470,6.245535,4289214,4289214,1,1,-0.042334,54.785180,6.200556,-0.528429,54.777470,6.245535,-0.006774,54.662970,6.317935,-0.616257,54.709370,6.035337,-0.006774,54.662970,6.317935,-0.616257,54.709370,6.035337,0.000000,0.000000,0,0,Swing,Swing,0.000000,137.386100,156.343600,108.448100,87.870640,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,116,0.966667,0.008333,-1269438207,0.505692,0,Walking,0.505692,0.005692,0.141326,56.792870,1.048290,0.898462,56.405760,1.838197,0.772856,0.334932,-0.538994,0.005799,0.999962,0.006448,0.167004,56.842040,1.056853,0.644959,56.411510,1.039629,4287340,1785933915,1,1,0.157057,0.090960,-0.092311,0.312458,1.432564,0.542887,0.143370,0.025895,-0.019993,0.058529,2.232452,0.583912,0.140916,56.747840,1.047030,0.898888,56.452540,1.839517,0.000000,0.000000,0,0,Swing,Swing,-0.009809,149.028900,171.002100,144.821100,82.520630,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,116,0.966667,0.008333,-1269438207,10.038460,1,Walking Backwards,0.038459,0.538459,-0.004523,54.732700,6.351512,-0.622562,54.768850,5.999647,-0.000082,0.993334,0.115273,-0.011299,0.993990,0.108887,-0.038808,54.783820,6.212471,-0.533619,54.778690,6.234230,4289214,4289214,1,1,-0.038808,54.783820,6.212471,-0.533619,54.778690,6.234230,-0.004147,54.651240,6.342239,-0.622322,54.717060,5.993752,-0.004147,54.651240,6.342239,-0.622322,54.717060,5.993752,0.000000,0.000000,0,0,Swing,Swing,0.000000,140.140400,155.286700,107.466500,88.191710,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,117,0.975000,0.008333,-1269438207,0.515275,0,Walking,0.515275,0.015275,0.156950,56.805750,1.078997,0.913417,56.405460,1.871241,0.796600,0.299002,-0.525383,0.005799,0.999962,0.006448,0.177121,56.835700,1.083629,0.648784,56.411940,1.051523,4287340,1785933915,1,1,0.159278,0.083539,-0.089576,0.308634,1.444457,0.543308,0.148632,0.027405,-0.021693,0.043588,2.265453,0.582104,0.156438,56.749640,1.077428,0.913829,56.450730,1.872518,0.000000,0.000000,0,0,Swing,Swing,-0.009703,147.670200,169.479900,144.669000,78.830390,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,117,0.975000,0.008333,-1426611571,0.064562,0,XBot Walk Neutral,0.064562,0.564562,-0.000695,54.730610,6.369504,-0.623972,54.772000,5.970708,-0.000013,0.993296,0.115599,-0.011324,0.994047,0.108361,-0.035549,54.782460,6.224462,-0.538239,54.779940,6.222682,4289214,4289214,1,1,-0.035549,54.782460,6.224462,-0.538239,54.779940,6.222682,-0.000298,54.644680,6.359722,-0.623735,54.720610,5.964859,-0.000298,54.644680,6.359722,-0.623735,54.720610,5.964859,0.000000,0.000000,0,0,Swing,Swing,0.000000,141.969200,154.519900,106.396200,88.484310,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,118,0.983333,0.008333,-1269438207,0.524858,0,Walking,0.524858,0.024858,0.160577,56.781890,1.113235,0.929996,56.405270,1.886556,0.761428,0.345040,-0.548794,0.005799,0.999962,0.006448,0.188930,56.830480,1.114092,0.652737,56.412340,1.063374,4287340,1785933915,1,1,0.161379,0.077139,-0.087031,0.304681,1.456309,0.543713,0.140624,0.028664,-0.028536,0.026963,2.280889,0.583839,0.160337,56.757110,1.112508,0.930454,56.452470,1.887954,0.000000,0.000000,0,0,Swing,Swing,-0.009324,145.827700,166.469000,144.267400,76.407130,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,118,0.983333,0.008333,-1426611571,0.073829,0,XBot Walk Neutral,0.073829,0.573829,0.003500,54.731020,6.365947,-0.623103,54.771680,5.973669,0.000064,0.993304,0.115534,-0.011309,0.994041,0.108415,-0.032305,54.781090,6.236455,-0.542585,54.781200,6.211030,4289214,4289214,1,1,-0.032305,54.781090,6.236455,-0.542585,54.781200,6.211030,0.003912,54.648040,6.356509,-0.622872,54.725100,5.968372,0.003912,54.648040,6.356509,-0.622872,54.725100,5.968372,0.000000,0.000000,0,0,Swing,Swing,0.000000,141.313000,154.501800,104.833700,88.164020,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,119,0.991667,0.008333,-1269438207,0.534440,0,Walking,0.534440,0.034440,0.175544,56.797960,1.144199,0.942347,56.405060,1.906799,0.775262,0.324895,-0.541676,0.005799,0.999962,0.006448,0.200705,56.825910,1.145138,0.656773,56.412730,1.075198,4287340,1785933915,1,1,0.163217,0.071467,-0.084747,0.300644,1.468133,0.544106,0.144495,0.029834,-0.036133,0.014585,2.301215,0.586460,0.175217,56.764320,1.143211,0.942833,56.455090,1.908280,0.000000,0.000000,0,0,Swing,Swing,-0.008773,143.541800,163.064700,143.714700,76.800480,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,119,0.991667,0.008333,-1426611571,0.083099,0,XBot Walk Neutral,0.083099,0.583099,0.001714,54.730470,6.370643,-0.615687,54.772800,5.964131,0.000031,0.993294,0.115620,-0.011174,0.994062,0.108242,-0.029162,54.779710,6.248476,-0.546552,54.782480,6.199245,4289214,4289214,1,1,-0.029162,54.779710,6.248476,-0.546552,54.782480,6.199245,0.002114,54.650040,6.361495,-0.615486,54.732320,5.959527,0.002114,54.650040,6.361495,-0.615486,54.732320,5.959527,0.000000,0.000000,0,0,Swing,Swing,0.000000,140.596000,154.456100,103.449100,87.929030,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,120,1.000000,0.008333,-1269438207,0.544019,0,Walking,0.544019,0.044019,0.180191,56.781270,1.183950,0.957225,56.404890,1.920202,0.726594,0.382925,-0.570465,0.005799,0.999962,0.006448,0.212320,56.822100,1.176365,0.660927,56.413120,1.086981,4287340,1785933915,1,1,0.164582,0.066483,-0.082671,0.296490,1.479916,0.544487,0.135330,0.035999,-0.040769,-0.000339,2.314731,0.587864,0.180101,56.772610,1.183685,0.957756,56.456490,1.921796,0.000000,0.000000,0,0,Swing,Swing,-0.008123,140.834400,160.743400,143.078200,77.579930,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,120,1.000000,0.008333,-1426611571,0.092356,0,XBot Walk Neutral,0.092356,0.592356,0.015124,54.730940,6.366612,-0.617492,54.770950,5.980957,0.000274,0.993302,0.115547,-0.011207,0.994028,0.108547,-0.025638,54.778350,6.260390,-0.550499,54.783760,6.187453,4289214,4289214,1,1,-0.025638,54.778350,6.260390,-0.550499,54.783760,6.187453,0.015470,54.656220,6.358106,-0.617282,54.725480,5.975782,0.015470,54.656220,6.358106,-0.617282,54.725480,5.975782,0.000000,0.000000,0,0,Swing,Swing,0.000000,139.831900,154.382300,102.655000,88.224690,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,121,1.008333,0.008333,-1269438207,0.553598,0,Walking,0.553598,0.053598,0.196858,56.806270,1.221956,0.968781,56.404690,1.940742,0.725512,0.384330,-0.570897,0.005799,0.999962,0.006448,0.223783,56.819450,1.208120,0.665149,56.413490,1.098741,4287340,1785933915,1,1,0.165388,0.062618,-0.081102,0.292268,1.491676,0.544856,0.137816,0.044241,-0.045886,-0.011895,2.335270,0.587654,0.196604,56.781660,1.221201,0.969312,56.456280,1.942335,0.000000,0.000000,0,0,Swing,Swing,-0.007427,137.466900,159.401700,142.324100,79.124050,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,121,1.008333,0.008333,-1426611571,0.101596,0,XBot Walk Neutral,0.101596,0.601596,0.017943,54.730720,6.368487,-0.618626,54.770420,5.985601,0.000326,0.993298,0.115581,-0.011227,0.994019,0.108632,-0.021788,54.776990,6.272205,-0.554501,54.785030,6.175680,4289214,4289214,1,1,-0.021788,54.776990,6.272205,-0.554501,54.785030,6.175680,0.018270,54.660200,6.360459,-0.618382,54.717810,5.979612,0.018270,54.660200,6.360459,-0.618382,54.717810,5.979612,0.000000,0.000000,0,0,Swing,Swing,0.000000,139.008600,154.292800,102.066400,88.603390,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,122,1.016667,0.008333,-1269438207,0.563178,0,Walking,0.563178,0.063178,0.202288,56.770290,1.267210,0.981171,56.404560,1.950572,0.660028,0.438834,-0.609745,0.005799,0.999962,0.006448,0.235320,56.816280,1.241714,0.669470,56.413850,1.110465,4287340,1785933915,1,1,0.165526,0.059641,-0.079280,0.287947,1.503400,0.545217,0.126816,0.056936,-0.051128,-0.024302,2.345120,0.585941,0.202538,56.793130,1.267941,0.981719,56.454570,1.952186,0.000000,0.000000,0,0,Swing,Swing,-0.006721,133.581900,158.516100,141.445800,81.228690,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,120,122,1.016667,0.008333,-1426611571,0.110810,0,XBot Walk Neutral,0.110810,0.610810,0.026362,54.731640,6.360526,-0.625090,54.768970,5.998283,0.000478,0.993315,0.115436,-0.011345,0.993992,0.108862,-0.017360,54.775660,6.283819,-0.558810,54.786300,6.164014,4289214,4289214,1,1,-0.017360,54.775660,6.283819,-0.558810,54.786300,6.164014,0.026690,54.665500,6.353011,-0.624805,54.711400,5.991743,0.026690,54.665500,6.353011,-0.624805,54.711400,5.991743,0.000000,0.000000,0,0,Swing,Swing,0.000000,138.146000,154.184600,101.452400,88.759250,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,120,123,1.025000,0.008333,-1269438207,0.572761,0,Walking,0.572761,0.072761,0.220475,56.804110,1.311301,0.991910,56.404380,1.967788,0.645741,0.454047,-0.613889,0.005799,0.999962,0.006448,0.248399,56.809860,1.280183,0.673853,56.414200,1.122166,4287340,1785933915,1,1,0.164965,0.057868,-0.077566,0.283564,1.515101,0.545567,0.127694,0.069103,-0.061171,-0.035019,2.362273,0.583805,0.220472,56.803810,1.311291,0.992436,56.452430,1.969338,0.000000,0.000000,0,0,Swing,Swing,-0.006032,129.480200,157.869500,140.496100,83.333760,NaN,NaN,0,0,none,1,0,0,DefaultContact
