schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,16,0.133333,0.008333,-1269438207,6.057485,0,Walking Backwards,0.057485,0.557485,0.102459,54.326370,5.949723,-0.326515,54.226520,5.774264,-0.002211,0.994327,0.106345,-0.002211,0.994327,0.106345,0.107349,54.319530,5.874103,-0.327649,54.223700,5.754799,0,0,0,0,0.107349,54.319530,5.874103,-0.327649,54.223700,5.754799,0.102459,54.326370,5.949723,-0.326515,54.226520,5.774264,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,117.854400,162.458900,127.740600,91.029670,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,17,0.141667,0.008333,-1269438207,26.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.206927,56.412590,-0.143615,0.300795,57.018010,0.029177,-0.041233,0.999141,-0.004026,-0.162458,0.257253,-0.952591,-0.213027,56.447360,-0.145179,0.292917,57.027230,-0.003290,1785933915,4227188,1,1,1.170444,0.247756,0.578731,-0.033580,0.141331,-0.191589,-0.206467,56.892680,-0.143624,0.300534,56.746380,0.029189,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472300,163.800800,128.451800,91.189970,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,17,0.141667,0.008333,-1269438207,6.097350,0,Walking Backwards,0.097350,0.597350,0.102235,54.325050,5.967892,-0.327961,54.227280,5.776286,-0.002211,0.994327,0.106345,-0.002211,0.994327,0.106345,0.106744,54.320370,5.885027,-0.327468,54.224090,5.758561,0,0,0,0,0.106744,54.320370,5.885027,-0.327468,54.224090,5.758561,0.102235,54.325050,5.967892,-0.327961,54.227280,5.776286,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.176900,162.198400,128.146500,90.959050,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,18,0.150000,0.008333,-1269438207,27.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.206154,56.412620,-0.144452,0.301907,57.018950,0.030097,-0.041233,0.999141,-0.004026,-0.162790,0.258708,-0.952139,-0.212271,56.447390,-0.145014,0.293719,57.027300,-0.003086,1785933915,4227188,1,1,1.169688,0.247921,0.578763,-0.033232,0.141367,-0.191674,-0.205679,56.891530,-0.144457,0.301636,56.746120,0.030107,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769800,128.449600,91.160680,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,18,0.150000,0.008333,-1269438207,6.137117,0,Walking Backwards,0.137117,0.637117,0.103075,54.322110,5.981062,-0.329558,54.228150,5.775580,-0.002215,0.994295,0.106641,-0.002215,0.994295,0.106641,0.106138,54.321040,5.897137,-0.327462,54.224560,5.761797,0,0,0,0,0.106138,54.321040,5.897137,-0.327462,54.224560,5.761797,0.103075,54.322110,5.981062,-0.329558,54.228150,5.775580,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.944000,162.055200,128.426500,91.045600,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,19,0.158333,0.008333,-1269438207,27.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.205343,56.412650,-0.143949,0.302576,57.019710,0.030189,-0.041233,0.999141,-0.004026,-0.158962,0.258611,-0.952812,-0.211509,56.447430,-0.144876,0.294546,57.027440,-0.002858,1785933915,4227188,1,1,1.168926,0.248059,0.578795,-0.032865,0.141467,-0.191757,-0.204868,56.891780,-0.143954,0.302305,56.746040,0.030199,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592100,163.797900,128.450200,91.153720,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,19,0.158333,0.008333,-1269438207,6.176788,0,Walking Backwards,0.176788,0.676788,0.104805,54.319540,5.991918,-0.330803,54.228440,5.776766,-0.002215,0.994295,0.106641,-0.002215,0.994295,0.106641,0.105672,54.321370,5.909624,-0.327649,54.225070,5.764548,0,0,0,0,0.105672,54.321370,5.909624,-0.327649,54.225070,5.764548,0.104805,54.319540,5.991918,-0.330803,54.228440,5.776766,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.649400,162.104000,128.295000,90.959900,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,20,0.166667,0.008333,-1269438207,27.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.204579,56.412690,-0.143226,0.303193,57.015890,0.029886,-0.041233,0.999141,-0.004026,-0.160408,0.260066,-0.952174,-0.210742,56.447460,-0.144721,0.295380,57.027480,-0.002645,1785933915,4227188,1,1,1.168159,0.248214,0.578827,-0.032488,0.141473,-0.191829,-0.204087,56.892060,-0.143227,0.302916,56.745800,0.029894,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492200,163.809300,128.451500,91.175540,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,20,0.166667,0.008333,-1269438207,6.216361,0,Walking Backwards,0.216361,0.716361,0.103009,54.317460,5.994665,-0.332635,54.229170,5.775185,-0.002221,0.994263,0.106938,-0.002221,0.994263,0.106938,0.105229,54.321480,5.922029,-0.328034,54.225600,5.766825,0,0,0,0,0.105229,54.321480,5.922029,-0.328034,54.225600,5.766825,0.103009,54.317460,5.994665,-0.332635,54.229170,5.775185,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.952000,162.468900,127.532400,91.025080,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,21,0.175000,0.008333,-1269438207,27.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.203748,56.412720,-0.142929,0.304013,57.016340,0.029873,-0.041233,0.999141,-0.004026,-0.155508,0.259901,-0.953031,-0.209971,56.447490,-0.144532,0.296219,57.027360,-0.002470,1785933915,4227188,1,1,1.167387,0.248403,0.578859,-0.032101,0.141322,-0.191894,-0.203257,56.891890,-0.142930,0.303735,56.745540,0.029881,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472400,163.800900,128.451800,91.189970,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,21,0.175000,0.008333,-1269438207,6.255834,0,Walking Backwards,0.255834,0.755834,0.100643,54.316810,5.998005,-0.333793,54.228900,5.776423,-0.002221,0.994263,0.106938,-0.002221,0.994263,0.106938,0.104747,54.321230,5.933881,-0.328602,54.226130,5.768684,0,0,0,0,0.104747,54.321230,5.933881,-0.328602,54.226130,5.768684,0.100643,54.316810,5.998005,-0.333793,54.228900,5.776423,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.878600,163.166300,125.846100,90.977000,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,22,0.183333,0.008333,-1269438207,28.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.202904,56.412750,-0.143743,0.305180,57.020460,0.030810,-0.041233,0.999141,-0.004026,-0.150183,0.259734,-0.953931,-0.209192,56.447520,-0.144360,0.297082,57.027330,-0.002292,1785933915,4227188,1,1,1.166609,0.248575,0.578892,-0.031697,0.141264,-0.191979,-0.202414,56.890750,-0.143745,0.304897,56.745330,0.030818,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652000,163.769700,128.449600,91.160680,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,22,0.183333,0.008333,-1269438207,6.295209,0,Walking Backwards,0.295209,0.795209,0.099860,54.316470,6.000332,-0.333398,54.227860,5.778903,-0.002221,0.994263,0.106938,-0.002221,0.994263,0.106938,0.104174,54.320790,5.944813,-0.329252,54.226570,5.770319,0,0,0,0,0.104174,54.320790,5.944813,-0.329252,54.226570,5.770319,0.099860,54.316470,6.000332,-0.333398,54.227860,5.778903,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.746500,163.422800,124.397700,89.438850,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,23,0.191667,0.008333,-1269438207,28.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.202119,56.412790,-0.143237,0.305841,57.018290,0.030911,-0.041233,0.999141,-0.004026,-0.152301,0.261140,-0.953211,-0.208407,56.447560,-0.144214,0.297970,57.027400,-0.002106,1785933915,4227188,1,1,1.165823,0.248720,0.578925,-0.031283,0.141308,-0.192066,-0.201611,56.891040,-0.143235,0.305552,56.745260,0.030917,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592100,163.797900,128.450200,91.153730,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,23,0.191667,0.008333,-1269438207,6.334486,0,Walking Backwards,0.334487,0.834487,0.098747,54.318940,5.999504,-0.334011,54.228550,5.782242,-0.002226,0.994231,0.107236,-0.002226,0.994231,0.107236,0.103526,54.320340,5.954537,-0.329912,54.226920,5.771923,0,0,0,0,0.103526,54.320340,5.954537,-0.329912,54.226920,5.771923,0.098747,54.318940,5.999504,-0.334011,54.228550,5.782242,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.134100,163.719900,124.190900,87.990970,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,24,0.200000,0.008333,-1269438207,28.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.201278,56.412830,-0.142488,0.306516,57.017650,0.030628,-0.041233,0.999141,-0.004026,-0.147778,0.260973,-0.953968,-0.207616,56.447590,-0.144050,0.298856,57.027430,-0.001929,1785933915,4227188,1,1,1.165033,0.248885,0.578958,-0.030869,0.141313,-0.192152,-0.200770,56.891330,-0.142486,0.306227,56.745050,0.030634,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492300,163.809300,128.451500,91.175510,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,24,0.200000,0.008333,-1269438207,6.373665,0,Walking Backwards,0.373665,0.873665,0.096982,54.318840,6.001560,-0.334133,54.229270,5.791587,-0.002226,0.994231,0.107236,-0.002226,0.994231,0.107236,0.102780,54.320000,5.962991,-0.330557,54.227250,5.773852,0,0,0,0,0.102780,54.320000,5.962991,-0.330557,54.227250,5.773852,0.096982,54.318840,6.001560,-0.334133,54.229270,5.791587,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.147500,164.172800,124.099600,88.218700,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,25,0.208333,0.008333,-1269438207,28.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.200478,56.412860,-0.142191,0.307324,57.015320,0.030619,-0.041233,0.999141,-0.004026,-0.148995,0.262284,-0.953419,-0.206821,56.447620,-0.143852,0.299739,57.027320,-0.001787,1785933915,4227188,1,1,1.164237,0.249083,0.578992,-0.030451,0.141186,-0.192229,-0.199954,56.891200,-0.142185,0.307028,56.744820,0.030622,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472400,163.800800,128.451800,91.190030,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,25,0.208333,0.008333,-1269438207,6.412744,0,Walking Backwards,0.412744,0.912744,0.095079,54.317670,6.001687,-0.333944,54.230740,5.805755,-0.002231,0.994199,0.107536,-0.002231,0.994199,0.107536,0.101906,54.319690,5.970241,-0.331145,54.227630,5.776645,0,0,0,0,0.101906,54.319690,5.970241,-0.331145,54.227630,5.776645,0.095079,54.317670,6.001687,-0.333944,54.230740,5.805755,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.574700,164.124000,124.168900,89.309680,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,26,0.216667,0.008333,-1269438207,29.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.199605,56.412900,-0.142993,0.308519,57.019450,0.031570,-0.041233,0.999141,-0.004026,-0.143615,0.262093,-0.954297,-0.206019,56.447650,-0.143670,0.300635,57.027250,-0.001642,1785933915,4227188,1,1,1.163436,0.249264,0.579026,-0.030025,0.141083,-0.192299,-0.199082,56.890080,-0.142987,0.308218,56.744610,0.031574,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652300,163.769800,128.449700,91.160660,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,26,0.216667,0.008333,-1269438207,6.451724,0,Walking Backwards,0.451724,0.951724,0.095156,54.317070,6.004772,-0.334426,54.231250,5.826091,-0.002231,0.994199,0.107536,-0.002231,0.994199,0.107536,0.100966,54.319360,5.976460,-0.331676,54.228060,5.780916,0,0,0,0,0.100966,54.319360,5.976460,-0.331676,54.228060,5.780916,0.095156,54.317070,6.004772,-0.334426,54.231250,5.826091,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.931400,163.133700,124.093300,90.494260,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,27,0.225000,0.008333,-1269438207,29.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.198803,56.412930,-0.142480,0.309200,57.017610,0.031678,-0.041233,0.999141,-0.004026,-0.146020,0.263358,-0.953583,-0.205213,56.447690,-0.143515,0.301543,57.027240,-0.001469,1785933915,4227188,1,1,1.162630,0.249419,0.579060,-0.029595,0.141062,-0.192361,-0.198262,56.890400,-0.142470,0.308891,56.744580,0.031679,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592200,163.798000,128.450200,91.153770,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,27,0.225000,0.008333,-1269438207,6.490602,0,Walking Backwards,0.490602,0.990602,0.095375,54.317370,6.005887,-0.334518,54.231220,5.845224,-0.002236,0.994166,0.107836,-0.002236,0.994166,0.107836,0.100064,54.319030,5.981827,-0.332156,54.228520,5.787046,0,0,0,0,0.100064,54.319030,5.981827,-0.332156,54.228520,5.787046,0.095375,54.317370,6.005887,-0.334518,54.231220,5.845224,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.925100,162.292000,124.182400,91.771640,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,28,0.233333,0.008333,-1269438207,29.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.197931,56.412970,-0.141720,0.309905,57.017010,0.031406,-0.041233,0.999141,-0.004026,-0.141314,0.263190,-0.954338,-0.204401,56.447720,-0.143341,0.302450,57.027190,-0.001313,1785933915,4227188,1,1,1.161818,0.249594,0.579094,-0.029168,0.141007,-0.192415,-0.197390,56.890720,-0.141710,0.309597,56.744410,0.031408,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492300,163.809300,128.451400,91.175530,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,28,0.233333,0.008333,-1269438207,6.529379,0,Walking Backwards,0.529379,0.029379,0.096256,54.318390,6.008907,-0.334427,54.229890,5.867003,-0.002236,0.994166,0.107836,-0.002236,0.994166,0.107836,0.099285,54.318780,5.986512,-0.332577,54.228900,5.795177,0,0,0,0,0.099285,54.318780,5.986512,-0.332577,54.228900,5.795177,0.096256,54.318390,6.008907,-0.334427,54.229890,5.867003,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.693000,161.793300,124.244500,92.814530,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,29,0.241667,0.008333,-1269438207,29.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.197054,56.413010,-0.141402,0.310772,57.017490,0.031413,-0.041233,0.999141,-0.004026,-0.136165,0.262975,-0.955146,-0.203582,56.447760,-0.143133,0.303358,57.027130,-0.001178,1785933915,4227188,1,1,1.160999,0.249801,0.579129,-0.028738,0.140930,-0.192486,-0.196514,56.890580,-0.141393,0.310463,56.744180,0.031414,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472500,163.800900,128.451800,91.189950,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,29,0.241667,0.008333,-1269438207,6.568054,0,Walking Backwards,0.568054,0.068054,0.097774,54.319620,6.011692,-0.334362,54.227740,5.888207,-0.002236,0.994166,0.107836,-0.002236,0.994166,0.107836,0.098710,54.318660,5.990701,-0.332930,54.229090,5.805309,0,0,0,0,0.098710,54.318660,5.990701,-0.332930,54.229090,5.805309,0.097774,54.319620,6.011692,-0.334362,54.227740,5.888207,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.384900,161.672500,124.191300,93.478740,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,30,0.250000,0.008333,-1269438207,30.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.196209,56.413040,-0.142208,0.311958,57.019090,0.032365,-0.041233,0.999141,-0.004026,-0.137335,0.264145,-0.954655,-0.202756,56.447790,-0.142942,0.304285,57.027130,-0.001039,1785933915,4227188,1,1,1.160173,0.249993,0.579164,-0.028301,0.140926,-0.192560,-0.195653,56.889510,-0.142194,0.311637,56.744000,0.032364,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449600,91.160680,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,30,0.250000,0.008333,-1269438207,6.606628,0,Walking Backwards,0.606628,0.106628,0.099302,54.320420,6.011931,-0.333607,54.225290,5.905488,-0.002242,0.994133,0.108138,-0.002242,0.994133,0.108138,0.098389,54.318700,5.994429,-0.333192,54.229020,5.817143,0,0,0,0,0.098389,54.318700,5.994429,-0.333192,54.229020,5.817143,0.099302,54.320420,6.011931,-0.333607,54.225290,5.905488,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.128400,161.913800,124.277800,94.022300,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,31,0.258333,0.008333,-1269438207,30.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.195322,56.413070,-0.141673,0.312704,57.019930,0.032490,-0.041233,0.999141,-0.004026,-0.133135,0.263976,-0.955297,-0.201925,56.447830,-0.142776,0.305226,57.027260,-0.000871,1785933915,4227188,1,1,1.159341,0.250158,0.579199,-0.027861,0.141049,-0.192633,-0.194766,56.889810,-0.141659,0.312382,56.743970,0.032489,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592100,163.798000,128.450200,91.153690,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,31,0.258333,0.008333,-1269438207,6.645101,0,Walking Backwards,0.645101,0.145101,0.101436,54.320860,6.014268,-0.333029,54.222650,5.922775,-0.002242,0.994133,0.108138,-0.002242,0.994133,0.108138,0.098357,54.318850,5.997746,-0.333334,54.228640,5.829637,0,0,0,0,0.098357,54.318850,5.997746,-0.333334,54.228640,5.829637,0.101436,54.320860,6.014268,-0.333029,54.222650,5.922775,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.936400,162.240400,124.260100,94.148930,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,32,0.266667,0.008333,-1269438207,30.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.194486,56.413110,-0.140919,0.313394,57.016940,0.032217,-0.041233,0.999141,-0.004026,-0.135094,0.265146,-0.954698,-0.201087,56.447860,-0.142592,0.306164,57.027350,-0.000707,1785933915,4227188,1,1,1.158504,0.250343,0.579234,-0.027426,0.141145,-0.192700,-0.193911,56.890160,-0.140901,0.313065,56.743800,0.032214,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492100,163.809300,128.451500,91.175510,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,32,0.266667,0.008333,-1269438207,6.683472,0,Walking Backwards,0.683472,0.183472,0.104047,54.320750,6.014415,-0.333386,54.221030,5.933282,-0.002248,0.994100,0.108442,-0.002248,0.994100,0.108442,0.098646,54.319070,6.000689,-0.333437,54.228100,5.842125,0,0,0,0,0.098646,54.319070,6.000689,-0.333437,54.228100,5.842125,0.104047,54.320750,6.014415,-0.333386,54.221030,5.933282,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.890900,162.553600,124.383900,94.288490,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,33,0.275000,0.008333,-1269438207,30.750000,0,XBot Walk Neutral,0.750000,0.250000,-0.193577,56.413150,-0.140591,0.314293,57.017450,0.032234,-0.041233,0.999141,-0.004026,-0.129777,0.264907,-0.955501,-0.200244,56.447900,-0.142375,0.307099,57.027350,-0.000569,1785933915,4227188,1,1,1.157661,0.250560,0.579270,-0.026990,0.141146,-0.192761,-0.193002,56.890030,-0.140574,0.313963,56.743590,0.032231,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472400,163.800800,128.451800,91.189960,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,33,0.275000,0.008333,-1269438207,6.721739,0,Walking Backwards,0.721739,0.221739,0.106647,54.319330,6.017224,-0.333933,54.220010,5.940545,-0.002248,0.994100,0.108442,-0.002248,0.994100,0.108442,0.099270,54.319240,6.003337,-0.333528,54.227420,5.854606,0,0,0,0,0.099270,54.319240,6.003337,-0.333528,54.227420,5.854606,0.106647,54.319330,6.017224,-0.333933,54.220010,5.940545,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.137900,162.952100,124.482500,93.961910,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,34,0.283333,0.008333,-1269438207,31.000000,0,XBot Walk Neutral,0.000000,0.500000,-0.192656,56.413190,-0.141378,0.315536,57.021530,0.033200,-0.041233,0.999141,-0.004026,-0.124265,0.264622,-0.956313,-0.199393,56.447930,-0.142174,0.308052,57.027470,-0.000417,1785933915,4227188,1,1,1.156810,0.250761,0.579305,-0.026546,0.141265,-0.192837,-0.192083,56.888960,-0.141360,0.315201,56.743430,0.033197,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449600,91.160650,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,34,0.283333,0.008333,-1269438207,6.759905,0,Walking Backwards,0.759905,0.259905,0.108450,54.316540,6.020636,-0.334307,54.219870,5.944694,-0.002248,0.994100,0.108442,-0.002248,0.994100,0.108442,0.100182,54.319240,6.005857,-0.333623,54.226650,5.867082,0,0,0,0,0.100182,54.319240,6.005857,-0.333623,54.226650,5.867082,0.108450,54.316540,6.020636,-0.334307,54.219870,5.944694,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.606800,163.134500,124.426600,92.219690,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,35,0.291667,0.008333,-1269438207,31.250000,0,XBot Walk Neutral,0.250000,0.750000,-0.191795,56.413220,-0.140847,0.316277,57.020090,0.033327,-0.041233,0.999141,-0.004026,-0.126899,0.265790,-0.955642,-0.198535,56.447970,-0.141999,0.309027,57.027710,-0.000242,1785933915,4227188,1,1,1.155952,0.250936,0.579341,-0.026099,0.141519,-0.192915,-0.191204,56.889310,-0.140825,0.315934,56.743430,0.033321,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.592100,163.798000,128.450200,91.153760,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,35,0.291667,0.008333,-1269438207,6.797970,0,Walking Backwards,0.797970,0.297970,0.109169,54.314430,6.024621,-0.334600,54.221330,5.944328,-0.002254,0.994067,0.108747,-0.002254,0.994067,0.108747,0.101271,54.318980,6.008391,-0.333730,54.225880,5.879186,0,0,0,0,0.101271,54.318980,6.008391,-0.333730,54.225880,5.879186,0.109169,54.314430,6.024621,-0.334600,54.221330,5.944328,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.919100,162.884500,123.621500,91.189900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,36,0.300000,0.008333,-1269438207,31.500000,0,XBot Walk Neutral,0.500000,0.000000,-0.190875,56.413270,-0.140071,0.317031,57.019520,0.033070,-0.041233,0.999141,-0.004026,-0.121889,0.265550,-0.956361,-0.197671,56.448010,-0.141806,0.309998,57.027940,-0.000067,1785933915,4227188,1,1,1.155087,0.251129,0.579378,-0.025656,0.141762,-0.192990,-0.190283,56.889640,-0.140049,0.316688,56.743260,0.033064,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.492500,163.809300,128.451400,91.175540,NaN,NaN,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,120,36,0.300000,0.008333,-1269438207,6.835933,0,Walking Backwards,0.835933,0.335933,0.109327,54.313470,6.032248,-0.334543,54.223550,5.945266,-0.002254,0.994067,0.108747,-0.002254,0.994067,0.108747,0.102410,54.318490,6.011167,-0.333846,54.225230,5.890274,0,0,0,0,0.102410,54.318490,6.011167,-0.333846,54.225230,5.890274,0.109327,54.313470,6.032248,-0.334543,54.223550,5.945266,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,120.203600,162.399500,121.683200,90.864300,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,120,37,0.308333,0.008333,-1269438207,31.749400,0,XBot Walk Neutral,0.749397,0.249397,-0.189998,56.413300,-0.139748,0.317917,57.017840,0.033087,-0.041233,0.999141,-0.004026,-0.123573,0.266646,-0.955840,-0.196801,56.448040,-0.141580,0.310964,57.028070,0.000083,1785933915,4227188,1,1,1.154218,0.251355,0.579414,-0.025214,0.141903,-0.193057,-0.189389,56.889550,-0.139722,0.317565,56.743070,0.033079,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.472400,163.800900,128.451800,91.189910,NaN,NaN,0,0,none,0,0,0,DefaultContact
