frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
92,5.906023,0.005539,4.58766,1.18391,0.81350,0.62701,1.00000,-0.02772,0,1,1,0,0,-0.029795,0.112066,-0.368222,0.086695,0.056895,-0.306852,0.000000,1.000038,0.033849,-0.703886,-0.709506,0.089350,-0.764155,-0.638815,Swing,Stance,0.000000,0.000000
93,5.927801,0.004739,4.59424,1.19216,0.91000,0.82000,1.00000,-0.01951,0,1,1,0,0,-0.019850,0.117266,-0.371871,0.095572,0.059797,-0.297749,0.000000,1.162968,0.074852,-0.661066,-0.746585,0.110139,-0.754582,-0.646897,Swing,Stance,0.000000,0.000000
94,5.945388,0.004818,4.57784,1.19665,0.91000,0.82000,1.00000,-0.01458,0,1,1,0,0,-0.012772,0.121759,-0.390143,0.102444,0.064212,-0.323138,0.000000,1.272550,0.088320,-0.641161,-0.762307,0.124487,-0.717919,-0.684906,Swing,Stance,0.000000,0.000000
95,5.965858,0.004914,4.55723,1.20087,0.91000,0.82000,1.00000,-0.01022,0,1,1,0,0,-0.006393,0.124199,-0.405804,0.109315,0.068443,-0.344898,0.000000,1.353448,0.101978,-0.617532,-0.779907,0.138962,-0.679631,-0.720272,Swing,Stance,0.000000,0.000000
96,5.988469,0.004994,4.50817,1.20239,0.91000,0.82000,1.00000,-0.00712,0,1,1,0,0,0.000145,0.125661,-0.399669,0.115265,0.070742,-0.336072,0.000000,1.373877,0.116938,-0.589767,-0.799063,0.156268,-0.663970,-0.731249,Swing,Stance,0.000000,0.000000
97,6.007188,0.005143,4.48076,1.20338,0.82902,0.65804,1.00000,-0.00992,0,1,1,0,0,0.005741,0.137125,-0.401451,0.121102,0.083234,-0.342862,0.000000,1.371186,0.119695,-0.600861,-0.790341,0.164472,-0.652062,-0.740111,Swing,Stance,0.000000,0.000000
98,6.028808,0.004727,4.51332,1.20688,0.62869,0.25738,1.00000,-0.02129,0,1,1,0,0,-0.008818,0.129562,-0.359646,0.127358,0.099978,-0.341207,0.000000,1.365453,-0.001748,-0.778378,-0.627794,0.175246,-0.639900,-0.748209,Swing,Stance,0.000000,0.000000
99,6.047572,0.004988,4.59124,1.21218,0.50000,0.00000,1.00000,-0.03120,0,1,1,0,0,-0.054626,0.089180,-0.276983,0.133578,0.112588,-0.357109,0.000000,1.348632,-0.171545,-0.947610,-0.269460,0.184373,-0.617059,-0.765014,Swing,Stance,0.000000,0.000000
100,6.064892,0.004741,4.68669,1.21856,0.50000,0.00000,1.00000,-0.03252,0,1,1,0,0,-0.074045,0.083247,-0.237082,0.140161,0.124739,-0.371573,0.000000,1.333957,-0.235400,-0.968804,-0.077501,0.193052,-0.591540,-0.782823,Swing,Stance,0.000000,0.000000
101,6.087079,0.005020,4.74062,1.22383,0.50000,0.00000,1.00000,-0.02828,0,1,1,0,0,-0.087168,0.076630,-0.184909,0.144710,0.130716,-0.360803,0.000000,1.284446,-0.255813,-0.962964,0.085208,0.203163,-0.600506,-0.773381,Swing,Stance,0.000000,0.000000
102,6.105318,0.004770,4.72111,1.22416,0.51914,0.03827,1.00000,-0.02315,0,1,1,0,0,-0.091909,0.069498,-0.155095,0.151748,0.135706,-0.363050,0.000000,1.222526,-0.256051,-0.950865,0.174051,0.216039,-0.603627,-0.767439,Swing,Stance,0.000000,0.000000
103,6.127207,0.004928,4.68924,1.22401,0.56320,0.12640,1.00000,-0.02475,0,1,1,0,0,-0.064257,0.068379,-0.187886,0.155710,0.147425,-0.367024,0.000000,1.187262,-0.172973,-0.984859,0.011575,0.224225,-0.591449,-0.774540,Swing,Stance,0.000000,0.000000
104,6.150040,0.005431,4.67939,1.22503,0.73183,0.46365,1.00000,-0.03366,0,1,1,0,0,0.019280,0.147956,-0.346813,0.159582,0.153424,-0.370376,0.000000,1.167818,0.084593,-0.801943,-0.591382,0.232985,-0.574280,-0.784806,Swing,Stance,0.111274,0.000000
105,6.168553,0.005043,4.70068,1.22712,0.90365,0.80731,1.00000,-0.03823,0,1,1,0,0,0.053021,0.203729,-0.409881,0.165299,0.157020,-0.380936,0.000000,1.150742,0.225165,-0.539946,-0.811023,0.244059,-0.552358,-0.797080,Swing,Stance,0.092373,0.000000
106,6.187384,0.005105,4.74788,1.23050,0.83319,0.66637,1.00000,-0.03821,0,1,1,0,0,0.062257,0.207500,-0.414966,0.170421,0.160848,-0.391439,0.000000,1.136441,0.253798,-0.485909,-0.836349,0.253953,-0.529301,-0.809536,Swing,Stance,0.073603,0.000000
107,6.205122,0.004873,4.80301,1.23446,0.91000,0.82000,1.00000,-0.03617,0,1,1,0,0,0.068865,0.209256,-0.425174,0.175802,0.162689,-0.405835,0.000000,1.133278,0.277060,-0.443589,-0.852330,0.262564,-0.501329,-0.824457,Swing,Stance,0.055635,0.000000
108,6.227057,0.004909,4.82472,1.23745,0.91000,0.82000,1.00000,-0.03423,0,1,1,0,0,0.075212,0.202623,-0.417383,0.181082,0.158182,-0.400400,0.000000,1.128953,0.293821,-0.420959,-0.858174,0.276449,-0.482564,-0.831088,Swing,Stance,0.033736,0.000000
109,6.248590,0.004817,4.74774,1.23328,0.89428,0.78855,1.00000,-0.03283,0,1,1,0,0,0.081586,0.191113,-0.409493,0.187363,0.149115,-0.397071,0.000000,1.120685,0.309347,-0.412543,-0.856804,0.290687,-0.469561,-0.833675,Swing,Stance,0.012109,0.000000
110,6.266427,0.004991,4.67626,1.22895,0.73371,0.46741,1.00000,-0.03218,0,1,1,0,0,0.081664,0.171958,-0.392298,0.192097,0.151426,-0.403482,0.000000,1.139458,0.307049,-0.519228,-0.797574,0.296487,-0.468687,-0.832123,Swing,Stance,0.000000,0.000000
111,6.289993,0.006421,4.63159,1.22607,0.53247,0.06495,1.00000,-0.03659,0,1,1,0,0,-0.015891,-0.013863,-0.118122,0.194358,0.165087,-0.393552,0.000000,1.202595,0.034550,-0.998594,-0.040197,0.307549,-0.466187,-0.829508,Swing,Stance,0.000000,0.000000
112,6.310461,0.005109,4.68154,1.22777,0.52019,0.04038,1.00000,-0.04510,0,1,1,0,0,-0.082472,-0.025446,0.014682,0.197354,0.174068,-0.393590,0.000000,1.300994,-0.129525,-0.928603,0.347735,0.316081,-0.450303,-0.835057,Swing,Stance,0.000000,0.000000
113,6.329183,0.005012,4.79594,1.23308,0.52317,0.04634,1.00000,-0.05265,0,1,1,0,0,-0.080363,-0.022742,-0.018842,0.201030,0.182532,-0.395758,0.000000,1.436053,-0.130343,-0.949751,0.284576,0.326251,-0.437266,-0.838068,Swing,Stance,0.000000,0.000000
114,6.347512,0.005271,4.94816,1.24118,0.53091,0.06182,1.00000,-0.05901,0,1,1,0,0,-0.064912,-0.017983,-0.073212,0.205472,0.194162,-0.402677,0.000000,1.599654,-0.099515,-0.984943,0.141366,0.335101,-0.423821,-0.841477,Swing,Stance,0.000000,0.000000
115,6.365589,0.004781,5.10369,1.25069,0.58920,0.17841,1.00000,-0.06438,0,1,1,0,0,-0.016848,0.011133,-0.186840,0.209843,0.207861,-0.412234,0.000000,1.801607,0.015061,-0.984261,-0.176080,0.341602,-0.405664,-0.847788,Swing,Stance,0.000000,0.000000
116,6.388997,0.005244,5.28382,1.26361,0.49584,0.40887,0.58281,-0.06941,0,0,1,0,0,0.072051,0.143239,-0.349941,0.204929,0.225369,-0.390626,0.000000,0.000000,0.253976,-0.694420,-0.673259,0.406148,-0.477274,-0.779265,Swing,Swing,0.106971,0.101836
117,6.407385,0.004756,5.38673,1.27251,0.74368,0.75206,0.73531,-0.07154,0,0,1,0,0,0.115819,0.239676,-0.410493,0.220094,0.212432,-0.381117,0.000000,0.000000,0.377021,-0.414608,-0.828224,0.438403,-0.487456,-0.755109,Swing,Swing,0.088095,0.082960
118,6.425900,0.004838,5.39160,1.27537,0.82000,0.82000,0.82000,-0.07007,0,0,1,0,0,0.126201,0.245352,-0.413229,0.223311,0.227990,-0.396239,0.000000,0.000000,0.411665,-0.362629,-0.836081,0.403954,-0.386921,-0.828923,Swing,Swing,0.069662,0.064527
119,6.448516,0.005041,5.22973,1.26662,0.82000,0.82000,0.82000,-0.06570,0,0,1,0,0,0.133831,0.233117,-0.403366,0.231749,0.215738,-0.379378,0.000000,0.000000,0.425108,-0.363928,-0.828758,0.421741,-0.373623,-0.826160,Swing,Swing,0.047248,0.042113
