schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,walk-run-flat,60,72,1.200000,0.016667,-1269438207,0.843092,0,Walking,0.843092,0.343092,0.944535,56.391190,2.896555,0.936005,56.888320,1.955188,-0.037331,0.998582,0.037954,-0.521454,0.799109,-0.299183,0.522507,56.437840,2.176457,0.968485,56.973070,1.990264,1785933915,4309512,1,1,0.434911,2.569391,0.569208,-0.052330,0.212427,-0.166499,0.009008,3.298588,0.722882,-0.037458,-0.001231,0.044659,0.948409,56.591510,2.905653,0.931935,56.677890,1.945642,0.000000,0.000000,0,0,Swing,Swing,0.000000,111.890800,167.797300,116.037600,119.464300,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,72,1.200000,0.016667,-1426611571,1.097268,0,XBot Walk Neutral,0.097268,0.597268,0.175121,54.270870,6.187083,-0.471423,54.242920,6.123067,-0.002331,0.993632,0.112654,-0.002331,0.993632,0.112654,0.146029,54.263480,6.173514,-0.502748,54.254800,6.087363,0,0,0,0,0.146029,54.263480,6.173514,-0.502748,54.254800,6.087363,0.175121,54.270870,6.187083,-0.471423,54.242920,6.123067,0.175121,54.270870,6.187083,-0.471423,54.242920,6.123067,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,132.586600,157.260300,108.188900,89.702900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,73,1.216667,0.016667,-1269438207,0.863818,0,Walking,0.863818,0.363818,1.039760,56.395750,3.015031,0.930360,56.826020,1.991543,-0.042043,0.999046,-0.011830,-0.603937,0.765663,-0.221406,0.535551,56.437640,2.197783,0.999999,56.959590,2.052192,1785933915,4309512,1,1,0.421866,2.590718,0.569010,-0.056681,0.188124,-0.162570,-0.086520,3.417522,0.730255,-0.064175,-0.014873,-0.035451,1.043937,56.598880,3.024588,0.928595,56.740180,1.987509,0.000000,0.000000,0,0,Swing,Swing,0.000000,111.119700,167.277100,108.794400,126.849600,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,73,1.216667,0.016667,-1426611571,1.123214,0,XBot Walk Neutral,0.123214,0.623214,0.189010,54.278470,6.186432,-0.462899,54.239520,6.136503,-0.002210,0.993621,0.112747,-0.002210,0.993621,0.112747,0.156727,54.266350,6.178056,-0.491614,54.250590,6.100088,0,0,0,0,0.156727,54.266350,6.178056,-0.491614,54.250590,6.100088,0.189010,54.278470,6.186432,-0.462899,54.239520,6.136503,0.189010,54.278470,6.186432,-0.462899,54.239520,6.136503,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,130.791400,157.066800,109.697500,89.792080,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,74,1.233333,0.016667,-1269438207,0.884780,0,Walking,0.884780,0.384780,1.135293,56.337590,3.123254,0.937750,56.770590,2.045226,0.029512,0.999390,-0.018682,-0.677811,0.723508,-0.130800,0.549099,56.436280,2.218750,1.034292,56.944400,2.117272,1785933915,4309512,1,1,0.408319,2.611685,0.567652,-0.061722,0.164174,-0.157476,-0.183432,3.528562,0.723183,-0.089514,-0.016512,-0.099191,1.140849,56.591810,3.135628,0.938265,56.794170,2.046372,0.000000,0.000000,0,0,Swing,Swing,0.000000,113.750600,165.988400,101.355300,134.105000,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,74,1.233333,0.016667,-1426611571,1.149061,0,XBot Walk Neutral,0.149061,0.649061,0.201411,54.286670,6.183793,-0.455279,54.236850,6.150528,-0.002087,0.993611,0.112843,-0.002087,0.993611,0.112843,0.168132,54.270730,6.180810,-0.481413,54.246710,6.113153,0,0,0,0,0.168132,54.270730,6.180810,-0.481413,54.246710,6.113153,0.201411,54.286670,6.183793,-0.455279,54.236850,6.150528,0.201411,54.286670,6.183793,-0.455279,54.236850,6.150528,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,128.761700,156.867100,110.177600,89.880910,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,75,1.250000,0.016667,-1269438207,0.905941,0,Walking,0.905941,0.405941,1.223329,56.338560,3.220602,0.974150,56.815570,2.109705,-0.012853,0.999865,-0.010216,-0.720084,0.690672,-0.066721,0.563003,56.434980,2.239486,1.069504,56.931060,2.183362,1785933915,4309512,1,1,0.394415,2.632421,0.566349,-0.067980,0.140045,-0.155562,-0.271039,3.624956,0.704529,-0.096240,-0.008995,-0.145041,1.228457,56.573160,3.232022,0.974618,56.837010,2.110747,0.000000,0.000000,0,0,Swing,Swing,0.000000,120.236900,163.759300,93.908900,140.485000,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,75,1.250000,0.016667,-1426611571,1.175068,0,XBot Walk Neutral,0.175068,0.675068,0.207638,54.291350,6.189978,-0.446163,54.235420,6.155956,-0.002087,0.993611,0.112843,-0.002087,0.993611,0.112843,0.179184,54.275910,6.183016,-0.471838,54.243340,6.125447,0,0,0,0,0.179184,54.275910,6.183016,-0.471838,54.243340,6.125447,0.207638,54.291350,6.189978,-0.446163,54.235420,6.155956,0.207638,54.291350,6.189978,-0.446163,54.235420,6.155956,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,127.096400,156.845100,109.625200,90.127400,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,76,1.266667,0.016667,-1269438207,0.927290,0,Walking,0.927290,0.427290,1.332948,56.341130,3.334190,1.000034,56.771600,2.170532,-0.012853,0.999865,-0.010216,-0.758342,0.651698,-0.014363,0.577334,56.433860,2.259940,1.105597,56.917660,2.248212,1785933915,4309512,1,1,0.380083,2.652875,0.565235,-0.074425,0.115974,-0.153549,-0.380197,3.737258,0.674439,-0.111704,-0.004530,-0.192076,1.337614,56.543070,3.344324,1.002504,56.878460,2.175889,0.000000,0.000000,0,0,Swing,Swing,0.000000,131.510600,169.922900,86.457020,147.890900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,76,1.266667,0.016667,-1426611571,1.201265,0,XBot Walk Neutral,0.201265,0.701265,0.211865,54.298580,6.174055,-0.432891,54.236080,6.169321,-0.001964,0.993600,0.112942,-0.001964,0.993600,0.112942,0.188884,54.281550,6.183128,-0.462025,54.240780,6.137079,0,0,0,0,0.188884,54.281550,6.183128,-0.462025,54.240780,6.137079,0.211865,54.298580,6.174055,-0.432891,54.236080,6.169321,0.211865,54.298580,6.174055,-0.432891,54.236080,6.169321,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,126.250300,156.992600,107.664700,90.065410,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,77,1.283333,0.016667,-1269438207,0.948840,0,Walking,0.948840,0.448840,1.459715,56.333590,3.457182,1.043303,56.743320,2.231915,0.079191,0.991702,0.101269,-0.749648,0.661443,-0.022823,0.592121,56.432770,2.280069,1.145113,56.901420,2.314751,1785933915,4309512,1,1,0.365297,2.673003,0.564136,-0.080085,0.091754,-0.151037,-0.506781,3.859620,0.648335,-0.115010,0.013820,-0.242067,1.464199,56.516960,3.466685,1.047841,56.928900,2.241521,0.000000,0.000000,0,0,Swing,Swing,0.000000,147.588900,164.230700,78.999810,155.353000,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,77,1.283333,0.016667,-1426611571,1.227430,0,XBot Walk Neutral,0.227430,0.727430,0.209743,54.300830,6.156393,-0.421801,54.236710,6.182315,-0.001818,0.993585,0.113074,-0.001818,0.993585,0.113074,0.196257,54.287030,6.179083,-0.451698,54.239130,6.148828,0,0,0,0,0.196257,54.287030,6.179083,-0.451698,54.239130,6.148828,0.209743,54.300830,6.156393,-0.421801,54.236710,6.182315,0.209743,54.300830,6.156393,-0.421801,54.236710,6.182315,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,126.240100,157.291900,105.377500,90.067850,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,78,1.300000,0.016667,-1269438207,0.970599,0,Walking,0.970599,0.470599,1.589931,56.397350,3.577501,1.093733,56.725490,2.308902,0.003236,0.999995,0.000640,-0.755226,0.655362,0.011650,0.607335,56.432690,2.299906,1.185585,56.882720,2.380834,1785933915,4309512,1,1,0.350082,2.692840,0.564062,-0.085522,0.067610,-0.147496,-0.635316,3.976236,0.637116,-0.121577,0.036151,-0.270897,1.592734,56.505740,3.583302,1.099913,56.964440,2.321664,0.000000,0.000000,0,0,Swing,Swing,0.000000,162.073000,155.121300,71.550000,162.630700,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,78,1.300000,0.016667,-1426611571,1.253490,0,XBot Walk Neutral,0.253490,0.753490,0.204156,54.300290,6.136676,-0.411569,54.236910,6.196187,-0.001668,0.993569,0.113216,-0.001668,0.993569,0.113216,0.200543,54.291450,6.170728,-0.441167,54.238160,6.160977,0,0,0,0,0.200543,54.291450,6.170728,-0.441167,54.238160,6.160977,0.204156,54.300290,6.136676,-0.411569,54.236910,6.196187,0.204156,54.300290,6.136676,-0.411569,54.236910,6.196187,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,126.940100,157.736400,103.380500,90.131100,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,79,1.316667,0.016667,-1269438207,0.992533,0,Walking,0.992533,0.492533,1.709475,56.397410,3.682390,1.134640,56.693550,2.385557,0.001073,0.999997,-0.002242,-0.781718,0.614875,0.104140,0.622899,56.432680,2.319470,1.227613,56.862430,2.447958,1785933915,4309512,1,1,0.334519,2.712405,0.564054,-0.091386,0.043886,-0.142225,-0.755253,4.081771,0.645706,-0.135445,0.039394,-0.287455,1.712671,56.514340,3.688837,1.142446,56.979140,2.401275,0.000000,0.000000,0,0,Swing,Swing,0.000000,169.947100,154.245700,64.111310,166.515300,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,79,1.316667,0.016667,-1426611571,1.279436,0,XBot Walk Neutral,0.279436,0.779436,0.195088,54.296040,6.117008,-0.404149,54.235770,6.213459,-0.001514,0.993552,0.113364,-0.001514,0.993552,0.113364,0.201434,54.294060,6.158747,-0.430988,54.237470,6.174027,0,0,0,0,0.201434,54.294060,6.158747,-0.430988,54.237470,6.174027,0.195088,54.296040,6.117008,-0.404149,54.235770,6.213459,0.195088,54.296040,6.117008,-0.404149,54.235770,6.213459,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,128.084700,158.240700,102.027800,90.404820,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,80,1.333333,0.016667,-1269438207,1.014557,0,Walking,0.014557,0.514557,1.764404,56.396860,3.729775,1.180333,56.666500,2.456809,-0.016056,0.999012,0.041429,-0.794100,0.589700,0.147170,0.638604,56.432670,2.338922,1.271932,56.842010,2.516575,1785933915,4309512,1,1,0.318813,2.731856,0.564042,-0.097377,0.020540,-0.135587,-0.810200,4.129073,0.640694,-0.144517,0.047467,-0.316021,1.767617,56.509320,3.736138,1.190058,57.006800,2.476028,0.000000,0.000000,0,0,Swing,Swing,0.000000,169.948200,149.181100,56.708290,168.192500,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,80,1.333333,0.016667,-1426611571,1.305282,0,XBot Walk Neutral,0.305282,0.805282,0.184792,54.289160,6.098271,-0.399278,54.233120,6.231833,-0.001338,0.993547,0.113414,-0.001338,0.993547,0.113414,0.199102,54.294390,6.144214,-0.421802,54.236580,6.188355,0,0,0,0,0.199102,54.294390,6.144214,-0.421802,54.236580,6.188355,0.184792,54.289160,6.098271,-0.399278,54.233120,6.231833,0.184792,54.289160,6.098271,-0.399278,54.233120,6.231833,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,129.369800,158.757000,101.315200,90.758630,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,81,1.350000,0.016667,-1269438207,1.036590,0,Walking,0.036590,0.536590,1.773768,56.396330,3.746311,1.250624,56.743790,2.524358,-0.016056,0.999012,0.041429,-0.775977,0.622922,0.099137,0.654286,56.432650,2.358391,1.312921,56.825710,2.581437,1785933915,4309512,1,1,0.303131,2.751326,0.564023,-0.103728,-0.003515,-0.133136,-0.819340,4.145165,0.632317,-0.130764,0.067021,-0.344503,1.776757,56.500950,3.752231,1.259085,57.039850,2.541078,0.000000,0.000000,0,0,Swing,Swing,0.000000,166.213600,141.573900,56.354200,168.112200,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,81,1.350000,0.016667,-1426611571,1.331288,0,XBot Walk Neutral,0.331288,0.831288,0.181356,54.284290,6.098484,-0.394731,54.232510,6.241713,-0.001338,0.993547,0.113414,-0.001338,0.993547,0.113414,0.195020,54.292800,6.130414,-0.413844,54.235530,6.202842,0,0,0,0,0.195020,54.292800,6.130414,-0.413844,54.235530,6.202842,0.181356,54.284290,6.098484,-0.394731,54.232510,6.241713,0.181356,54.284290,6.098484,-0.394731,54.232510,6.241713,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,130.387800,159.282500,101.569300,91.171740,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,82,1.366667,0.016667,-1269438207,1.058602,0,Walking,0.058602,0.558602,1.772388,56.396420,3.743638,1.335553,56.760360,2.614556,-0.016056,0.999012,0.041429,-0.756922,0.652678,0.032872,0.669973,56.432640,2.377857,1.353344,56.811420,2.644788,1785933915,4309512,1,1,0.287444,2.770792,0.564006,-0.109616,-0.026756,-0.132613,-0.817766,4.142017,0.621899,-0.120518,0.115025,-0.349110,1.775183,56.490530,3.749082,1.344753,57.070010,2.632432,0.000000,0.000000,0,0,Swing,Swing,0.000000,159.197400,129.068100,63.846660,166.542700,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,82,1.366667,0.016667,-1426611571,1.357483,0,XBot Walk Neutral,0.357483,0.857483,0.175165,54.282250,6.089242,-0.389253,54.231210,6.261276,-0.001209,0.993533,0.113539,-0.001209,0.993533,0.113539,0.190207,54.290310,6.118553,-0.406842,54.234430,6.217628,0,0,0,0,0.190207,54.290310,6.118553,-0.406842,54.234430,6.217628,0.175165,54.282250,6.089242,-0.389253,54.231210,6.261276,0.175165,54.282250,6.089242,-0.389253,54.231210,6.261276,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,131.216100,159.709500,102.065700,91.323570,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,83,1.383333,0.016667,-1269438207,1.080603,0,Walking,0.080603,0.580603,1.762536,56.396720,3.732567,1.447243,56.802440,2.722113,-0.016056,0.999012,0.041429,-0.710965,0.700240,-0.064753,0.685653,56.432620,2.397329,1.405741,56.806300,2.715281,1785933915,4309512,1,1,0.271764,2.790263,0.563992,-0.111660,-0.036666,-0.134251,-0.807999,4.131011,0.621071,-0.101675,0.180995,-0.336241,1.765416,56.489700,3.738077,1.456402,57.098050,2.739594,0.000000,0.000000,0,0,Swing,Swing,0.000000,152.202400,113.899100,71.330500,163.872900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,83,1.383333,0.016667,-1426611571,1.383647,0,XBot Walk Neutral,0.383647,0.883647,0.171876,54.279720,6.085246,-0.384190,54.230320,6.278179,-0.001085,0.993517,0.113680,-0.001085,0.993517,0.113680,0.185254,54.287590,6.108465,-0.400490,54.233330,6.233161,0,0,0,0,0.185254,54.287590,6.108465,-0.400490,54.233330,6.233161,0.171876,54.279720,6.085246,-0.384190,54.230320,6.278179,0.171876,54.279720,6.085246,-0.384190,54.230320,6.278179,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,132.052900,159.942400,102.517500,91.402400,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,84,1.400000,0.016667,-1269438207,1.102630,0,Walking,0.102630,0.602630,1.763247,56.396730,3.732549,1.575204,56.857150,2.841944,-0.016056,0.999012,0.041429,-0.656517,0.737101,-0.160213,0.701338,56.432610,2.416796,1.477172,56.815620,2.796522,1785933915,4309512,1,1,0.256079,2.809730,0.563978,-0.107725,-0.022826,-0.136361,-0.809145,4.131701,0.630550,-0.080152,0.253095,-0.304128,1.766562,56.499180,3.738766,1.583568,57.115600,2.857598,0.000000,0.000000,0,0,Swing,Swing,0.000000,146.457800,99.321430,78.809100,160.254400,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,84,1.400000,0.016667,-1426611571,1.409706,0,XBot Walk Neutral,0.409706,0.909706,0.173880,54.279330,6.085605,-0.374590,54.229800,6.290134,-0.000959,0.993501,0.113824,-0.000959,0.993501,0.113824,0.181263,54.285100,6.100707,-0.394033,54.232310,6.248583,0,0,0,0,0.181263,54.285100,6.100707,-0.394033,54.232310,6.248583,0.173880,54.279330,6.085605,-0.374590,54.229800,6.290134,0.173880,54.279330,6.085605,-0.374590,54.229800,6.290134,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,132.842200,159.947300,102.848200,90.979460,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,85,1.416667,0.016667,-1269438207,1.124724,0,Walking,0.124724,0.624724,1.755969,56.396940,3.724665,1.718009,56.923530,2.972712,-0.016056,0.999012,0.041429,-0.599325,0.761889,-0.245632,0.717016,56.432600,2.436269,1.557593,56.830330,2.882888,1785933915,4309512,1,1,0.240401,2.829204,0.563967,-0.101990,0.001494,-0.137143,-0.802601,4.125033,0.647957,-0.057686,0.330290,-0.252763,1.760018,56.516590,3.732099,1.724727,57.122010,2.985024,0.000000,0.000000,0,0,Swing,Swing,0.000000,141.325900,85.780250,86.268930,156.331000,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,85,1.416667,0.016667,-1426611571,1.435650,0,XBot Walk Neutral,0.435650,0.935650,0.176931,54.279170,6.089961,-0.363058,54.229430,6.301374,-0.000826,0.993478,0.114024,-0.000826,0.993478,0.114024,0.178930,54.283150,6.095819,-0.386654,54.231440,6.263165,0,0,0,0,0.178930,54.283150,6.095819,-0.386654,54.231440,6.263165,0.176931,54.279170,6.089961,-0.363058,54.229430,6.301374,0.176931,54.279170,6.089961,-0.363058,54.229430,6.301374,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,133.536100,159.770300,103.009900,90.385240,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,86,1.433333,0.016667,-1269438207,1.146914,0,Walking,0.146914,0.646914,1.718161,56.397420,3.687582,1.875010,57.001000,3.111930,0.001073,0.999997,-0.002242,-0.542322,0.774794,-0.324932,0.732639,56.432590,2.455786,1.639408,56.844620,2.969286,1785933915,4309512,1,1,0.224778,2.848721,0.563964,-0.096900,0.025970,-0.137012,-0.766475,4.090811,0.690750,-0.034144,0.404768,-0.176394,1.723893,56.559380,3.697876,1.878796,57.107950,3.118720,0.000000,0.000000,0,0,Swing,Swing,0.000000,134.418000,74.706940,92.336960,152.509800,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,86,1.433333,0.016667,-1426611571,1.461496,0,XBot Walk Neutral,0.461497,0.961497,0.177507,54.278790,6.097030,-0.352903,54.230580,6.314831,-0.000678,0.993455,0.114221,-0.000678,0.993455,0.114221,0.177895,54.281700,6.094036,-0.378312,54.230910,6.277083,0,0,0,0,0.177895,54.281700,6.094036,-0.378312,54.230910,6.277083,0.177507,54.278790,6.097030,-0.352903,54.230580,6.314831,0.177507,54.278790,6.097030,-0.352903,54.230580,6.314831,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,133.974100,159.542400,102.977300,89.737430,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,87,1.450000,0.016667,-1269438207,1.169218,0,Walking,0.169218,0.669218,1.711262,56.898350,3.685840,2.063100,57.278960,3.269351,0.821447,0.286675,0.492993,-0.556070,0.667810,-0.494788,1.740013,56.908380,3.703095,2.043637,57.302340,3.252033,4307948,4311848,1,1,0.040532,0.439754,0.067594,-0.012415,0.028836,-0.173660,0.037242,0.216270,0.272979,-0.002044,-0.143224,-0.004754,1.701038,56.609460,3.667500,2.055396,57.061320,3.255533,0.000000,0.000000,0,0,Swing,Swing,0.000000,130.633200,67.896680,91.003040,147.135600,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,87,1.450000,0.016667,-1426611571,1.487502,0,XBot Walk Neutral,0.487502,0.987502,0.181629,54.271440,6.118031,-0.346872,54.230230,6.322124,-0.000678,0.993455,0.114221,-0.000678,0.993455,0.114221,0.178021,54.279750,6.096742,-0.369823,54.230640,6.289939,0,0,0,0,0.178021,54.279750,6.096742,-0.369823,54.230640,6.289939,0.181629,54.271440,6.118031,-0.346872,54.230230,6.322124,0.181629,54.271440,6.118031,-0.346872,54.230230,6.322124,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,133.889700,159.435800,103.223000,89.415400,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,88,1.466667,0.016667,-1269438207,1.191644,0,Walking,0.191644,0.691644,1.696946,57.051090,3.662981,2.229866,56.395970,3.371401,-0.340725,0.585255,-0.735787,0.000873,0.999993,-0.003505,1.685021,57.071580,3.637228,2.229896,56.430970,3.371279,4316664,1785933915,1,1,0.048155,-0.193933,-0.147971,-1.272479,3.764213,0.562340,0.054602,-0.524879,0.109279,-1.293910,3.802008,1.107285,1.682190,56.652370,3.637087,2.251327,56.975910,3.409074,0.000000,0.000000,0,0,Swing,Swing,0.000000,133.152300,67.921520,90.690580,140.499900,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,88,1.466667,0.016667,-1426611571,1.513698,0,XBot Walk Neutral,0.513698,0.013698,0.178110,54.272030,6.125511,-0.339992,54.231620,6.339654,-0.000450,0.993449,0.114276,-0.000450,0.993449,0.114276,0.178366,54.277520,6.102885,-0.361694,54.230650,6.302605,0,0,0,0,0.178366,54.277520,6.102885,-0.361694,54.230650,6.302605,0.178110,54.272030,6.125511,-0.339992,54.231620,6.339654,0.178110,54.272030,6.125511,-0.339992,54.231620,6.339654,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,133.557100,159.542700,102.996400,88.056470,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,walk-run-flat,60,89,1.483333,0.016667,-1269438207,1.214200,0,Walking,0.214200,0.714200,1.684629,56.839520,3.620198,2.432328,56.396310,3.534148,-0.109867,0.641558,-0.759165,0.001073,0.999997,-0.002242,1.680783,56.861970,3.593627,2.249380,56.431000,3.386944,4307948,1785933915,1,1,0.092336,0.155972,-0.138055,-1.291962,3.779878,0.562372,0.080395,0.035983,0.006476,-1.494450,3.960639,1.033066,1.678245,56.674410,3.609239,2.451868,56.901700,3.567704,0.000000,0.000000,0,0,Swing,Swing,0.000000,146.156900,72.798720,91.137680,134.391800,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,walk-run-flat,60,89,1.483333,0.016667,-1426611571,1.539862,0,XBot Walk Neutral,0.539862,0.039862,0.173699,54.257970,6.117740,-0.337374,54.226680,6.347066,-0.000265,0.993424,0.114489,-0.000265,0.993424,0.114489,0.177866,54.273970,6.108424,-0.354461,54.230240,6.314960,0,0,0,0,0.177866,54.273970,6.108424,-0.354461,54.230240,6.314960,0.173699,54.257970,6.117740,-0.337374,54.226680,6.347066,0.173699,54.257970,6.117740,-0.337374,54.226680,6.347066,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,133.414800,159.947700,103.487300,87.785540,NaN,NaN,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,stop-flat,60,90,1.500000,0.016667,-1269438207,1.236727,0,Walking,0.236727,0.736727,1.657107,56.786980,3.580554,2.566509,56.396430,3.657139,0.021469,0.719082,-0.694594,0.001073,0.999997,-0.002242,1.730419,56.857850,3.631706,2.268508,56.431030,3.403041,4307948,1785933915,1,1,0.093061,0.140229,-0.142059,-1.311090,3.795975,0.562399,0.087457,-0.048091,-0.057007,-1.626118,4.078674,0.949326,1.652606,56.675560,3.572997,2.583536,56.817960,3.685739,0.000000,0.000000,0,0,Swing,Swing,0.000000,169.831900,84.120890,91.597340,127.686200,NaN,NaN,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,60,90,1.500000,0.016667,-1426611571,1.566426,0,XBot Walk Neutral,0.566426,0.066426,0.169093,54.258960,6.115421,-0.336157,54.229880,6.359969,-0.000028,0.993518,0.113673,-0.000028,0.993518,0.113673,0.176281,54.269730,6.111709,-0.348624,54.229780,6.326883,0,0,0,0,0.176281,54.269730,6.111709,-0.348624,54.229780,6.326883,0.169093,54.258960,6.115421,-0.336157,54.229880,6.359969,0.169093,54.258960,6.115421,-0.336157,54.229880,6.359969,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,133.168300,160.894000,103.936000,85.910180,NaN,NaN,0,0,none,1,1,0,DefaultContact
