frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
102,2.649151,0.021186,0.00000,0.99994,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108388,0.065530,-0.058621,0.100889,0.005575,0.013157,-0.271030,-0.899460,0.342805,0.172923,-0.977284,0.122533,Stance,Stance,-1269438207,11.290260
103,2.671926,0.022774,0.00000,0.99996,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065476,-0.058607,0.100903,0.005525,0.013070,-0.271031,-0.899436,0.342865,0.172957,-0.977281,0.122506,Stance,Stance,-1269438207,11.925800
104,2.692663,0.020738,0.00000,0.99997,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065723,-0.058369,0.100817,0.005548,0.012923,-0.271223,-0.898897,0.344126,0.172709,-0.977391,0.121977,Stance,Stance,-1269438207,12.609000
105,2.711889,0.019226,0.00000,0.99998,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065477,-0.058675,0.100908,0.005574,0.013197,-0.270985,-0.899584,0.342514,0.172976,-0.977259,0.122656,Stance,Stance,-1269438207,13.231110
106,2.728496,0.016607,0.00000,0.99998,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108389,0.065646,-0.058426,0.100843,0.005528,0.012935,-0.271174,-0.899028,0.343822,0.172782,-0.977363,0.122103,Stance,Stance,-1269438207,13.807870
107,2.748836,0.020340,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108388,0.065545,-0.058605,0.100884,0.005576,0.013145,-0.271040,-0.899427,0.342883,0.172906,-0.977291,0.122498,Stance,Stance,-1269438207,14.306080
108,2.766134,0.017298,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065496,-0.058587,0.100897,0.005526,0.013054,-0.271045,-0.899393,0.342967,0.172939,-0.977290,0.122462,Stance,Stance,-1269438207,14.916260
109,2.783093,0.016960,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065648,-0.058482,0.100846,0.005569,0.013040,-0.271138,-0.899148,0.343536,0.172797,-0.977345,0.122225,Stance,Stance,-1269438207,15.435190
110,2.802971,0.019878,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065441,-0.058647,0.100917,0.005525,0.013101,-0.270997,-0.899529,0.342650,0.172996,-0.977263,0.122595,Stance,Stance,-1269438207,15.943980
111,2.819551,0.016580,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065706,-0.058401,0.100824,0.005557,0.012961,-0.271199,-0.898969,0.343957,0.172731,-0.977378,0.122047,Stance,Stance,-1269438207,16.540300
112,2.838098,0.018547,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108385,0.065329,-0.058790,0.100957,0.005540,0.013235,-0.270887,-0.899848,0.341897,0.173116,-0.977202,0.122911,Stance,Stance,-1269438207,17.037700
113,2.856657,0.018559,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065723,-0.058375,0.100818,0.005551,0.012930,-0.271219,-0.898909,0.344098,0.172711,-0.977390,0.121987,Stance,Stance,-1269438207,17.594100
114,2.874270,0.017614,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065411,-0.058739,0.100932,0.005566,0.013233,-0.270932,-0.899729,0.342176,0.173044,-0.977229,0.122796,Stance,Stance,-1269438207,18.150870
115,2.892453,0.018182,0.02405,0.99065,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065722,-0.058360,0.100817,0.005541,0.012904,-0.271227,-0.898879,0.344170,0.172709,-0.977394,0.121957,Stance,Stance,-1269438207,18.679270
116,2.910605,0.018153,0.09323,0.97024,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108422,0.064692,-0.057626,0.100971,0.005527,0.012419,-0.270413,-0.899482,0.343232,0.173305,-0.977459,0.120583,Swing,Swing,-1269438207,19.076390
117,2.929173,0.018567,0.20946,0.94694,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110054,0.060513,-0.050297,0.101637,0.004706,0.001694,-0.268648,-0.896719,0.351745,0.176263,-0.979441,0.098117,Swing,Swing,-1269438207,19.296690
118,2.945158,0.015986,0.33882,0.92909,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109399,0.057853,-0.047582,0.103380,0.006699,-0.007479,-0.263477,-0.899561,0.348383,0.180930,-0.978456,0.099437,Swing,Swing,-1269438207,19.424040
119,2.963233,0.018075,0.51181,0.91386,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.105908,0.052338,-0.051954,0.104796,0.009572,0.000494,-0.254770,-0.915832,0.310394,0.183285,-0.973629,0.135839,Swing,Swing,-1269438207,19.497300
