frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
102,3.207163,0.020669,0.81593,0.87668,0.00000,0.32130,-0.05037,0,1,1785933915,1,-0.099837,0.016184,-0.060339,0.088861,-0.002697,-0.107301,-0.239456,-0.943459,0.229231,0.129763,-0.977102,-0.168622,Swing,Stance,-1269438207,8.554619
103,3.225453,0.018289,0.99110,0.86870,0.00000,0.39019,-0.05888,0,1,1785933915,1,-0.094158,0.004252,-0.073653,0.081316,-0.003427,-0.128969,-0.227807,-0.962299,0.148611,0.107377,-0.962785,-0.248024,Swing,Stance,-1269438207,8.595680
104,3.243012,0.017560,1.16350,0.86580,0.00000,0.45116,-0.06459,0,1,1785933915,1,-0.088907,-0.004214,-0.087367,0.074130,-0.003152,-0.149622,-0.220268,-0.972120,0.080401,0.087398,-0.942430,-0.322780,Swing,Stance,-1269438207,8.625721
105,3.261519,0.018507,1.34985,0.86730,0.00000,0.39262,-0.06837,0,0,1785933915,1,-0.085102,-0.010131,-0.102519,0.081114,-0.026884,-0.098597,-0.215209,-0.976340,0.021122,0.107318,-0.970734,-0.214844,Swing,Swing,-1269438207,8.650438
106,3.279158,0.017639,1.51444,0.87163,0.00000,0.33093,-0.07032,0,0,1785933915,1,-0.081742,-0.014792,-0.120934,0.084992,-0.040965,-0.041478,-0.208202,-0.977235,-0.040780,0.158858,-0.987294,-0.003808,Swing,Swing,-1269438207,8.673101
107,3.296709,0.017551,1.66546,0.87752,0.00000,0.27214,-0.06987,0,0,1785933915,1,-0.077803,-0.017489,-0.139135,0.089757,-0.050981,0.021512,-0.197150,-0.975311,-0.099500,0.175787,-0.973684,0.145045,Swing,Swing,-1269438207,8.692549
108,3.314028,0.017319,1.81476,0.88436,0.00000,0.21364,-0.06723,0,0,1785933915,1,-0.073015,-0.019130,-0.159494,0.093525,-0.052897,0.083904,-0.181771,-0.969951,-0.161722,0.177545,-0.941152,0.287594,Swing,Swing,-1269438207,8.710332
109,3.332038,0.018010,1.97528,0.89216,0.00000,0.15591,-0.06315,0,0,1785933915,1,-0.067227,-0.020159,-0.181588,0.096210,-0.046432,0.145348,-0.161474,-0.958325,-0.235668,0.168101,-0.889367,0.425170,Swing,Swing,-1269438207,8.726613
110,3.351351,0.019313,2.10828,0.89377,0.00000,0.09587,-0.05831,0,0,1785933915,1,-0.059830,-0.016284,-0.205081,0.096680,-0.030678,0.200091,-0.135533,-0.938451,-0.317712,0.153222,-0.826103,0.542288,Swing,Swing,-1269438207,8.742351
111,3.369341,0.017990,2.16724,0.88458,0.00000,0.03150,-0.05055,0,0,1785933915,1,-0.056094,-0.002981,-0.219723,0.097780,-0.015500,0.219164,-0.121320,-0.923154,-0.364785,0.144833,-0.802164,0.579273,Swing,Swing,-1269438207,8.759055
112,3.387686,0.018346,2.17020,0.87879,0.00000,0.00000,-0.04137,0,0,1785933915,1,-0.054449,0.011841,-0.229569,0.098769,-0.009142,0.213908,-0.118830,-0.916577,-0.381794,0.140769,-0.805184,0.576075,Stance,Stance,-1269438207,8.774455
113,3.406385,0.018699,2.12774,0.88422,0.00000,0.00000,-0.03233,0,0,1785933915,1,-0.055730,0.030028,-0.235289,0.101417,-0.003302,0.204412,-0.137527,-0.926461,-0.350367,0.142229,-0.809363,0.569826,Stance,Stance,-1269438207,8.790057
114,3.424351,0.017966,2.05588,0.89492,0.00000,0.00000,-0.02441,0,0,1785933915,1,-0.058766,0.048639,-0.236713,0.104612,0.001474,0.193864,-0.162360,-0.939471,-0.301719,0.146989,-0.816344,0.558549,Stance,Stance,-1269438207,8.806058
115,3.441974,0.017623,1.96487,0.90757,0.00000,0.00000,-0.01825,0,0,1785933915,1,-0.061310,0.061809,-0.235357,0.107325,0.004304,0.182562,-0.176926,-0.947048,-0.267951,0.154137,-0.828236,0.538765,Stance,Stance,-1269438207,8.821617
116,3.462858,0.020884,1.84008,0.92296,0.00000,0.00000,-0.01352,0,0,1785933915,1,-0.065474,0.071419,-0.228401,0.110272,0.005402,0.165975,-0.192906,-0.955654,-0.222515,0.163655,-0.847457,0.505009,Stance,Stance,-1269438207,8.837362
117,3.480826,0.017968,1.72431,0.93537,0.00000,0.00000,-0.00933,0,0,1785933915,1,-0.074199,0.078932,-0.208958,0.113427,0.005044,0.134802,-0.221829,-0.966182,-0.131468,0.173082,-0.878344,0.445594,Stance,Stance,-1269438207,8.857580
118,3.498249,0.017423,1.60883,0.94620,0.00000,0.00000,-0.00671,0,0,1785933915,1,-0.081353,0.082821,-0.188627,0.114443,0.004854,0.107272,-0.242292,-0.969158,-0.045029,0.179000,-0.903988,0.388285,Stance,Stance,-1269438207,8.876348
119,3.518690,0.020441,1.47321,0.95718,0.00000,0.00000,-0.00484,0,0,1785933915,1,-0.087700,0.083669,-0.167519,0.112896,0.006472,0.093486,-0.255241,-0.966001,0.041151,0.179904,-0.917240,0.355395,Stance,Stance,-1269438207,8.896027
