frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
102,3.247042,0.021264,1.77577,0.95164,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.095212,0.008469,0.005529,0.118844,0.052446,-0.086093,-0.182594,-0.961898,0.203497,0.238116,-0.962215,0.132071,Stance,Stance,-1269438207,19.478000
103,3.266163,0.019121,1.53002,0.95208,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.092196,0.012076,-0.020162,0.120272,0.039836,-0.044433,-0.182734,-0.971031,0.153971,0.227403,-0.952848,0.200918,Stance,Stance,-1269438207,19.499970
104,3.284423,0.018260,1.28678,0.95566,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.090966,0.017022,-0.041801,0.118658,0.028696,-0.005945,-0.189401,-0.973509,0.128088,0.214020,-0.946036,0.243335,Stance,Stance,-1269438207,19.522770
105,3.302939,0.018516,1.05588,0.96073,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.090933,0.022109,-0.059221,0.115390,0.020103,0.027353,-0.200800,-0.972910,0.114571,0.202128,-0.942957,0.264531,Stance,Stance,-1269438207,19.548560
106,3.323836,0.020897,0.82772,0.96694,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.091646,0.026943,-0.073343,0.111557,0.013459,0.052779,-0.212310,-0.971046,0.109519,0.193152,-0.944858,0.264453,Stance,Stance,-1269438207,19.580250
107,3.342829,0.018993,0.65404,0.97237,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.091888,0.032646,-0.084107,0.108385,0.007622,0.071220,-0.230515,-0.965024,0.124864,0.187061,-0.949762,0.250922,Stance,Stance,-1269438207,19.625440
108,3.360980,0.018151,0.51697,0.97708,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.095430,0.039809,-0.090773,0.107475,0.002718,0.075497,-0.249165,-0.955288,0.159193,0.185355,-0.954070,0.235359,Stance,Stance,-1269438207,19.676690
109,3.380694,0.019714,0.39672,0.98155,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.099905,0.043914,-0.096586,0.107024,-0.001927,0.061418,-0.256871,-0.950676,0.173877,0.182709,-0.957185,0.224529,Stance,Stance,-1269438207,19.737460
110,3.401994,0.021300,0.29534,0.98558,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.103655,0.060628,-0.094204,0.106620,0.003392,0.040794,-0.268516,-0.936922,0.223776,0.181976,-0.964110,0.193333,Stance,Stance,-1269438207,19.820980
111,3.421244,0.019250,0.22471,0.98857,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106700,0.067656,-0.072685,0.102949,0.005696,0.022734,-0.271314,-0.911056,0.310429,0.176043,-0.972615,0.151750,Stance,Stance,-1269438207,19.936960
112,3.439126,0.017882,0.17348,0.99084,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109509,0.060348,-0.048635,0.100068,0.005152,0.006673,-0.268677,-0.895794,0.354072,0.172337,-0.979493,0.104368,Stance,Stance,-1269438207,20.067580
113,3.456478,0.017353,0.13443,0.99265,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112338,0.054304,-0.041135,0.100981,0.003097,-0.002807,-0.266367,-0.893717,0.360996,0.176217,-0.980678,0.084958,Stance,Stance,-1269438207,20.215140
114,3.474939,0.018461,0.10210,0.99422,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109725,0.060533,-0.049994,0.102395,0.005530,-0.002866,-0.267167,-0.897180,0.351695,0.178145,-0.979147,0.097649,Stance,Stance,-1269438207,20.386450
115,3.492606,0.017666,0.07822,0.99542,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106529,0.060937,-0.060834,0.101956,0.005873,0.018590,-0.266735,-0.909294,0.319432,0.175080,-0.974959,0.137122,Stance,Stance,-1269438207,20.603960
116,3.512424,0.019818,0.05781,0.99649,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107647,0.065020,-0.065280,0.102070,0.005219,0.017869,-0.271407,-0.906733,0.322760,0.174955,-0.975239,0.135277,Stance,Stance,-1269438207,20.846700
117,3.531060,0.018636,0.04338,0.99728,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109389,0.061983,-0.053368,0.100797,0.005118,0.009166,-0.269551,-0.898226,0.347179,0.173666,-0.978360,0.112477,Stance,Stance,-1269438207,21.164000
118,3.548869,0.017810,0.03290,0.99787,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108070,0.063896,-0.057728,0.101340,0.006008,0.011557,-0.269075,-0.901377,0.339290,0.174080,-0.976869,0.124187,Stance,Stance,-1269438207,21.501750
119,3.570008,0.021138,0.02362,0.99841,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108096,0.065451,-0.061261,0.101351,0.005429,0.014916,-0.271324,-0.902170,0.335370,0.173686,-0.976499,0.127610,Stance,Stance,-1269438207,21.858750
